experiment,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2,windows,trajectories
beta_0.50_seen,1,0.07293677440043707,0.008059562361543184,0.8395862694824971,1.6576629225884463,0.09264747812311766,491,12
beta_0.50_seen,2,0.08360241906885546,0.00898664596653257,0.7413030273045385,1.2050101142913496,0.09866415028740931,491,12
beta_0.50_seen,3,0.0875407328411326,0.009569686365512822,0.7499378072777851,0.9721310536701758,0.11001926594772929,491,12
beta_0.50_seen,4,0.090403213778887,0.010176851827289786,0.7877661013844179,0.862017483454156,0.11614822927020406,491,12
beta_0.50_seen,5,0.09442842305807313,0.010680600951025984,0.8185563418320134,0.8113955270855767,0.12354340835399118,491,12
beta_0.50_seen,6,0.09705065136781608,0.010983295996092724,0.8255873149816902,0.7320164772094393,0.12739483044413838,491,12
beta_0.50_seen,7,0.09908547170679172,0.011250760078370142,0.8334593555003368,0.6807200939979864,0.13009965241249177,491,12
beta_0.50_seen,8,0.1005321022214448,0.011486290443398722,0.8310120644201028,0.6176432154554982,0.132466300719051,491,12
beta_0.50_seen,9,0.10157735478789973,0.011624202061053303,0.8340902179498708,0.5688569998665131,0.13452060332526275,491,12
beta_0.50_seen,10,0.10313227451277691,0.011786480504591846,0.8404116826372736,0.544286116027191,0.1371605800648669,491,12
beta_0.50_seen,11,0.10457371682095916,0.011938589970513561,0.8417596456160681,0.5359178269886529,0.1402340584506931,491,12
beta_0.50_seen,12,0.10608543108570545,0.012097237427923324,0.8393069010864344,0.5393640732001141,0.1429383011645434,491,12
beta_0.50_seen,13,0.10783980195333194,0.012293053117028623,0.8380477360210448,0.5546090157440655,0.14523674021403382,491,12
beta_0.50_seen,14,0.10962676774733525,0.012504240781009465,0.8344583427497271,0.5596434946115343,0.14791277319250773,491,12
beta_0.50_seen,15,0.11085923087000461,0.012682318036357205,0.8317286924676875,0.5694666854291947,0.14908774552595958,491,12
beta_0.50_seen,16,0.11189060706896327,0.012841122217092958,0.831425138745915,0.5763337605457122,0.14906891832650787,491,12
beta_0.50_seen,17,0.11491598427605196,0.01316095052834168,0.8433378415083063,0.6183901790085181,0.1521751569299256,491,12
beta_0.50_seen,18,0.1185225508288944,0.013452536138960856,0.8738896482950784,0.7046640254902768,0.1541724700193386,491,12
beta_0.50_seen,19,0.12118017174776632,0.013757070070471583,0.863098922119251,0.7148818318083588,0.15996266850417235,491,12
beta_0.50_seen,20,0.12276385880738563,0.014075284016195845,0.9269702648536887,1.0212479286378855,0.15953881044211507,491,12
