experiment,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2,windows,trajectories
strong_backbone_checkpoint,1,0.09967353513638229,0.0121966818418031,0.805983989014923,1.127232881756575,0.15003136197484176,491,12
strong_backbone_checkpoint,2,0.09278514126648603,0.011234319848611176,0.7571929204300073,0.9336109169970499,0.13161463532088338,491,12
strong_backbone_checkpoint,3,0.09104182845238007,0.011235452854901344,0.7506758393983248,1.024905172244764,0.1352262280413799,491,12
strong_backbone_checkpoint,4,0.08855948429630961,0.010957146750448364,0.7513859923808431,0.8233428209339524,0.12661396503579225,491,12
strong_backbone_checkpoint,5,0.08974650440600386,0.011142894027545605,0.7680780902079212,0.6928324888011523,0.1252218858642953,491,12
strong_backbone_checkpoint,6,0.09230399620157718,0.011566478580602134,0.7893411610562433,0.6780572558826712,0.12828355364394015,491,12
strong_backbone_checkpoint,7,0.09533835885456908,0.011952978819140847,0.8099265485052901,0.7397140900644942,0.1345985046396591,491,12
strong_backbone_checkpoint,8,0.09703684155832458,0.0122099487929181,0.8205964294695199,0.7159910174488512,0.13621547126987155,491,12
strong_backbone_checkpoint,9,0.09834218085076864,0.012350570654660395,0.8204207138804668,0.6878167410020523,0.13739937532098195,491,12
strong_backbone_checkpoint,10,0.10079041049658186,0.012595199816086282,0.8246864475186286,0.7002591202003938,0.1408884181783927,491,12
strong_backbone_checkpoint,11,0.10350732419476494,0.012869302903722369,0.8321137297404633,0.7305266004244972,0.14521234048565593,491,12
strong_backbone_checkpoint,12,0.10628623489301837,0.013165304683488824,0.8463692569385272,0.7768933505619701,0.14905869197315927,491,12
strong_backbone_checkpoint,13,0.10820073640256106,0.013399704359958138,0.8582174616058247,0.7894147795877378,0.1518535746491552,491,12
strong_backbone_checkpoint,14,0.11082891022369519,0.013718574678276023,0.8656017537206415,0.8192565309760313,0.15777538933309487,491,12
strong_backbone_checkpoint,15,0.11444185989675433,0.014098326522243894,0.8549411723637775,0.9002166915894292,0.16241013615574204,491,12
strong_backbone_checkpoint,16,0.11367515556235167,0.013838781108125406,0.8231932373536008,0.8713351629937393,0.15885156904220485,491,12
strong_backbone_checkpoint,17,0.11299957507340853,0.013698857031239306,0.8208869166582732,0.7676747752094237,0.15582188505594555,491,12
strong_backbone_checkpoint,18,0.1178495522685689,0.014750039728713115,0.8525592732213937,0.6992635497104975,0.16167007934950187,491,12
strong_backbone_checkpoint,19,0.14066383084001988,0.017917621353128285,1.1122116247503029,1.367601667995116,0.1970181822496098,491,12
strong_backbone_checkpoint,20,0.1890003105438675,0.02426409984705322,1.9258596509304786,3.1102565373915194,0.25627757105404575,491,12
