experiment,horizon,frame_rel_l2,u_rmse,v_rmse,velocity_rmse,tke_contrib_rel_l2,tke_contrib_ratio,base_frame_rel_l2,delta_rms,correction_help_fraction,base_tke_contrib_rel_l2
original_loss_continuation,1,0.03902858480028028,0.008200242158899867,0.00366157738643614,0.006350240956903103,0.5609037528615802,1.055200549864065,0.08120438820611678,0.009453263895671974,0.8581100463867187,0.7781185669728542
original_loss_continuation,2,0.04946458339125308,0.010536574431424826,0.00420169130942771,0.008021022709376772,0.5844696336921269,1.0033125488159427,0.08086266579202424,0.008465805079832234,0.8087181091308594,0.7621310552020135
original_loss_continuation,3,0.05774974510651463,0.012448446944451746,0.004737989221871368,0.009418396179695332,0.5962975320535377,0.9119512400316341,0.08405343885912438,0.007689704763015829,0.7771080017089844,0.7888294007021223
original_loss_continuation,4,0.06511043156005873,0.01413791440560198,0.005235100219466118,0.010660368146738231,0.6195065094874634,0.8113076341556109,0.0868433756448526,0.006819086047608091,0.7478477478027343,0.8046199271229
original_loss_continuation,5,0.0686832010804865,0.014891623486605401,0.005613861031966675,0.011253352517206851,0.6416026355589164,0.7565847853952106,0.08804857272183357,0.006569354342730929,0.73076171875,0.8102181459070923
original_loss_continuation,6,0.07164018780776102,0.015414336098974002,0.005937078532679569,0.011680125403336593,0.6607523645537969,0.7282845547302665,0.08717304021838972,0.006240780321568777,0.7058334350585938,0.7896358923663053
original_loss_continuation,7,0.07432658035552571,0.0159314919830317,0.006196053408805953,0.012087255988233625,0.6829213756980923,0.7016589548254544,0.08894691798528635,0.006180563190052158,0.69935302734375,0.8015579735428103
original_loss_continuation,8,0.07673904604151668,0.016399727689120708,0.006423963671319139,0.012454283952274022,0.704527697169528,0.6785975105805527,0.0911610749910013,0.006136605158572942,0.6932640075683594,0.8149471048856967
original_loss_continuation,9,0.07870141684700373,0.016737082582814557,0.00661846311519462,0.012726625385213986,0.7212098342015794,0.6611957667617322,0.09276539743533184,0.006085657347736778,0.6918350219726562,0.8250506341333261
original_loss_continuation,10,0.08056583166833589,0.017079805482429815,0.006811161507644803,0.013002147445727223,0.7340367870450863,0.6423795511457074,0.09448086115208473,0.006044497525134288,0.6891807556152344,0.8330860006370642
original_loss_continuation,11,0.08230927729638753,0.01741414891453759,0.007037886845048785,0.013281273163017946,0.7354395355070422,0.6259159252307386,0.09620647332738329,0.006048532998270385,0.6872299194335938,0.8350955589415298
original_loss_continuation,12,0.08408827211701944,0.017711740437637825,0.007300695097818829,0.013546326037741209,0.7300750959978649,0.6044423555435923,0.09806309305775766,0.006085538050026445,0.6849456787109375,0.8344227578028118
original_loss_continuation,13,0.08600690794108998,0.018043780907279552,0.00756661045505755,0.013835310318321237,0.7220353629239844,0.5844766927312366,0.09990760685399573,0.006163193232275867,0.6807113647460937,0.834960964339938
original_loss_continuation,14,0.08774000004775685,0.018284294229079717,0.007868584220410013,0.014075333621077038,0.711468242993686,0.5657125610633181,0.10215040479677992,0.0062994791332018196,0.6806777954101563,0.834177700825893
original_loss_continuation,15,0.08946477790080685,0.018516606025248503,0.008141011195383198,0.014302810247948194,0.7035332172971807,0.5463053878686063,0.10459362691449739,0.00646705936332345,0.6902381896972656,0.8328993655131377
original_loss_continuation,16,0.09114096186129277,0.018759807762181144,0.008415130419078579,0.014538652056571367,0.6985547445924034,0.527375478509403,0.10756155852229492,0.006772718767044185,0.6966560363769532,0.8540518422774976
original_loss_continuation,17,0.09301261450528657,0.019090553538494537,0.00868280768745979,0.014829706398704207,0.7010941886808237,0.501614982900588,0.11009645819757127,0.006926752862535567,0.7045555114746094,0.8585947428171025
original_loss_continuation,18,0.09507012873202447,0.01944920059493849,0.008902152856675807,0.015124809573442187,0.7098725690516803,0.46960135996222585,0.1130859449688963,0.007046299047539072,0.708087158203125,0.8730365190358025
original_loss_continuation,19,0.09745758119743154,0.019908966522522602,0.009101868023084029,0.015479194900003119,0.7225808510114977,0.4365381625545457,0.11557008039302286,0.007179335952999308,0.7067947387695312,0.8727195178404026
original_loss_continuation,20,0.09997090187255091,0.020398551819881455,0.009333596950671812,0.01586217116894751,0.7378936482450188,0.40070784534029286,0.11688906028992566,0.007298993368231376,0.6991539001464844,0.8888404051646553
