label,checkpoint,checkpoint_iteration,rel_l2_raw,tke_raw,mvpe_raw,mean_field_rel_l2,fluctuation_rel_l2,tke_energy_ratio,correction_help_fraction,delta_rms,delta_rel_l2_raw_pct_vs_baseline,delta_tke_raw_pct_vs_baseline,delta_mvpe_raw_pct_vs_baseline,delta_mean_field_rel_l2_pct_vs_baseline,delta_fluctuation_rel_l2_pct_vs_baseline
control_cno,/hy-tmp/realpde_runs/heldout_aoa10_20260922_v2/control/residual/model_init.pth,0,0.09575551003217697,0.7255755066871643,0.09909253567457199,0.057633241762612156,0.8925287255354714,0.38493745600663304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
control_best,/hy-tmp/realpde_runs/heldout_aoa10_20260922_v2/control/residual/model_best.pth,17500,0.08486238867044449,0.5235447287559509,0.09789664298295975,0.05149333798652985,0.7843048749315,0.6651084427631917,0.6993016249468538,0.0067501035195123675,-11.37597341194469,-27.844211397604415,-1.2068443737676198,-10.653406937218971,-12.125531370325653
control_final,/hy-tmp/realpde_runs/heldout_aoa10_20260922_v2/control/residual/model_final.pth,20000,0.08496048301458359,0.5239436626434326,0.09818092733621597,0.05157657477497834,0.7850812596679603,0.6642218091429523,0.7009579613095238,0.00678518266551997,-11.273530905914347,-27.789229678430466,-0.9199566164598054,-10.508981973599305,-12.038544283608141
aug_cno,/hy-tmp/realpde_runs/heldout_aoa10_20260922_v2/aug/residual/model_init.pth,0,0.09605279564857483,0.7392640709877014,0.09932038187980652,0.0576639471711282,0.8965529622728253,0.3748786356390081,0.0,0.0,0.31046319558838964,1.8865802627539638,0.22993276303150945,0.05327725385033872,0.4508803607345674
aug_best,/hy-tmp/realpde_runs/heldout_aoa10_20260922_v2/aug/residual/model_best.pth,17500,0.08551954478025436,0.5356892943382263,0.09873947501182556,0.05183998717318612,0.7902052970230009,0.684972409531328,0.6906571783987032,0.006984213779033138,-10.689687986083506,-26.170427557005233,-0.356293902808088,-10.05193255185627,-11.46444092889914
aug_final,/hy-tmp/realpde_runs/heldout_aoa10_20260922_v2/aug/residual/model_final.pth,20000,0.08541607856750488,0.5354709625244141,0.09862083941698074,0.05175494165070024,0.7895686371117244,0.6794093965528342,0.6959752919722576,0.006966003525122047,-10.797740475924261,-26.200518403760675,-0.4760159323607751,-10.199495867548588,-11.535773076880654
