label,horizon,frame_rel_l2,delta_frame_rel_l2_pct_vs_baseline,velocity_rmse,tke_contrib_rel_l2,delta_tke_contrib_rel_l2_pct_vs_baseline,tke_contrib_ratio,correction_help_fraction
control_cno,17,0.1092506178531474,0.0,0.015399373924551067,0.870455851180737,0.0,0.28792051001309804,0.0
control_cno,18,0.11087832713992224,0.0,0.015680820683601035,0.8845965113067159,0.0,0.2849963771532774,0.0
control_cno,19,0.11342163191165577,0.0,0.01604187833140211,0.890137574866823,0.0,0.26330009983706165,0.0
control_cno,20,0.11585913925194107,0.0,0.016378830440520884,0.9066616948846026,0.0,0.2397053439440455,0.0
control_best,1,0.037018783164494314,-53.12406519291112,0.0055918417140628065,0.6322793937318707,-19.012654357364244,1.118560304825746,0.8648349476509354
control_best,2,0.04698902525075089,-40.03455355681701,0.00700190836017286,0.6543059998824217,-15.691595961449218,1.0723068076018185,0.8178793978528912
control_best,3,0.056262123960204774,-30.865286346117706,0.008364295286920263,0.6556970709155606,-19.11954303383959,0.9471026856653869,0.7877844985650511
control_best,4,0.06528060888074394,-20.94482357794666,0.009695968413038316,0.6845191246300107,-15.616220219814855,0.8320575012414143,0.7482810507015306
control_best,5,0.06991952425497718,-16.55928284019195,0.010402231301333022,0.7081012562720963,-12.013022916416592,0.767120411914257,0.7208459555697279
control_best,6,0.07407311622175704,-11.962878044147942,0.011085698737855148,0.7331808208311409,-9.815515396201494,0.7354256012178412,0.6994396391369048
control_best,7,0.07771784796438636,-9.850388257715215,0.011648178116985767,0.7537032369466422,-8.765160165586957,0.7124312050666747,0.6896432889562075
control_best,8,0.08100454410306801,-7.83360226871978,0.012161357468417336,0.7695468893185206,-8.161432857831405,0.6881455604842381,0.6729395859906463
control_best,9,0.08392002260965002,-7.0072248381883755,0.012642589750450092,0.7827592989089384,-7.850467810266531,0.6627041518095156,0.669685208067602
control_best,10,0.08651502013739194,-6.233536902324896,0.013053332121854114,0.7890656334638547,-8.013023890121586,0.6435570136385559,0.6654418114902211
control_best,11,0.08903046342894365,-5.661276758743764,0.01345678862544236,0.7932313799473358,-8.163988000194948,0.6233933765236378,0.6609542742878401
control_best,12,0.0911159367350945,-5.397855482813835,0.013812058336271874,0.789465870718197,-8.482957268321686,0.603243849619374,0.6562392046662415
control_best,13,0.09313942979747514,-5.1907004862791695,0.014137770944658772,0.7852346254577123,-8.800169523867051,0.5822426211943678,0.6498143202593537
control_best,14,0.0949242573621118,-5.43586638855449,0.014387736547989936,0.7766960705640131,-9.34733375841535,0.559039537201115,0.6529142418686225
control_best,15,0.09671333532975457,-5.694829392202452,0.01461158469569522,0.7710967021971528,-9.0515189007297,0.5367439177632146,0.6520730362457483
control_best,16,0.09833495219404666,-6.973886707244099,0.0148473478080862,0.7654592915461449,-11.545239361109049,0.49803608718913983,0.6655248525191326
control_best,17,0.10017326677315294,-8.308741184600033,0.015113435749050528,0.7672416046979148,-11.857493558440254,0.46078428063926924,0.6783156622023809
control_best,18,0.10180569553555531,-8.18251126112119,0.015338995475353136,0.7735986025297719,-12.54785739692543,0.4255021446649492,0.6813242386798469
control_best,19,0.10292536211644687,-9.2542045272144,0.015475303935633983,0.7798743855359244,-12.3872076007347,0.38379880546954337,0.6761715428358843
control_best,20,0.10424307158554974,-10.026026208542469,0.01564529577894164,0.78849856518906,-13.032769594460701,0.35063298392643166,0.6759257413903061
control_final,1,0.03701974942781175,-53.12284163847732,0.005580719208347359,0.6339116832924809,-18.80357780015785,1.1159092820309546,0.8646912866709183
control_final,2,0.04697875712606888,-40.04765731194717,0.00699554073094894,0.6552194694031401,-15.573893911577334,1.0682462593868305,0.8187247555272109
control_final,3,0.056293689237741626,-30.82649903646229,0.008364961674908262,0.6562130574987003,-19.055895913112835,0.9427355216880842,0.7877388259991497
control_final,4,0.06531434387922226,-20.903970309234456,0.009699442000519948,0.6851512797305613,-15.538291590982732,0.8278724013348439,0.7484022906037415
control_final,5,0.06997746118263046,-16.490141940780273,0.01040973612885892,0.7091430354998656,-11.883573908625728,0.7647342101452751,0.7214064825148809
control_final,6,0.07414001186162009,-11.883371471381286,0.011093808046924126,0.7343698549653574,-9.669258937325381,0.7345752856993284,0.6998540138711735
control_final,7,0.07780702377401554,-9.746947866280825,0.011656080714671465,0.7549153793645376,-8.61843183282671,0.7130223675738032,0.6909993489583334
control_final,8,0.08111607079652944,-7.706707985182527,0.012170923558872263,0.7708002504219714,-8.011855373404707,0.6892352664512014,0.6723956672512755
control_final,9,0.08403787277540083,-6.876633667861564,0.012654936921638577,0.7839419288881984,-7.711243914115741,0.6637703518251394,0.6719231637967688
