experiment,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2,windows,trajectories
beta_1.00_seen,1,0.04357952449647942,0.00586575512510567,0.657964833077389,1.273424762896269,0.06696593810250381,491,12
beta_1.00_seen,2,0.052709398686228634,0.007014264360221967,0.6837833723491844,1.1946473042903312,0.0800261100305187,491,12
beta_1.00_seen,3,0.06016841080254698,0.007952798626308492,0.6819197452212962,1.0592496265912634,0.09103197793812232,491,12
beta_1.00_seen,4,0.06680098952182192,0.008772949708299697,0.6847588237031014,0.9151199881848006,0.10042564709426849,491,12
beta_1.00_seen,5,0.07008836548378021,0.009178445894354403,0.7050934646739707,0.8397638858778995,0.1047856254416549,491,12
beta_1.00_seen,6,0.07255529986879991,0.009470663166760087,0.7252674441346068,0.77902797186369,0.10820263869392349,491,12
beta_1.00_seen,7,0.0750164350801898,0.009764044023921996,0.7450727894515794,0.727779057723394,0.11125735006605253,491,12
beta_1.00_seen,8,0.07725608431650749,0.010023391379093341,0.7630515777764451,0.6806621651185764,0.11369618553350137,491,12
beta_1.00_seen,9,0.07890114230646467,0.01018167001178741,0.7728962081196357,0.6379075668818067,0.1156797969570859,491,12
beta_1.00_seen,10,0.08033937167981438,0.010308711557256673,0.7840716666711602,0.6010249220740065,0.11727076866972538,491,12
beta_1.00_seen,11,0.08179699220805103,0.010452667131909846,0.7866878048309517,0.5793469943978109,0.11888649897576946,491,12
beta_1.00_seen,12,0.08345587844490057,0.01064548212610741,0.7794343716075153,0.5782414675326113,0.12044056733990169,491,12
beta_1.00_seen,13,0.08539410071838241,0.010898738603702026,0.7709590990941504,0.5953760259164931,0.12213405698525934,491,12
beta_1.00_seen,14,0.08742960236431382,0.01117069442128114,0.7623102828192178,0.6158960168734107,0.12428815692341565,491,12
beta_1.00_seen,15,0.08944876765604075,0.011424251117585405,0.7564474332299808,0.6314844920247044,0.12567767223904663,491,12
beta_1.00_seen,16,0.09112201312832681,0.011619048487233581,0.7483745507121476,0.6458014468673392,0.12670029765839844,491,12
beta_1.00_seen,17,0.09314223325090795,0.011866727793462957,0.7583104222195599,0.6532531706838627,0.1281919828943621,491,12
beta_1.00_seen,18,0.09482849318007582,0.012028909831798098,0.7555858511988786,0.6428136811679585,0.1290472865780075,491,12
beta_1.00_seen,19,0.09685517102868277,0.012270589742075648,0.7630612016791736,0.6319288219855527,0.13078019250507814,491,12
beta_1.00_seen,20,0.09898061441254052,0.012498069377276601,0.7703672956348641,0.6214590702492204,0.1343833140446949,491,12
