experiment,trajectory,window_start,horizon,frame_rel_l2,velocity_rmse,tke_contrib_rel_l2,tke_contrib_ratio
aug_final,12675_10.h5,0,1,0.03528378106805306,0.003920157309371294,1.0703207388408817,1.706899446904539
aug_final,12675_10.h5,0,2,0.0390110075973826,0.0043309750398621265,0.9479847442949874,1.5180533663083893
aug_final,12675_10.h5,0,3,0.04880197152699309,0.005416343783840025,0.8422198704943148,1.177226622404212
aug_final,12675_10.h5,0,4,0.05410956114358671,0.0060054492534961194,0.7790877835029798,1.0168277123718905
aug_final,12675_10.h5,0,5,0.05917785691252961,0.00657119841658291,0.7534968998309857,0.8295611922932313
aug_final,12675_10.h5,0,6,0.06190380808725604,0.006881284228282307,0.739566486853556,0.7698997303111249
aug_final,12675_10.h5,0,7,0.06546402664826173,0.007279755474597412,0.7798050648183804,0.6575791905041352
aug_final,12675_10.h5,0,8,0.06742980853424188,0.00750346146669752,0.8315129829186995,0.6220697458892713
aug_final,12675_10.h5,0,9,0.06925577522581315,0.007709356556238668,0.8404153389071367,0.5983126982339684
aug_final,12675_10.h5,0,10,0.07098388943656271,0.007904557380558199,0.8272531981378914,0.5979173387823025
aug_final,12675_10.h5,0,11,0.07231659882341095,0.008058955337951687,0.8227491604425462,0.6145863705313832
aug_final,12675_10.h5,0,12,0.07589425524815822,0.008457592512926103,0.8152552690880356,0.6338380802344262
aug_final,12675_10.h5,0,13,0.07872389184248556,0.008777977062035341,0.8539223122881962,0.580018846730394
aug_final,12675_10.h5,0,14,0.0815391975193472,0.00908209997656365,0.8922892710279134,0.6061306183237188
aug_final,12675_10.h5,0,15,0.08096058875205922,0.009016155392859245,0.9230554825796726,0.6256675371296342
aug_final,12675_10.h5,0,16,0.07939000466761302,0.008839061218374428,0.9132579193534694,0.61099132611999
aug_final,12675_10.h5,0,17,0.08119969140192831,0.009046156527078807,0.916249838776785,0.5225940750902439
aug_final,12675_10.h5,0,18,0.08270426595851983,0.009227388654191957,0.9094226400657751,0.5166475146223543
aug_final,12675_10.h5,0,19,0.08442484855451689,0.009425714417490159,0.9132898284406913,0.500530608047731
aug_final,12675_10.h5,0,20,0.08932822585960044,0.009977933929986468,0.9255881431135149,0.5479728762479293
aug_final,12675_10.h5,20,1,0.0314099312994975,0.0035101111174655358,0.5316968883349356,0.9906242844250873
aug_final,12675_10.h5,20,2,0.03922347790701248,0.0043803873120443464,0.6397487581821892,0.9507221654728916
aug_final,12675_10.h5,20,3,0.0483368397458595,0.005396210966147411,0.6059525599049156,0.8017056566893207
aug_final,12675_10.h5,20,4,0.055866915511459864,0.006236500867379157,0.660401691583297,0.6851924761494664
aug_final,12675_10.h5,20,5,0.059559414564539614,0.0066384877335011055,0.7410444416621278,0.6656088597161242
aug_final,12675_10.h5,20,6,0.06455408952432974,0.007196457529078651,0.779186702522264,0.6090850615992284
aug_final,12675_10.h5,20,7,0.06793070095651078,0.007575961762171244,0.8229798755787743,0.53634948025813
aug_final,12675_10.h5,20,8,0.06632591809284026,0.007386776434817862,0.8309264992685287,0.5238040321837297
aug_final,12675_10.h5,20,9,0.06798803185922692,0.0075698003123770286,0.8488386723999282,0.4801612663306817
aug_final,12675_10.h5,20,10,0.07076765916282875,0.00786701166193943,0.8348677129031286,0.49009824423054654
aug_final,12675_10.h5,20,11,0.07605300002674557,0.008439757226262173,0.8550042529851888,0.46015701401680875
aug_final,12675_10.h5,20,12,0.08154095222044785,0.009055087470017435,0.8397573223108932,0.4740152592688946
aug_final,12675_10.h5,20,13,0.08752732354217878,0.009712357884288356,0.8610011688057213,0.4527274192205503
aug_final,12675_10.h5,20,14,0.09125609287496136,0.010125298357861919,0.862375537331628,0.42283874029557983
