update,checkpoint,checkpoint_sha256,rel_l2,tke,mvpe,f18_rel,f19_rel,f20_rel,rel_growth_f18_f19_pct,rel_growth_f19_f20_pct,rel_growth_f18_f20_pct,raw_fluct_amp_ratio_f18,raw_fluct_amp_ratio_f19,raw_fluct_amp_ratio_f20,centered_fluct_amp_ratio_f18,centered_fluct_amp_ratio_f19,centered_fluct_amp_ratio_f20,centered_fluct_cosine_f18,centered_fluct_cosine_f19,centered_fluct_cosine_f20,raw_tail_energy_share_f19_f20,centered_tail_energy_share_f19_f20,target_tail_energy_share_f19_f20,centering_f20_rel_delta_pct
0,/hy-tmp/realpde_assets/colleague-80pt/20260921/extracted/handoff_colleague_80pt_archive_20260921/checkpoints/sim_real_cno.pth,82e842928a25dbf5a74c4e336bdd28e89bcf40e68bb8cdd213547f1246af4f61,0.4483226239681244,7.028714179992676,0.49452120065689087,0.4588387719766963,0.47437695731838375,0.43671322236501126,3.3864150744603156,-7.939621512453446,-4.822074977745947,10.142453466563044,8.886570847449775,9.448577713772895,2.0262776713129966,2.557265171670965,1.924062394013881,0.0012161217585825604,0.002827600437839254,-0.0009464939562078722,0.08450215759644877,0.2793426368845508,0.12056159830064134,-70.19712480003791
7500,/hy-tmp/realpde_runs/strong_backbone_clean_20260924_run1/exp1_strong_backbone_clean/strong_backbone/checkpoints/model_update_07500.pth,a3fc47778cb3f32e235c77f1d994c4d136aa15f3247202a3e28aae98d5b66cc4,0.12161894887685776,0.5056437849998474,0.09572568535804749,0.12581089650476363,0.14629238745939646,0.1956690987404701,16.27958429964557,33.75207154560805,55.52635278539756,2.868310509685153,2.8899659648485017,3.1251477647320023,0.7946991211450909,1.2174401178303278,1.8897170523325717,0.16220100257964434,0.08029253285774018,0.05183581934194612,0.1183349907954512,0.36131335995678937,0.12056159830064134,-36.874847749084715
15000,/hy-tmp/realpde_runs/strong_backbone_clean_20260924_run1/exp1_strong_backbone_clean/strong_backbone/checkpoints/model_update_15000.pth,77d191d2f8c3443990f9f16b5ec2edd302908612a66def1c8eac220bc4f6b4e8,0.11485674977302551,0.48858457803726196,0.09280379116535187,0.12855272851875713,0.15713871106109054,0.20899678191524726,22.23677620204104,33.00146125927936,62.57669854494963,2.4506657528193765,2.4835715003486785,2.759589157740294,0.8142904681349925,1.2060273433667947,1.9153708508347411,0.2418654532510211,0.12472320555791461,0.07444192283034906,0.11741112528725631,0.34333808915662917,0.12056159830064134,-24.32874621128711
20000,/hy-tmp/realpde_runs/strong_backbone_clean_20260924_run1/exp1_strong_backbone_clean/strong_backbone/checkpoints/model_update_20000.pth,81b2ee53ce2888e8a2cbab1f07b0f1bb96342920934f73f0c0fc37315604e706,0.11082889139652252,0.4835614562034607,0.08689335733652115,0.1178495522685689,0.14066383084001988,0.1890003105438675,19.358816501448576,34.363119086968275,60.37422875663729,2.413256868530276,2.395934022732099,2.617206866195115,0.8206654159567582,1.1467805889595226,1.7577580240276975,0.270242146865673,0.14494199619996975,0.09099486749764117,0.1133403215546554,0.2913593621018883,0.12056159830064134,-24.774521082481538
25000,/hy-tmp/realpde_runs/strong_backbone_clean_20260924_run1/exp1_strong_backbone_clean/strong_backbone/checkpoints/model_update_25000.pth,aa99a5eb1045320c4c554e60dd5cbb2687e61180da37492f40f47a2fedf0734f,0.1106342151761055,0.4822642505168915,0.08398503810167313,0.11973877380705435,0.14865153142978108,0.2033695755849076,24.146528900752237,36.80960675536251,69.8443779895516,2.396162685085104,2.392924490764846,2.630638282167217,0.823090844009369,1.1924364206423224,1.7801724720858016,0.27374399175819425,0.1431568680511387,0.09002404429751153,0.11485656328619293,0.3178528574011685,0.12056159830064134,-25.365719117444872
30000,/hy-tmp/realpde_runs/strong_backbone_clean_20260924_run1/exp1_strong_backbone_clean/strong_backbone/checkpoints/model_update_30000.pth,c293c028a0090bbba0e0e7ba3f578ddbf554ba822917d2e39955dbf7b4182400,0.10618436336517334,0.4826003313064575,0.07955359667539597,0.11427280953968501,0.14056692294279277,0.19662089027011156,23.009947431087063,39.87706791457003,72.06270770985854,2.351691839639416,2.333559690767045,2.6196804359111425,0.872679675113262,1.215568840809396,1.871187845014849,0.28086738196118144,0.15554512363850728,0.09419159622667733,0.11291554049889149,0.324616243662175,0.12056159830064134,-25.743549841519073
31000,/hy-tmp/realpde_runs/strong_backbone_clean_20260924_run1/exp1_strong_backbone_clean/strong_backbone/checkpoints/model_update_31000.pth,8080d94af71935cca7a91abf4bc88cf8865317ef931d971aab549f60ee9f5afb,0.10275202989578247,0.47280392050743103,0.07497740536928177,0.11215681205411382,0.13356558608042543,0.17960968826733112,19.08825120312998,34.47302822388741,60.14157765171892,2.4099156584592807,2.373322542627169,2.5481124407913534,0.8533497645531314,1.1188418724167326,1.6804470602268662,0.30990942621192097,0.1839691858105601,0.11384780613060762,0.10789859861062948,0.2603328003932654,0.12056159830064134,-28.278291182819746
32500,/hy-tmp/realpde_runs/strong_backbone_clean_20260924_run1/exp1_strong_backbone_clean/strong_backbone/checkpoints/model_update_32500.pth,d3d0a8122dfee835681b9e627658e633ca918ecffd1648eb5740c2d9e6731d85,0.10122272372245789,0.4707622528076172,0.07291062921285629,0.11226565209003088,0.133288712026551,0.17427565928203792,18.72617273862247,30.750501398289728,55.23506614674845,2.4196231339451764,2.3815315347978956,2.5317135214120543,0.8613275095394387,1.1138958238728474,1.6522389064691936,0.3162089576414823,0.19278948914699848,0.1224806453189976,0.10826212829077442,0.2655343849862003,0.12056159830064134,-29.096967172293336
35000,/hy-tmp/realpde_runs/strong_backbone_clean_20260924_run1/exp1_strong_backbone_clean/strong_backbone/checkpoints/model_update_35000.pth,bec2095328657805c74f281e488feddc346a7cec6d9297ea26dbf36bef3ea68b,0.10111083835363388,0.4722048342227936,0.07520502060651779,0.11316437135031965,0.13329090802581442,0.17183532428214146,17.785223772586196,28.917513450251352,51.845781699432465,2.4415943471386603,2.381649718399778,2.533216799386585,0.8695858682300304,1.123432421972287,1.6445836205193893,0.3132122308402833,0.19278066486274692,0.12166132633253196,0.10600625943058853,0.2645055125025161,0.12056159830064134,-30.657851389019008
