experiment,trajectory,windows,rel_l2,u_rmse,v_rmse,tke_rel_l2,mean_field_rel_l2,fluctuation_rel_l2,tke_field_rel_l2,pred_tke_mean,target_tke_mean,tke_energy_ratio
B_strong_backbone,10125_0.h5,29,0.038819497323713495,0.004303313839237425,0.002576300835040584,0.38988889538018273,0.02022207499701141,0.7319732650951483,0.38988889538018273,1.4049737165154052e-05,1.817502471492302e-05,0.7730243774369226
B_strong_backbone,10125_15.h5,42,0.08296620177067494,0.0089221115140467,0.004927542542721387,0.43617820278120945,0.04789931832123948,0.6748933172396375,0.43617820278120945,6.228935054942845e-05,7.957394632849506e-05,0.7827857411053513
B_strong_backbone,11400_5.h5,42,0.04083668778532243,0.005410769616445154,0.002508379546782479,0.46329728204411774,0.02076102442856434,0.854925826104173,0.46329728204411774,1.3765251247742215e-05,1.8115731624305632e-05,0.7598506940384104
B_strong_backbone,19050_0.h5,42,0.04754594674567493,0.009982783511651263,0.005492068834130414,0.4657747564997742,0.021752890691197076,0.985635042395119,0.4657747564997742,4.031118283561866e-05,5.386573753594792e-05,0.748364074820595
B_strong_backbone,20325_10.h5,42,0.07577784111561454,0.01717601049931356,0.0074888514411349085,0.46972651066113225,0.03782886709059284,0.8207929071767226,0.46972651066113225,0.0001499866813112895,0.00019982966555809624,0.7505726484223336
B_strong_backbone,20325_20.h5,42,0.09871080890330666,0.01973825678951199,0.012957179196583783,0.4078458511553724,0.05150583644336888,0.7160474757990932,0.4078458511553724,0.00033496175064048027,0.0004241817234868227,0.7896656835826307
B_strong_backbone,21600_15.h5,42,0.09927058820292693,0.022015013854344984,0.009987255024490119,0.4500191998242644,0.05044037858873545,0.7530508686734572,0.4500191998242644,0.0002690704187589093,0.0003878792038515198,0.6936964294221596
B_strong_backbone,21600_5.h5,23,0.045478589888047725,0.011086708019815993,0.005019745511528367,0.4808550630697721,0.020785037370666507,1.0719911138816907,0.4808550630697721,3.930166774116481e-05,5.150881262857102e-05,0.7630086141679934
B_strong_backbone,22875_15.h5,42,0.10552681397560326,0.024651167887093442,0.010951028066284854,0.4900392051759499,0.05149223254945256,0.81716991646844,0.4900392051759499,0.00028626468632426776,0.0004220973674686105,0.6781958580813844
B_strong_backbone,25425_20.h5,42,0.133510943995106,0.033443230507482026,0.01694812011100233,0.5049717613277886,0.06866393758454914,0.7856236197906954,0.5049717613277886,0.0005808518741404891,0.0008536246571157602,0.6804534865511971
B_strong_backbone,26700_10.h5,42,0.10537602606788048,0.03056664785045747,0.011752056892760923,0.4815255960416935,0.05105427326336847,0.836644070751158,0.4815255960416935,0.00039548504327861984,0.0006006664178923474,0.6584104446296837
B_strong_backbone,3750_0.h5,42,0.04456314796210169,0.0020154223119133456,0.0010824875140471462,0.3085053129437952,0.024349819169119855,0.6047431572739016,0.3085053129437952,4.0126949695377215e-06,5.139943786729318e-06,0.7806884931111484
B_strong_backbone,6300_0.h5,42,0.04130586951437311,0.002901813254057214,0.0016873674942153455,0.16801779103237863,0.02235352798454659,0.40085425959039206,0.16801779103237863,2.3055216741025256e-05,2.523785244039417e-05,0.9135173761506141
B_strong_backbone,6300_20.h5,42,0.10029316478399111,0.006429022192947888,0.004457678252331061,0.47000331586594446,0.06466587958461817,0.6973701800471209,0.47000331586594446,2.8857120133651923e-05,3.760546922566317e-05,0.7673649798247671
B_strong_backbone,7575_20.h5,42,0.10427953999696316,0.007924940499571043,0.005667159418725751,0.4671411314610766,0.06494682170045517,0.6840461073132575,0.4671411314610766,4.796977558250347e-05,6.407075421962819e-05,0.7487000296276806
B_strong_backbone,8850_20.h5,42,0.10318307137167634,0.009082207840748363,0.006374020024269432,0.48668624613044786,0.06280761441160009,0.7003497020185493,0.48668624613044786,5.939644703543693e-05,8.168099537715382e-05,0.7271758474683099
