experiment,trajectory,window_start,horizon,frame_rel_l2,velocity_rmse,tke_contrib_rel_l2,tke_contrib_ratio
candidate_final,10125_0.h5,0,1,0.02628218283369626,0.002379792285799283,0.8384652420116904,1.391258942457591
candidate_final,10125_0.h5,0,2,0.03108797557342463,0.0028164210287683973,0.7011814092036774,1.2729582660748757
candidate_final,10125_0.h5,0,3,0.037093609840717266,0.003360609374698472,0.7272647361973336,1.134273394280041
candidate_final,10125_0.h5,0,4,0.03979957685865602,0.00360503069532618,0.8659608237092499,1.0993195897778987
candidate_final,10125_0.h5,0,5,0.040146179423357777,0.003638531114034928,1.015383303599544,1.0861056537993523
candidate_final,10125_0.h5,0,6,0.039165289000642464,0.0035491972656300336,1.094451590582447,1.1111745763638405
candidate_final,10125_0.h5,0,7,0.03820374940268304,0.0034671478685976503,1.0844604055815,1.1117196345559588
candidate_final,10125_0.h5,0,8,0.03909630627906649,0.0035510504504161528,1.0085575576446595,1.0827522909153562
candidate_final,10125_0.h5,0,9,0.04002820283108603,0.0036402524403222076,0.9956440620155503,1.0769861206572198
candidate_final,10125_0.h5,0,10,0.04170335049333871,0.0037966137291484455,0.9717119147828072,1.0648832576526577
candidate_final,10125_0.h5,0,11,0.04159748063958018,0.003787693644752794,0.9001637484804133,1.0954044398062044
candidate_final,10125_0.h5,0,12,0.044225949386311456,0.00403153859067217,0.8916830718190621,1.045979706935763
candidate_final,10125_0.h5,0,13,0.04428497075617786,0.004037855386711695,0.9035657553663692,1.0375750175046325
candidate_final,10125_0.h5,0,14,0.04453892889882094,0.004063179318863328,0.8634753886919234,0.979687454004501
candidate_final,10125_0.h5,0,15,0.044407188897613616,0.0040558127666736315,0.7684239243019467,0.9472892197577104
candidate_final,10125_0.h5,0,16,0.04439872869443859,0.004059561313481041,0.7774588239667881,0.9090177476915585
candidate_final,10125_0.h5,0,17,0.04601407723248805,0.004210560937756742,0.8516300190898546,0.868483293901206
candidate_final,10125_0.h5,0,18,0.04774197394426214,0.004371612497218998,0.8678984688038416,0.7877121075745424
candidate_final,10125_0.h5,0,19,0.049209906045508726,0.0045063451618421735,0.8556403210745315,0.727457449605285
candidate_final,10125_0.h5,0,20,0.05128754661571403,0.004698523749163965,0.9196736055810235,0.8031793821880331
candidate_final,10125_0.h5,20,1,0.02252402282291269,0.002065237511715546,0.5522610206534787,0.9734693751783035
candidate_final,10125_0.h5,20,2,0.031171589315186213,0.002862326201642274,0.7214341934859844,0.8107692052685578
candidate_final,10125_0.h5,20,3,0.034382744351224334,0.0031605791829896644,0.7151436519227006,0.734551213477792
candidate_final,10125_0.h5,20,4,0.03740118597244218,0.0034406099330804053,0.768655942288848,0.687483013954686
candidate_final,10125_0.h5,20,5,0.04031152321355868,0.0037125355107469607,0.8987577989031249,0.6275703429946964
candidate_final,10125_0.h5,20,6,0.038857252572659776,0.003581728194089961,0.8262296154011876,0.6244842762822713
candidate_final,10125_0.h5,20,7,0.04069512961550987,0.003754862599063386,0.8049213482240362,0.5719863612553642
candidate_final,10125_0.h5,20,8,0.041864051784447576,0.0038654004257067413,0.7602472885480664,0.5771546186367826
candidate_final,10125_0.h5,20,9,0.042290602649194806,0.003907209203498045,0.7814809865910041,0.5354508687124222
candidate_final,10125_0.h5,20,10,0.044145886654930945,0.004080395566700454,0.794859658089808,0.4861955800527542
candidate_final,10125_0.h5,20,11,0.04424716557976087,0.004090945877634977,0.8021853774574924,0.47466167696834205
candidate_final,10125_0.h5,20,12,0.043882808219299005,0.0040589000697362244,0.7954134077681408,0.47896731177380614
candidate_final,10125_0.h5,20,13,0.04489386637207352,0.004156176551636944,0.8056861373923709,0.45968524395400445
candidate_final,10125_0.h5,20,14,0.04609346189746435,0.004270269581447171,0.8024961088323309,0.45008980320187986
candidate_final,10125_0.h5,20,15,0.04691675506271523,0.004349804247776679,0.7965657183313644,0.43585002442977927
candidate_final,10125_0.h5,20,16,0.04702295751694993,0.004359477677076378,0.7977023513047112,0.4327651497554434
candidate_final,10125_0.h5,20,17,0.04768840302496609,0.004421167981393035,0.8011299633952751,0.4047905104666756
candidate_final,10125_0.h5,20,18,0.049978662901652024,0.00463485541003265,0.8433159160578121,0.34050182796115175
candidate_final,10125_0.h5,20,19,0.05233285790399177,0.004854127827284377,0.8674969097710837,0.31431833494733197
candidate_final,10125_0.h5,20,20,0.054738899197446754,0.005081833258048048,0.8901776097001537,0.3305824871661827
candidate_final,10125_0.h5,40,1,0.02347141698284269,0.002180169114548818,0.7848341547190535,1.2768142110234169
candidate_final,10125_0.h5,40,2,0.028151680735436002,0.0026168974989324877,0.7818051803903301,1.1488019262196119
candidate_final,10125_0.h5,40,3,0.03396908551167137,0.003160919402616634,0.8198347018692534,1.0413585162838843
candidate_final,10125_0.h5,40,4,0.03517819051818839,0.0032734952236570178,0.8231443921778814,1.0246610834300038
candidate_final,10125_0.h5,40,5,0.03761256185567792,0.003499908522802776,0.8407173871399248,0.9265407668506793
candidate_final,10125_0.h5,40,6,0.03885127992651928,0.003613534581329098,0.7231425436244313,0.8243193611023051
candidate_final,10125_0.h5,40,7,0.041140976634862374,0.0038244928157942456,0.6931832123658523,0.7237863172309206
candidate_final,10125_0.h5,40,8,0.039841159512260575,0.003704988403889687,0.5824517797177814,0.736632205910553
candidate_final,10125_0.h5,40,9,0.03853379031763043,0.0035826183924842956,0.5462421474460023,0.7423754353248314
candidate_final,10125_0.h5,40,10,0.039419054736774636,0.0036629220459987915,0.5704436146369772,0.6869282958302665
candidate_final,10125_0.h5,40,11,0.0394565987661432,0.0036659600421099386,0.5425498709468217,0.6664156235349775
candidate_final,10125_0.h5,40,12,0.040434188196328276,0.0037530398058141213,0.5346784925996055,0.6338418581186147
candidate_final,10125_0.h5,40,13,0.04158763942402598,0.003857655735266794,0.5960800761097644,0.6176861650368177
candidate_final,10125_0.h5,40,14,0.04307218986297518,0.003993782719558692,0.6165502587543277,0.5892497486954926
candidate_final,10125_0.h5,40,15,0.04448623701244943,0.004119434788652736,0.635483914678577,0.5652726386622681
candidate_final,10125_0.h5,40,16,0.046514061027847595,0.004304124547760468,0.6673134778574045,0.5646216961319062
candidate_final,10125_0.h5,40,17,0.04789407115618555,0.004427365763346916,0.6846123118445894,0.5870070672682679
candidate_final,10125_0.h5,40,18,0.04911297165950208,0.004536272483508275,0.719843007705066,0.597236193373309
candidate_final,10125_0.h5,40,19,0.05071558711662301,0.00468177153432999,0.736711237755639,0.5750487893773246
candidate_final,10125_0.h5,40,20,0.05196731466422856,0.0047917323358639885,0.7627263582184767,0.5276609730795798
candidate_final,10125_0.h5,60,1,0.024125440808739056,0.0022217444777110056,0.8835856784833802,1.4358297516068876
candidate_final,10125_0.h5,60,2,0.028895876563660303,0.0026580346224811028,0.8034711122407858,1.2732851127175757
candidate_final,10125_0.h5,60,3,0.03492587563165524,0.003209465123085808,0.7124192758075129,1.0823601275798262
candidate_final,10125_0.h5,60,4,0.04164760390379082,0.003823933655647829,0.8536999127722891,0.937630119739655
candidate_final,10125_0.h5,60,5,0.04831087872381294,0.00443513452650246,0.9258379304464531,0.7380480693319769
candidate_final,10125_0.h5,60,6,0.05255455724537546,0.004823184277206845,0.9254866896855126,0.6319123777828735
candidate_final,10125_0.h5,60,7,0.04863751573087082,0.004459078464205151,0.8320150111725594,0.6614350800833407
candidate_final,10125_0.h5,60,8,0.044128322865078735,0.004042152370395748,0.624700000267863,0.7002433008921188
candidate_final,10125_0.h5,60,9,0.03836454349628821,0.0035091001984876987,0.4137091016820959,0.7500947353599424
candidate_final,10125_0.h5,60,10,0.03952345289438094,0.00361010602887709,0.41743089728347404,0.7117433609162725
candidate_final,10125_0.h5,60,11,0.04131014579044292,0.0037687497558667664,0.4757867103003569,0.6777683311995322
candidate_final,10125_0.h5,60,12,0.042015634593586614,0.0038283336035254156,0.5043239193933758,0.6597041892626928
candidate_final,10125_0.h5,60,13,0.0415129689973166,0.0037785985535511548,0.5420420091442847,0.6772230216195201
candidate_final,10125_0.h5,60,14,0.041775505396535684,0.0037994604726051995,0.5680677766163866,0.671042459799555
candidate_final,10125_0.h5,60,15,0.04376420826987219,0.003978404295586949,0.6215811939666718,0.6103659862344519
candidate_final,10125_0.h5,60,16,0.04570641286900922,0.004154184073217534,0.7017308966075922,0.5518685431603708
candidate_final,10125_0.h5,60,17,0.04777665785158037,0.004341156075567577,0.7352010465702113,0.5218574455881
candidate_final,10125_0.h5,60,18,0.048649764217963715,0.004418618640879671,0.7649850113529877,0.5077733111564172
candidate_final,10125_0.h5,60,19,0.051909427119051166,0.004714481803358158,0.8034800930935906,0.4871893365288728
candidate_final,10125_0.h5,60,20,0.054948819224702725,0.004986793165474791,0.7988015699925453,0.4894668086438233
candidate_final,10125_0.h5,80,1,0.024335077986752468,0.002207851838776744,0.5040095525171852,1.2952037579243998
candidate_final,10125_0.h5,80,2,0.03017385912233427,0.002737824980028652,0.488646220624288,1.135207505471374
candidate_final,10125_0.h5,80,3,0.03418233541015222,0.0031004591498642073,0.5736338387793435,1.102386658655847
candidate_final,10125_0.h5,80,4,0.03607344506178514,0.003273369174660565,0.49319937467680824,1.0135011991529344
candidate_final,10125_0.h5,80,5,0.03668625605254819,0.0033304089861295495,0.4481292911201536,0.9262887287214702
candidate_final,10125_0.h5,80,6,0.038225234158473786,0.003469876538040521,0.4358099351914871,0.8912757440747794
candidate_final,10125_0.h5,80,7,0.03929678486078921,0.0035650875873242597,0.44333554080787824,0.8855740331335437
candidate_final,10125_0.h5,80,8,0.03917403902086949,0.00355107235686038,0.3898245120884124,0.9221560843867233
candidate_final,10125_0.h5,80,9,0.03999734208582184,0.0036222928884475387,0.3721563695147978,0.9223516702396696
candidate_final,10125_0.h5,80,10,0.04243877685851697,0.003840770025878633,0.415004292719793,0.8500206195395399
candidate_final,10125_0.h5,80,11,0.043387596530191135,0.003924399727166574,0.45730119527171625,0.8149308941157216
candidate_final,10125_0.h5,80,12,0.045166734472124895,0.004083985158698345,0.5163649012342505,0.7869302603307996
candidate_final,10125_0.h5,80,13,0.04202776829297238,0.0037960246342484175,0.3983537062017841,0.8314850174965412
candidate_final,10125_0.h5,80,14,0.04368304473361185,0.003944048124290073,0.4656140060017248,0.7986209526901643
candidate_final,10125_0.h5,80,15,0.04471620308767733,0.004034929026560351,0.5120541025770659,0.7643320511687552
candidate_final,10125_0.h5,80,16,0.04443531655161469,0.0040038233758413295,0.5209235907955464,0.7476427572999212
candidate_final,10125_0.h5,80,17,0.04381797260674291,0.00394475863405713,0.5078343164966981,0.7647003868894642
