experiment,horizon,frame_rel_l2,u_rmse,v_rmse,velocity_rmse,tke_contrib_rel_l2,tke_contrib_ratio,base_frame_rel_l2,delta_rms,correction_help_fraction,base_tke_contrib_rel_l2
candidate_final,1,0.04068368168246742,0.008325063366142967,0.004095553797976144,0.006560496969072252,0.5864636528127954,1.0666495622653671,0.08120487846142334,0.009256750895026276,0.8440376281738281,0.7781264523276497
candidate_final,2,0.051429685528107796,0.010782100103953286,0.004558732832306696,0.008277551802556734,0.609733413316168,1.0101926991563608,0.08086436354281422,0.008249480658116287,0.7956565856933594,0.7621498185578108
candidate_final,3,0.06035102760578006,0.012861156842551895,0.00504446652918663,0.009768725553847946,0.6236101056739877,0.908988247178221,0.08405429185821359,0.0073350163139226255,0.760150146484375,0.7888419475159265
candidate_final,4,0.06790997836622548,0.014638532788850049,0.005506503054670307,0.011059118818905317,0.6467091802241425,0.8035955282002448,0.08684397467519014,0.0062115663439925965,0.7304374694824218,0.8046276515994741
candidate_final,5,0.07176222162913166,0.01546247457347276,0.005880371241714396,0.011697582781833027,0.6683223727744886,0.7409884218222513,0.08804911097902446,0.005811292760596224,0.714105224609375,0.8102252572514604
candidate_final,6,0.0748145416870154,0.01599791999793624,0.006190178458788469,0.012129545614160844,0.6868720267225682,0.7098100223995761,0.08717273867311244,0.005297194275215686,0.6905792236328125,0.7896370695236615
candidate_final,7,0.07770857740796543,0.016567709039339767,0.0064438561781499475,0.012570049030471238,0.7085184469240016,0.677379009823436,0.08894695139754252,0.005107097039424382,0.6826904296875,0.8015581605000094
candidate_final,8,0.08041921021793803,0.017101975400551063,0.006668617980462708,0.012979754010966543,0.7291866378465043,0.6495520685791031,0.09116042059228917,0.004952490238577338,0.6750328063964843,0.8149502614136939
candidate_final,9,0.08265394577711435,0.0175304500751813,0.0068478279244889115,0.013308069490385042,0.7459757212943227,0.6314067915140674,0.09276502574918523,0.004843265966576198,0.6730949401855468,0.825051002858746
candidate_final,10,0.08472453020577464,0.017921749609185578,0.007028758018432253,0.013612357406709883,0.7586508260771601,0.6121165601902633,0.094480688719321,0.0047572375751709405,0.6696983337402344,0.8330913128615738
candidate_final,11,0.08660394139576713,0.01826642463807125,0.007250151552553693,0.013896527742449427,0.7601638676088702,0.59431626038531,0.09620637502389366,0.004719548973709925,0.6676895141601562,0.8351004130984769
candidate_final,12,0.08846737982633043,0.01855102528093986,0.0075271828342849565,0.014156253395493174,0.7536346247456802,0.5702985032074582,0.09806324690381958,0.004733046497615508,0.6654342651367188,0.834428308668057
candidate_final,13,0.09042893933837848,0.018851056125892024,0.00782109552339937,0.014431421486597719,0.7462341943182784,0.54626493584974,0.09990767134829234,0.004793021217814065,0.6610847473144531,0.8349659599892302
candidate_final,14,0.09223146863806472,0.019080625532743666,0.008151010682195212,0.014671558299343157,0.7365590025739428,0.5248003096364416,0.10214990092201628,0.0049340831796601215,0.6611190795898437,0.8341810863202301
candidate_final,15,0.09399676861070397,0.019301699942745755,0.008446222115933304,0.014897890600878233,0.729678805989876,0.5021205814082792,0.10459332204015155,0.005095482330170451,0.6695068359375,0.8329068264255955
candidate_final,16,0.09582788989079337,0.019565690952251608,0.008746056442122712,0.015154368441604822,0.7260887606658059,0.4849412146009518,0.10756152724579704,0.005495011995758006,0.6756179809570313,0.8540594267635402
candidate_final,17,0.09783076303290092,0.019898706505474754,0.009030013960143366,0.015451531844956467,0.7302672849494515,0.46058283808315126,0.11009646199974377,0.005683016327368894,0.6839668273925781,0.8586009544902934
candidate_final,18,0.099863988053944,0.020209995072355554,0.009263993349196066,0.01572045599845285,0.7391475102791333,0.4286297237862126,0.11308499102662592,0.005857152963331669,0.688427734375,0.8730301859631624
candidate_final,19,0.1020808822933286,0.020577759108825425,0.009453706749798192,0.01601275649680635,0.7519032152070521,0.3963059717795132,0.11556954168954672,0.006026945129029838,0.6863136291503906,0.872718832773454
candidate_final,20,0.10446801137703514,0.020981738749891683,0.009669083403414344,0.016335919546063032,0.766251855915325,0.36108672188497754,0.1168886060764092,0.006103189347242018,0.6796379089355469,0.8888393076736018
