experiment,horizon,frame_rel_l2,u_rmse,v_rmse,velocity_rmse,tke_contrib_rel_l2,tke_contrib_ratio,base_frame_rel_l2,delta_rms,correction_help_fraction,base_tke_contrib_rel_l2
aoa_best,1,0.03936816268167666,0.008236080982548159,0.003699006372340978,0.006384186639412675,0.5679456171994767,1.0617034880919183,0.08120438820611678,0.009487503076894643,0.8562995910644531,0.7781185669728542
aoa_best,2,0.04974723892591158,0.010572877405612682,0.004245919425202446,0.00805647467567008,0.5914745166487627,1.0101946255059429,0.08086266579202424,0.008493192925941966,0.806744384765625,0.7621310552020135
aoa_best,3,0.05799061261226235,0.012481444962757101,0.004777049851712124,0.00945004427619462,0.6018859464144944,0.9181216068911812,0.08405343885912438,0.007716395407044213,0.7757110595703125,0.7888294007021223
aoa_best,4,0.0653090286674459,0.01416752181665057,0.005266094048572922,0.010687619495324601,0.6223997812649315,0.8161326681730178,0.0868433756448526,0.00685964685207303,0.7472808837890625,0.8046199271229
aoa_best,5,0.06887818003756352,0.0149235978327023,0.00564172471220056,0.011281463335943863,0.6434908443126208,0.7616076202617975,0.08804857272183357,0.006610717139040947,0.7300254821777343,0.8102181459070923
aoa_best,6,0.07184358241074038,0.015448936632192737,0.005962636730728537,0.011709455150606705,0.6620681188191823,0.7341083280698337,0.08717304021838972,0.006290708551157721,0.7055999755859375,0.7896358923663053
aoa_best,7,0.07453306755079234,0.015965337056306983,0.006222547562909979,0.012116354350508361,0.6838967321142363,0.7084148400987603,0.08894691798528635,0.006235682640704834,0.6982963562011719,0.8015579735428103
aoa_best,8,0.07694892769283179,0.01643386148846399,0.006453007341677709,0.012484252223777087,0.7051475750077445,0.686842943254631,0.0911610749910013,0.00618862824081835,0.6928115844726562,0.8149471048856967
aoa_best,9,0.0788967954874566,0.01676848816180583,0.0066465777091085955,0.012754591143502829,0.7216214959799014,0.6701131196781888,0.09276539743533184,0.0061411416952133055,0.6904991149902344,0.8250506341333261
aoa_best,10,0.0807464670629238,0.01710841427473717,0.006838497829543785,0.013028102155738297,0.7341922473514989,0.650354188434756,0.09448086115208473,0.006098370581225348,0.6875160217285157,0.8330860006370642
aoa_best,11,0.08248004164901285,0.017441383767512104,0.007065245228534145,0.013306381135849059,0.7353135269544816,0.6332156458267035,0.09620647332738329,0.006102930112529394,0.6856956481933594,0.8350955589415298
aoa_best,12,0.08425405149704875,0.017737349133232074,0.0073267248745921285,0.013570085697263222,0.7298175932820584,0.6109489581105284,0.09806309305775766,0.006140674241167503,0.6837936401367187,0.8344227578028118
aoa_best,13,0.08617465919026827,0.018069537583173357,0.007588949691754286,0.013858216802563234,0.721714390539501,0.5899051737358267,0.09990760685399573,0.006218309602466709,0.6796424865722657,0.834960964339938
aoa_best,14,0.08791528357095524,0.01831109718191174,0.007887196799187176,0.014097945831831753,0.7109481889702379,0.5701016100107474,0.10215040479677992,0.006355033875347739,0.6800048828125,0.834177700825893
aoa_best,15,0.08963672267700133,0.018540754548798527,0.008157368834878125,0.014323097527194217,0.703294457221179,0.5492318949718943,0.10459362691449739,0.006519904333251534,0.6897514343261719,0.8328993655131377
aoa_best,16,0.09130602484665148,0.018779883254022457,0.008430760180912211,0.014556128129807873,0.6985053389616818,0.5291359705559264,0.10756155852229492,0.006811535391300356,0.6961692810058594,0.8540518422774976
aoa_best,17,0.09317770131341976,0.019108705015001,0.008697659046836049,0.014845738113097195,0.7013885493295644,0.5029023655542592,0.11009645819757127,0.006954407734221616,0.7031929016113281,0.8585947428171025
aoa_best,18,0.0952111599904927,0.019465040887703268,0.008914949969215918,0.01513876067770382,0.7100442678854544,0.4707065624380791,0.1130859449688963,0.007074266553417934,0.70604248046875,0.8730365190358025
aoa_best,19,0.09758361746555282,0.01992057463054541,0.009114291271695002,0.015490313085867973,0.7230466256534264,0.4371254432517882,0.11557008039302286,0.007193561538050235,0.7054336547851563,0.8727195178404026
aoa_best,20,0.10008802217485577,0.02040956037709792,0.009343650487514121,0.01587220777364051,0.7382425448956925,0.4013362452046374,0.11688906028992566,0.007307102006174085,0.6972946166992188,0.8888404051646553
