split,update,windows,base_rel_l2,base_tke,base_mvpe,base_point,final_rel_l2,final_tke,final_mvpe,final_point,elapsed_seconds
seen_dev,0,491,0.10046394914388657,0.4658931493759155,0.07299985736608505,90.9340381303101,0.0913940891623497,0.4658931791782379,0.07188910990953445,91.0889229331322,
seen_dev,1000,491,0.0981307178735733,0.4628835618495941,0.07047224789857864,91.04163032916078,0.08924165368080139,0.4628835618495941,0.0680016502737999,91.21528720734149,687.4232767503709
seen_dev,2000,491,0.09776052832603455,0.4630233347415924,0.06957457959651947,91.0596674766228,0.08870236575603485,0.4630233347415924,0.06692357361316681,91.23880437889382,1373.9284259360284
