experiment,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2,windows,trajectories
stage2_residual_step23000,1,0.0406163051516179,0.005434848246053356,0.6498556811260643,1.2310745596503632,0.06000454733445235,491,12
stage2_residual_step23000,2,0.050616731720512544,0.006670967559803387,0.6817354792776248,1.1522620182237955,0.07483979417520989,491,12
stage2_residual_step23000,3,0.058413152687795886,0.007675202930787492,0.6781952977517189,1.0185496955397768,0.08652477948307118,491,12
stage2_residual_step23000,4,0.06537506710714687,0.008552490805640902,0.6857882367935938,0.8735023327535134,0.09654812157234405,491,12
stage2_residual_step23000,5,0.06879827982848978,0.008982206704907314,0.7061693435371043,0.7960862231411711,0.1014277589479532,491,12
stage2_residual_step23000,6,0.0714872661468294,0.009310983620425171,0.7279363465794317,0.7362705152629743,0.1055023550583781,491,12
stage2_residual_step23000,7,0.0740516490651056,0.009621411239622447,0.7502670247019073,0.6864775557029241,0.1088921152306105,491,12
stage2_residual_step23000,8,0.07627337198959375,0.009877121182311438,0.7675101735215991,0.6361972200175334,0.11142357447657963,491,12
stage2_residual_step23000,9,0.07795728090216472,0.010037727513924927,0.7780922013319205,0.5907747894344433,0.11293622589214834,491,12
stage2_residual_step23000,10,0.07953316129102928,0.0101902911677199,0.7886817656927824,0.5558088882948325,0.11431511499337574,491,12
stage2_residual_step23000,11,0.08122148238140701,0.010374715903437238,0.7891805236820832,0.542449715394098,0.116268190320745,491,12
stage2_residual_step23000,12,0.08296548246553896,0.01057526495578847,0.7817867998994535,0.544790191714065,0.1181474384222797,491,12
stage2_residual_step23000,13,0.08486209553863697,0.010812977601358614,0.7754946014396259,0.5589157892307798,0.11982768054047568,491,12
stage2_residual_step23000,14,0.08676443446123415,0.011053982853668758,0.7668691917146966,0.5751396736631267,0.12215157814190594,491,12
stage2_residual_step23000,15,0.08863928679992593,0.011283743521104882,0.7605676529050498,0.5921617438331953,0.12356935289066832,491,12
stage2_residual_step23000,16,0.09019024523019081,0.011467160455736815,0.7529863740250181,0.6025577852847693,0.12440770067491089,491,12
stage2_residual_step23000,17,0.09197088350091623,0.011682511883494949,0.7583672654576117,0.6043463067501323,0.12563026112125367,491,12
stage2_residual_step23000,18,0.09352240895748166,0.01183917990175766,0.7570331797269982,0.5959680110553488,0.12638254061804088,491,12
stage2_residual_step23000,19,0.09549749190013941,0.01207841900495915,0.7640012377955986,0.5894129926671482,0.12765743798454537,491,12
stage2_residual_step23000,20,0.09740675049912109,0.012286163459289269,0.7733137012896999,0.5756145067364178,0.13060539621095474,491,12
