horizon,raw_fluct_rms,centered_fluct_rms,target_fluct_rms,raw_fluct_amp_ratio,centered_fluct_amp_ratio,raw_fluct_cosine,centered_fluct_cosine,raw_fluct_rel_l2,centered_fluct_rel_l2,raw_energy_share,centered_energy_share,target_energy_share,precenter_frame_rel_l2,reconstructed_frame_rel_l2,mean_raw_deviation_rms
11,0.03274219416176685,0.009993942313065203,0.012482195516870652,2.623111784903007,0.8006558060685421,0.16067007091242616,0.5011500150642139,2.6528860365861684,0.9157250576708424,0.04887582698755746,0.03186371488700664,0.04696457289382703,0.2484437773497167,0.10475320806495389,0.018234970147566663
12,0.03263815955602875,0.009884134686917366,0.012388121404190202,2.6346334921281227,0.797871958501644,0.1521329706092141,0.47768088903714345,2.6720150446049646,0.9350632541242895,0.04856572564162011,0.031167361644262682,0.046259328138027384,0.2488337947217141,0.10671781613018824,0.018035520593918948
13,0.03265661539758868,0.009877570681930263,0.01231774787038282,2.6511839454117494,0.8018974560828778,0.14278080150519898,0.45118521280693563,2.696608977045393,0.9588696372959179,0.04862066591830787,0.031125979208154655,0.04573524774268351,0.2502552211972249,0.10954690966911765,0.017398228609665858
14,0.03285680428993167,0.010344834018656721,0.012286307113397881,2.6742620045776198,0.841980745164344,0.131946636966652,0.41202540002777216,2.728728186057397,1.0075200586308268,0.04921859380066415,0.034140492715881536,0.04550206946082525,0.25317713428585137,0.11445922393780775,0.016666676438085955
15,0.03312410558426025,0.011021661049608994,0.012347974263056413,2.6825538245057263,0.8925885991343883,0.12316826769242425,0.37553809303364355,2.745047177419396,1.061278646981881,0.05002267132265084,0.038754026581213054,0.04595998163308139,0.25602657445881116,0.11923531348716167,0.01612881012710997
16,0.032447750176108875,0.010117778464379275,0.012479133855143609,2.6001604400400486,0.8107756982035231,0.11529591942425164,0.3927852801384519,2.676052790357339,1.010166181031998,0.04800071857715812,0.03265826154967578,0.046941536561695425,0.2520105188136088,0.11514468861889805,0.02389623742767778
17,0.03201140177018526,0.009585238786070073,0.012711940301892396,2.518215237796532,0.7540342826061848,0.1018823410008093,0.38560302492358034,2.6130986695357312,0.9935048559556071,0.04671839820811659,0.02931086287372234,0.04870932424618425,0.24960597549430302,0.11254394438004031,0.01928730432421313
18,0.030865031797612193,0.011453578001797499,0.013124607262465449,2.351691839639416,0.872679675113262,0.08552937204020018,0.28086738196118144,2.475515513195944,1.1275439255639654,0.04343221886350825,0.041850927425052316,0.05192315198350767,0.24218440315900255,0.12063821182373398,0.061534624348373736
19,0.032097645691332735,0.01671990569604804,0.013754799510091894,2.333559690767045,1.215568840809396,0.05893933418711115,0.15554512363850728,2.4840338003846516,1.448949963068798,0.04697047123573856,0.08918470456865944,0.057029155989739996,0.2514737622953903,0.15023785577352644,0.04564945456909668
20,0.03803223820786612,0.027165703449060784,0.014517892215597,2.6196804359111425,1.871187845014849,0.04508351628427679,0.09419159622667733,2.761614885372615,2.0368710345545944,0.06594506926315294,0.23543153909351558,0.06353244231090134,0.29391177958869336,0.2182484541201824,0.048452597439085435
