experiment,trajectory,windows,rel_l2,u_rmse,v_rmse,tke_rel_l2,mean_field_rel_l2,fluctuation_rel_l2,tke_field_rel_l2,pred_tke_mean,target_tke_mean,tke_energy_ratio
control_best,10125_0.h5,29,0.04188542905782415,0.004560119960185662,0.0029212931981419023,0.4276283430452354,0.02251659091041329,0.7792849967998078,0.4276283430452354,1.4142419572156579e-05,1.8175024714923018e-05,0.7781238151794436
control_best,10125_15.h5,42,0.08723699791232924,0.009385894680907645,0.005169179323445722,0.48009430166798434,0.05176247834145171,0.6993657045194608,0.48009430166798434,5.876601002986865e-05,7.957394632849506e-05,0.7385081768757875
control_best,11400_5.h5,42,0.04283000804073461,0.005588418323138852,0.0028128418653457356,0.5152274303860283,0.022644468039715586,0.8837711961055189,0.5152274303860283,1.2943863415232304e-05,1.811573162430563e-05,0.7145095590765818
control_best,19050_0.h5,42,0.049193499663321566,0.01009368913988263,0.0060941950817293535,0.5172364818486161,0.023151013914637246,1.011012559622356,0.5172364818486161,3.767520674128278e-05,5.3865737535947917e-05,0.6994280309656913
control_best,20325_10.h5,42,0.07766415562963973,0.017992308754910317,0.006719171527420717,0.5172749868477828,0.040304404395729895,0.830369824722228,0.5172749868477828,0.00014355312651903625,0.00019982966555809624,0.7183774547093021
control_best,20325_20.h5,42,0.10298988901971655,0.021102125194875226,0.01275173329220055,0.4566411453101115,0.05603694483688856,0.7345278289162757,0.4566411453101115,0.00032108199018506027,0.0004241817234868227,0.7569444235968709
control_best,21600_15.h5,42,0.09959733827197753,0.022706574897678636,0.008572054932386344,0.4880092407457785,0.052975553597422925,0.7422523890254696,0.4880092407457785,0.0002474243371141312,0.0003878792038515198,0.6378901850299902
control_best,21600_5.h5,23,0.04585954335634702,0.010872737085708201,0.005685702610989902,0.5223962706031635,0.021003713601585188,1.0804436655005234,0.5223962706031635,3.780563806994871e-05,5.150881262857102e-05,0.7339644643444683
control_best,22875_15.h5,42,0.10492158959167115,0.02531954882648671,0.008880823115873413,0.5285550067931819,0.053340641746906996,0.8016827288262407,0.5285550067931819,0.0002671238697448367,0.0004220973674686106,0.6328489356539317
control_best,25425_20.h5,42,0.13094925882950081,0.03408080454824338,0.013814933392358146,0.5857091877572326,0.07184329242991347,0.7512405410582219,0.5857091877572326,0.0005082251077755763,0.00085362465711576,0.5953730407610003
control_best,26700_10.h5,42,0.10479475861733624,0.03153464775686292,0.008085989168192441,0.5498690623944149,0.05455830978177595,0.8114402998672139,0.5498690623944149,0.0003552870648502927,0.0006006664178923474,0.5914881442797222
control_best,3750_0.h5,42,0.048708326901354126,0.0021637439824881426,0.001253590336534137,0.3546325570857015,0.028004782779682103,0.6448006326806043,0.3546325570857015,3.922253409733849e-06,5.139943786729318e-06,0.7630926664724639
control_best,6300_0.h5,42,0.04746312349679894,0.0032470442117049003,0.002078141575973547,0.20885696545945986,0.026998449260654395,0.45044909534871824,0.20885696545945986,2.2381385295562763e-05,2.523785244039417e-05,0.8868181374949511
control_best,6300_20.h5,42,0.1078394731980673,0.006903290591063773,0.00481517435741157,0.5274457902418499,0.07116557546812434,0.7369323309818895,0.5274457902418499,2.7038800017841037e-05,3.760546922566317e-05,0.7190124355472447
control_best,7575_20.h5,42,0.11174124435833405,0.008511207491904585,0.006055486339651208,0.5215887450564726,0.07197355989130667,0.7166113779429741,0.5215887450564726,4.39130180675339e-05,6.407075421962819e-05,0.6853831924157537
control_best,8850_20.h5,42,0.11075232570678832,0.009735534413350441,0.0068557412284751575,0.535557110855024,0.069696124535809,0.7364485295065661,0.535557110855024,5.558478965318063e-05,8.16809953771538e-05,0.6805106793388528
