experiment,trajectory,window_start,horizon,frame_rel_l2,velocity_rmse,tke_contrib_rel_l2,tke_contrib_ratio
colleague_backbone,10125_0.h5,0,1,0.057263509095291834,0.005185081393926487,1.0379533995015007,1.7109204868303332
colleague_backbone,10125_0.h5,0,2,0.05427238288648382,0.004916816795672258,0.8480678594864636,1.355434545076459
colleague_backbone,10125_0.h5,0,3,0.05534984111075456,0.0050145886508110174,0.8128514779862149,1.1731338236979827
colleague_backbone,10125_0.h5,0,4,0.051894041908074666,0.004700542788370484,0.7716746114805723,0.9550670042836845
colleague_backbone,10125_0.h5,0,5,0.04964470784156671,0.004499402352185429,0.7423813446695884,0.8566498615071428
colleague_backbone,10125_0.h5,0,6,0.046902725899654586,0.0042503714580254546,0.749609043933115,0.8046440329573987
colleague_backbone,10125_0.h5,0,7,0.04553938093617372,0.004132886693551143,0.7106471757756594,0.7380106628513022
colleague_backbone,10125_0.h5,0,8,0.04615622817216287,0.004192291048426461,0.7348576769538431,0.7159627169973014
colleague_backbone,10125_0.h5,0,9,0.04747481013997649,0.00431746321949958,0.7210078502902869,0.7024293180645828
colleague_backbone,10125_0.h5,0,10,0.049020500653441795,0.0044627566751576754,0.7326461722147685,0.6940286811743545
colleague_backbone,10125_0.h5,0,11,0.048510017094600386,0.004417120475350059,0.6982182701946364,0.7262113056018341
colleague_backbone,10125_0.h5,0,12,0.05025096088284738,0.00458076515775738,0.7199547832176786,0.7112387404461817
colleague_backbone,10125_0.h5,0,13,0.04990285437647114,0.004550087894733756,0.7412674491599691,0.668314782398116
colleague_backbone,10125_0.h5,0,14,0.05042339911712449,0.004600005378326808,0.7555191473295111,0.582975455592667
colleague_backbone,10125_0.h5,0,15,0.050784302029494084,0.004638249473361742,0.7302380539218147,0.6779134986325693
colleague_backbone,10125_0.h5,0,16,0.05251911838316355,0.004802042479048006,0.787800949980686,0.6678195340043347
colleague_backbone,10125_0.h5,0,17,0.057773342818462,0.005286603473236527,0.8792583912870665,0.9312180713183288
colleague_backbone,10125_0.h5,0,18,0.05940026350561517,0.005439132755223202,0.9257187201671959,0.8774384856236048
colleague_backbone,10125_0.h5,0,19,0.06106747064935783,0.005592189114366103,0.9235974829827481,0.9092035469583909
colleague_backbone,10125_0.h5,0,20,0.05976041915872071,0.005474735431996903,0.965563412636292,0.8940206928811911
colleague_backbone,10125_0.h5,20,1,0.05705595934684999,0.005231485886711338,1.175835442282632,1.4478136190331408
colleague_backbone,10125_0.h5,20,2,0.057402281462436415,0.005270955311345979,0.9954028485601794,1.1637192628652349
colleague_backbone,10125_0.h5,20,3,0.05609335253627664,0.005156292369196626,0.9541596510029434,1.0731679594994583
colleague_backbone,10125_0.h5,20,4,0.053102875527373736,0.004885039772515114,0.925553840075982,0.7662815651465202
colleague_backbone,10125_0.h5,20,5,0.05303375069340398,0.004884203498694392,0.9523419878612704,0.6270371575440694
colleague_backbone,10125_0.h5,20,6,0.0499640286880941,0.004605512700822859,0.9125533330848438,0.5763565005741322
colleague_backbone,10125_0.h5,20,7,0.05023584163686118,0.004635166042641879,0.8936459634810144,0.46903993867085314
colleague_backbone,10125_0.h5,20,8,0.049488858976691925,0.0045694157254819595,0.8448106070242687,0.4962815917438237
colleague_backbone,10125_0.h5,20,9,0.0500302360739318,0.004622270353126974,0.8519082924921321,0.44668536534166753
colleague_backbone,10125_0.h5,20,10,0.051151006657883316,0.004727877422205531,0.8518801808876408,0.4084643351753715
colleague_backbone,10125_0.h5,20,11,0.05073158281682665,0.0046904735449387865,0.8569261501770673,0.41846563232069706
colleague_backbone,10125_0.h5,20,12,0.050256342982644454,0.004648414317915813,0.8538268261634856,0.45888542353330375
colleague_backbone,10125_0.h5,20,13,0.05108048883386524,0.004728920609732236,0.8538313210598182,0.44074352994183114
colleague_backbone,10125_0.h5,20,14,0.05206512361019296,0.004823506511649641,0.85075466393784,0.4171594746141143
colleague_backbone,10125_0.h5,20,15,0.05299054122278148,0.004912924625642266,0.8688738174791241,0.496131814964069
colleague_backbone,10125_0.h5,20,16,0.05579572180024443,0.005172796789245995,0.8911359978629205,0.482008925618747
colleague_backbone,10125_0.h5,20,17,0.059430548797546744,0.005509776440254718,0.908773775654987,0.634420302742771
colleague_backbone,10125_0.h5,20,18,0.062478178099765726,0.005794018986552575,0.9672237056258156,0.6009522714629449
colleague_backbone,10125_0.h5,20,19,0.062401553878658866,0.005788048489610173,0.9682726697933258,0.5727946887328907
colleague_backbone,10125_0.h5,20,20,0.06323461352561596,0.005870555798266384,0.9594267449584458,0.5253008520477609
colleague_backbone,10125_0.h5,40,1,0.0570760565301228,0.005301574068501141,1.0677152820823133,1.4971120603726535
colleague_backbone,10125_0.h5,40,2,0.05366414725262842,0.0049884614012042595,0.8990782708661108,1.3611098351115931
colleague_backbone,10125_0.h5,40,3,0.05590859744403321,0.005202452988415233,0.9177529991710174,1.14717760149329
colleague_backbone,10125_0.h5,40,4,0.05019547134633123,0.004670923469371496,0.768834138905644,0.9337633414710509
colleague_backbone,10125_0.h5,40,5,0.048932496300756266,0.004553246372905046,0.790569770329885,0.8189035269486947
colleague_backbone,10125_0.h5,40,6,0.04784020849902334,0.00444958951458418,0.8049261543138287,0.5949121228102525
colleague_backbone,10125_0.h5,40,7,0.04812336820829235,0.00447358062541655,0.8548339240933533,0.4335237545180402
colleague_backbone,10125_0.h5,40,8,0.04721165719778647,0.004390400394656815,0.8317387394516904,0.42173285815838324
colleague_backbone,10125_0.h5,40,9,0.047274846122183335,0.004395304272512943,0.8236178806045787,0.4046695129445229
colleague_backbone,10125_0.h5,40,10,0.048965486214815244,0.004550001519492856,0.8421591709956112,0.3797219285329941
colleague_backbone,10125_0.h5,40,11,0.049855073640198484,0.004632094847928049,0.8303434744426644,0.3896548143239572
colleague_backbone,10125_0.h5,40,12,0.05227013541573875,0.004851634411900369,0.8253836470749001,0.41046277882056736
colleague_backbone,10125_0.h5,40,13,0.054095168591222084,0.005017850021215516,0.8380306955348706,0.4179097418290243
colleague_backbone,10125_0.h5,40,14,0.05468043684877615,0.005070134220695459,0.8565324043891744,0.3985109685949628
colleague_backbone,10125_0.h5,40,15,0.05719902346717524,0.005296641455237173,0.8551526496459494,0.472999156126584
colleague_backbone,10125_0.h5,40,16,0.05842032371652425,0.005405856720312273,0.8711961178768679,0.44276515538991795
colleague_backbone,10125_0.h5,40,17,0.060043099289149554,0.005550431518989545,0.8411698623909071,0.6442248156550691
colleague_backbone,10125_0.h5,40,18,0.06164015213948576,0.00569333348362997,0.9149046816029748,0.6721758571875089
colleague_backbone,10125_0.h5,40,19,0.06495035967860473,0.005995843928386999,0.9207768989413425,0.668640550886393
