experiment,trajectory,window_start,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2
A_train65_fixed_stride20,10125_0.h5,20,11,0.04387551036356869,0.004056583871511841,0.813602621807438,0.4893759318308166,0.06588741172842584
A_train65_fixed_stride20,10125_0.h5,20,12,0.04338608936058199,0.0040129565147975655,0.7998331708998988,0.4899968506191062,0.06643382833446156
A_train65_fixed_stride20,10125_0.h5,20,13,0.04462143620885379,0.004130955559376027,0.8024916343614308,0.46082120064339116,0.06000561406829712
A_train65_fixed_stride20,10125_0.h5,20,14,0.046126331434507686,0.004273314737493476,0.7977155660288107,0.4448791302316144,0.061464612010838346
A_train65_fixed_stride20,10125_0.h5,20,15,0.04717065043897994,0.0043733437100581295,0.7924363801135593,0.4286568734617732,0.05464035901886947
A_train65_fixed_stride20,10125_0.h5,20,16,0.04752689006751797,0.004406197041849668,0.8045073509164322,0.43089434575142965,0.054675716939749784
A_train65_fixed_stride20,10125_0.h5,20,17,0.048045508146323405,0.004454275018500351,0.8106894435651366,0.39837954894831556,0.04571450525902732
A_train65_fixed_stride20,10125_0.h5,20,18,0.050289283531381866,0.004663661336853938,0.8476659537921303,0.3496047419440477,0.048506403185924925
A_train65_fixed_stride20,10125_0.h5,20,19,0.052641670785002495,0.004882771728251677,0.8804364667372784,0.3130987819650924,0.06518553698597256
A_train65_fixed_stride20,10125_0.h5,20,20,0.05477250902667474,0.005084953517141162,0.9016710025885922,0.307916007241735,0.07591127546212502
A_train65_fixed_stride20,10125_0.h5,40,1,0.024369119244033833,0.002263553204454432,0.9093599248226502,1.3355604594821917,0.038347683446550596
A_train65_fixed_stride20,10125_0.h5,40,2,0.02860618827733414,0.002659147184157923,0.8613964417868366,1.1993697412236706,0.038979828056501416
A_train65_fixed_stride20,10125_0.h5,40,3,0.034166493991690264,0.0031792888195536382,0.8774836107437715,1.078455435545937,0.03947207677489248
A_train65_fixed_stride20,10125_0.h5,40,4,0.03491983558222733,0.0032494540880437578,0.8640552776228312,1.057880749018685,0.045148184626310914
A_train65_fixed_stride20,10125_0.h5,40,5,0.037633799889083504,0.00350188475548825,0.8869740171417579,0.9816324972957352,0.058720397256994294
A_train65_fixed_stride20,10125_0.h5,40,6,0.03886243444877817,0.0036145720568510568,0.7780652960774748,0.8917109835952084,0.06354490628211305
A_train65_fixed_stride20,10125_0.h5,40,7,0.04077455945509238,0.003790430428698976,0.7331939973595372,0.7654687094312309,0.06021310690502312
A_train65_fixed_stride20,10125_0.h5,40,8,0.03969478584131329,0.0036913765321436426,0.6431856831333777,0.7662598423613712,0.04759810518520591
A_train65_fixed_stride20,10125_0.h5,40,9,0.038503891892805474,0.003579838633581747,0.5933084080124656,0.7761380139363799,0.034950655378001176
A_train65_fixed_stride20,10125_0.h5,40,10,0.03958840042300747,0.003678658091716757,0.5974505267442264,0.7225700258260332,0.042648380010354474
A_train65_fixed_stride20,10125_0.h5,40,11,0.03960960434535389,0.003680175974479847,0.5712490280506229,0.6944051932234098,0.05852798503521839
A_train65_fixed_stride20,10125_0.h5,40,12,0.04050549499586079,0.003759658394414717,0.5685622022898135,0.6533667791765516,0.06555010244478694
A_train65_fixed_stride20,10125_0.h5,40,13,0.04183965383613818,0.003881032509128421,0.6294093552332367,0.6301384812636761,0.06802472501921371
A_train65_fixed_stride20,10125_0.h5,40,14,0.043135780165645954,0.003999679003280179,0.6374664225739468,0.6059478656026291,0.05783862194951005
A_train65_fixed_stride20,10125_0.h5,40,15,0.04464639095286616,0.004134265076804726,0.6275601483579831,0.5904411409563647,0.04840845984387326
A_train65_fixed_stride20,10125_0.h5,40,16,0.04674615264567943,0.004325600875725924,0.6537147068666486,0.5862036872057049,0.0668570126216702
A_train65_fixed_stride20,10125_0.h5,40,17,0.04755574166775305,0.004396090318231126,0.6669775954798227,0.5974192123818933,0.07353676102454089
A_train65_fixed_stride20,10125_0.h5,40,18,0.048515147346179247,0.004481055014663174,0.7144350403554137,0.5866714894900225,0.08031291665574206
A_train65_fixed_stride20,10125_0.h5,40,19,0.05035793053914155,0.004648754734590134,0.746847166678692,0.5503088774477717,0.08244511882598687
A_train65_fixed_stride20,10125_0.h5,40,20,0.05190507237120326,0.004785993182127165,0.7721681189377347,0.4919782806193813,0.0658935514061537
A_train65_fixed_stride20,10125_0.h5,60,1,0.024723309623693897,0.0022768030255962872,0.9582183710103033,1.4798744244126132,0.03542735192700973
A_train65_fixed_stride20,10125_0.h5,60,2,0.029211388807017187,0.0026870575339270177,0.8978144342921944,1.3316571576207048,0.03690037459922986
A_train65_fixed_stride20,10125_0.h5,60,3,0.035155075795045156,0.0032305271556705736,0.7231207424568369,1.0994704134308444,0.05475517968028684
A_train65_fixed_stride20,10125_0.h5,60,4,0.042065967952467094,0.003862346342479507,0.8730895476578014,0.9509078833301186,0.07929961642614351
A_train65_fixed_stride20,10125_0.h5,60,5,0.04932883340870464,0.004528586893518763,0.9336021186462486,0.7694804169472853,0.09990729102919446
A_train65_fixed_stride20,10125_0.h5,60,6,0.05376836939734851,0.00493458165154956,0.9332372245066262,0.6697654019294853,0.11723950079222337
A_train65_fixed_stride20,10125_0.h5,60,7,0.04976962227231919,0.004562869782949538,0.8376375048375352,0.6952495927305941,0.1178950521379791
A_train65_fixed_stride20,10125_0.h5,60,8,0.04510267247212987,0.004131402750152476,0.6242111566038435,0.7207203492815892,0.10484791549913751
A_train65_fixed_stride20,10125_0.h5,60,9,0.039559410278534976,0.003618391405436479,0.4154006548350599,0.7662473016714587,0.06644026178760971
A_train65_fixed_stride20,10125_0.h5,60,10,0.04086193821423571,0.003732364424055362,0.41113468676243486,0.7244419685065063,0.05213889460790597
A_train65_fixed_stride20,10125_0.h5,60,11,0.04267763826206694,0.0038935069267740357,0.47148518578378057,0.6852454902998688,0.06352446242890349
A_train65_fixed_stride20,10125_0.h5,60,12,0.04330321261182063,0.003945653697391573,0.49435611369852495,0.6640967435334062,0.0657525620836113
A_train65_fixed_stride20,10125_0.h5,60,13,0.04270158223225328,0.003886788653145179,0.5433989738227527,0.6755871047629095,0.058201395095081626
A_train65_fixed_stride20,10125_0.h5,60,14,0.042441841380743986,0.003860063383556067,0.5704715620020917,0.6678532781680931,0.05817784601946764
A_train65_fixed_stride20,10125_0.h5,60,15,0.04394571065563003,0.003994903848525397,0.6170564974104362,0.6157514529551854,0.07240946675970553
A_train65_fixed_stride20,10125_0.h5,60,16,0.04587856251927845,0.00416983048452983,0.7044167329614759,0.5588064380289297,0.07628790982148943
A_train65_fixed_stride20,10125_0.h5,60,17,0.04825186791048017,0.004384335341910821,0.740547105766549,0.5150908951560745,0.07123457093050808
A_train65_fixed_stride20,10125_0.h5,60,18,0.04915952293668802,0.004464917516385304,0.7603858879057933,0.5149205027309512,0.06371455132826584
A_train65_fixed_stride20,10125_0.h5,60,19,0.05296374632900996,0.004810236447671255,0.8035559845625934,0.49007051107268373,0.0551541662726732
A_train65_fixed_stride20,10125_0.h5,60,20,0.0566628599141906,0.005142348216816838,0.8114231229760936,0.48492819701791534,0.05587889767182467
A_train65_fixed_stride20,10125_0.h5,80,1,0.02545626182164106,0.002309573632839334,0.5753546330543173,1.331647584433689,0.03891661422694987
A_train65_fixed_stride20,10125_0.h5,80,2,0.030299675590155006,0.00274924093670499,0.5660854419445882,1.1735420929622824,0.052137703646363436
A_train65_fixed_stride20,10125_0.h5,80,3,0.0337329366531396,0.003059697087489041,0.6511458686531069,1.1152487654501244,0.05197809435943639
