experiment,trajectory,window_start,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2
DW-01_Dense-All@07500,10125_0.h5,0,1,0.08642492134520827,0.007825581399366998,0.9500356874914698,1.3193961579789169,0.1009919467113849
DW-01_Dense-All@07500,10125_0.h5,0,2,0.09158943687999811,0.008297562362420048,1.0878535228632296,1.5402090597588853,0.11400577011920479
DW-01_Dense-All@07500,10125_0.h5,0,3,0.08356160354366465,0.00757051981296857,0.7941869248988322,1.0401943304739507,0.09313800571658301
DW-01_Dense-All@07500,10125_0.h5,0,4,0.07953000856355803,0.007203798248644547,0.7833385087915006,0.815849330307996,0.07934280217890217
DW-01_Dense-All@07500,10125_0.h5,0,5,0.07811698450359109,0.007079903560773935,0.8385404383456999,0.7327904587838515,0.07234428047595358
DW-01_Dense-All@07500,10125_0.h5,0,6,0.0756812241830482,0.0068583074652047524,0.8356059783723762,0.5828006615548897,0.07639257157918034
DW-01_Dense-All@07500,10125_0.h5,0,7,0.07635498122358125,0.0069295295499860205,0.8559738041392525,0.48155820097701607,0.08269316006357123
DW-01_Dense-All@07500,10125_0.h5,0,8,0.07690555235698159,0.006985199430028681,0.8912058171269943,0.427934182570824,0.08662136362068776
DW-01_Dense-All@07500,10125_0.h5,0,9,0.07750173276217368,0.007048177331548893,0.8984722001834272,0.4029746104451376,0.0886901879949844
DW-01_Dense-All@07500,10125_0.h5,0,10,0.07744960991341836,0.007050902357628154,0.8989507904449222,0.37847938849902496,0.07985158713160023
DW-01_Dense-All@07500,10125_0.h5,0,11,0.07776871216564539,0.007081295604958942,0.9196164765208282,0.429202766447293,0.0842025709007414
DW-01_Dense-All@07500,10125_0.h5,0,12,0.0806399898419377,0.007350961042337893,0.951988003242455,0.43327508476940996,0.10263753013935858
DW-01_Dense-All@07500,10125_0.h5,0,13,0.0824628827160364,0.0075188758057895076,0.961922708939847,0.5016214239712001,0.10538236420788247
DW-01_Dense-All@07500,10125_0.h5,0,14,0.08280915883693236,0.007554480314581578,1.033552944806529,0.625219597395277,0.10761269702026884
DW-01_Dense-All@07500,10125_0.h5,0,15,0.08264679751706912,0.007548325953873473,1.2490980180982054,0.886403243973318,0.10412377338232834
DW-01_Dense-All@07500,10125_0.h5,0,16,0.08451921084839994,0.0077279446663320595,1.2726936140135694,1.01193040156652,0.10285964063217728
DW-01_Dense-All@07500,10125_0.h5,0,17,0.09616359120635991,0.008799538861164559,1.5252713201555153,1.8125707755172882,0.10539985201527582
DW-01_Dense-All@07500,10125_0.h5,0,18,0.10831338141672203,0.009917983960407595,2.345923157959051,3.2317897566307576,0.13324234100361051
DW-01_Dense-All@07500,10125_0.h5,0,19,0.13031814298269237,0.011933746278385931,4.269926791061136,5.330698166623273,0.17423563194066882
DW-01_Dense-All@07500,10125_0.h5,0,20,0.12164520880423262,0.011144087410170185,4.424675604347047,5.926985039782781,0.16006559170443765
DW-01_Dense-All@07500,10125_0.h5,20,1,0.08098633088035505,0.007425672127279764,1.041114215218538,1.374165897225643,0.07755152977002094
DW-01_Dense-All@07500,10125_0.h5,20,2,0.09170818709813025,0.008421089607651325,1.2866708128690378,1.5025372715625112,0.11970580979805986
DW-01_Dense-All@07500,10125_0.h5,20,3,0.08631195471173903,0.00793408939433174,0.9523427917959919,1.0084087458646462,0.11839888699253442
DW-01_Dense-All@07500,10125_0.h5,20,4,0.07843940586408925,0.007215797893675406,0.863412698795869,0.526933628732431,0.10048079599364862
DW-01_Dense-All@07500,10125_0.h5,20,5,0.07922004795109519,0.007295860283508097,0.9391657614617743,0.4974396072862981,0.12007933335661389
DW-01_Dense-All@07500,10125_0.h5,20,6,0.07629331348557193,0.007032455818147197,0.9127165476834509,0.42198806299425745,0.10504765788065122
DW-01_Dense-All@07500,10125_0.h5,20,7,0.07662115892680511,0.007069689337996403,0.8969855648587166,0.3663685331864632,0.08769968000157238
DW-01_Dense-All@07500,10125_0.h5,20,8,0.0762645402689196,0.007041673556579283,0.8557318511238824,0.3908637590035996,0.08866859636433724
DW-01_Dense-All@07500,10125_0.h5,20,9,0.07628701305324581,0.007048121824641156,0.875482264715265,0.36449872983449116,0.08767949674065029
DW-01_Dense-All@07500,10125_0.h5,20,10,0.07699660297240822,0.007116780774512239,0.8948879155114238,0.32262901846347125,0.09751767327828713
DW-01_Dense-All@07500,10125_0.h5,20,11,0.07751968437703657,0.007167212387110731,0.8991588648538711,0.32270344942048,0.0899719507307039
DW-01_Dense-All@07500,10125_0.h5,20,12,0.07797827861975691,0.007212529310930627,0.9046652434733962,0.2970772779487859,0.09147338506893615
DW-01_Dense-All@07500,10125_0.h5,20,13,0.07992139222081052,0.007398948746569484,0.9057486738303498,0.3487623745669644,0.08175292389773711
DW-01_Dense-All@07500,10125_0.h5,20,14,0.0806522866351791,0.007471927516715969,0.9253860979016985,0.43094687505775964,0.07460615415827929
DW-01_Dense-All@07500,10125_0.h5,20,15,0.07877083346700194,0.007303098979408492,0.9528717716648812,0.4949390681294376,0.0687833009989114
DW-01_Dense-All@07500,10125_0.h5,20,16,0.07925697009874291,0.007347878783967025,0.9311095213636155,0.7082074475232137,0.07054879588844748
DW-01_Dense-All@07500,10125_0.h5,20,17,0.08877320634141182,0.008230119538219229,0.8540773786183085,1.1690962007584744,0.07301031442365082
DW-01_Dense-All@07500,10125_0.h5,20,18,0.09854331765422542,0.00913858039481794,1.19740982587494,2.0209124039234876,0.09386794100530815
DW-01_Dense-All@07500,10125_0.h5,20,19,0.1147999576005658,0.010648256011209865,2.2838800710623017,3.483473853994394,0.12660947951962448
DW-01_Dense-All@07500,10125_0.h5,20,20,0.10790572499890001,0.010017718844787688,1.9674882596912528,3.872015087873438,0.10920617764970932
DW-01_Dense-All@07500,10125_0.h5,40,1,0.0835436112693546,0.007760042827429665,1.042976436895997,1.3723876646142228,0.09417603046252604
DW-01_Dense-All@07500,10125_0.h5,40,2,0.09029307232697456,0.008393378617922507,1.1264048801351954,1.4372992600428551,0.10642377628137258
DW-01_Dense-All@07500,10125_0.h5,40,3,0.08508328399248977,0.007917240018657453,0.8960052985344034,1.034071867644375,0.09250611593784419
DW-01_Dense-All@07500,10125_0.h5,40,4,0.07874912924070114,0.0073279749367239294,0.8535685658179193,0.6410650722735524,0.09330510104239594
DW-01_Dense-All@07500,10125_0.h5,40,5,0.07636708302215699,0.007106078170277206,0.8623882680164525,0.5391396710473161,0.09926065006508766
DW-01_Dense-All@07500,10125_0.h5,40,6,0.0757192525357528,0.007042602921392264,0.8938283568783477,0.3826080909533021,0.10937938878582594
DW-01_Dense-All@07500,10125_0.h5,40,7,0.07598803257003434,0.007063898536724836,0.9323591186787822,0.27848480048941504,0.10509722705087715
DW-01_Dense-All@07500,10125_0.h5,40,8,0.07692436512470974,0.007153503669387915,0.9321027172162644,0.27462424085266557,0.0912074057225968
DW-01_Dense-All@07500,10125_0.h5,40,9,0.07740326177319444,0.0071964462094466245,0.9164459885430691,0.25802638554624036,0.08083498505906787
DW-01_Dense-All@07500,10125_0.h5,40,10,0.07939144923487874,0.007377261875205103,0.9183606095605842,0.22771533623300008,0.083065909671486
DW-01_Dense-All@07500,10125_0.h5,40,11,0.08141493834281731,0.007564359831535125,0.8865360903860716,0.2629182718051532,0.092190437304186
DW-01_Dense-All@07500,10125_0.h5,40,12,0.08358035263607962,0.007757801118798569,0.8520322315263475,0.29018327813957695,0.10512562218545704
DW-01_Dense-All@07500,10125_0.h5,40,13,0.08611453961586721,0.007987956331252852,0.8608899248424505,0.3442611808776633,0.1155323527062806
DW-01_Dense-All@07500,10125_0.h5,40,14,0.08727238442410494,0.008092157420286713,0.8614135100625768,0.3714794073295307,0.10439572236905688
DW-01_Dense-All@07500,10125_0.h5,40,15,0.0864184283597451,0.008002364418150332,0.8295022904927786,0.4240140547974376,0.09885263289353803
DW-01_Dense-All@07500,10125_0.h5,40,16,0.08910225773709925,0.008244973806039549,0.8132360180799096,0.5596128151666815,0.11499447539163317
DW-01_Dense-All@07500,10125_0.h5,40,17,0.095664577723444,0.008843309118504835,0.7926072674971086,1.0880710743884559,0.11601786729664867
DW-01_Dense-All@07500,10125_0.h5,40,18,0.101148779476588,0.009342509923064663,1.0218188763763871,1.9630229177816163,0.13394082523211243
DW-01_Dense-All@07500,10125_0.h5,40,19,0.12109427066730445,0.011178727125389264,2.952054049743478,3.9163196692907873,0.18477501476721903
DW-01_Dense-All@07500,10125_0.h5,40,20,0.12386360411125742,0.011421048805223604,2.377058422293349,4.075346539933328,0.14316276617591284
DW-01_Dense-All@07500,10125_0.h5,60,1,0.08543971490188942,0.007868258916608648,0.9169097132678247,1.568723743010613,0.0863519191466536
DW-01_Dense-All@07500,10125_0.h5,60,2,0.08874314772371968,0.008163184066693072,1.1819668652741577,1.3963667392234467,0.1127839686831702
DW-01_Dense-All@07500,10125_0.h5,60,3,0.08410301686587329,0.007728530623657975,0.9034262608135358,0.9151052090992694,0.10297070643545582
