experiment,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2,windows,trajectories
DW-01_Dense-All@07500,1,0.12211702984729453,0.015401783267646447,0.8520271701984341,0.9561391968130482,0.1603847489932818,659,16
DW-01_Dense-All@07500,2,0.12490058939345028,0.015466144789162091,0.8812235838208994,0.8133568120363472,0.16202514329950196,659,16
DW-01_Dense-All@07500,3,0.116330044711879,0.01436398361100027,0.850758543445199,0.5914170354544022,0.15018419650430195,659,16
DW-01_Dense-All@07500,4,0.11448254102916894,0.014199568305771446,0.8329202118110124,0.4777661140696445,0.14481035693698296,659,16
DW-01_Dense-All@07500,5,0.11386041610867659,0.014237915752703655,0.8436416047550341,0.41727752365798715,0.1465337936332622,659,16
DW-01_Dense-All@07500,6,0.11568962474027165,0.014484874966618955,0.8587627906638865,0.39490417881899303,0.15000601318918375,659,16
DW-01_Dense-All@07500,7,0.11747612685978723,0.014712392621728746,0.8746082229281592,0.36201763314571284,0.15179014727320878,659,16
DW-01_Dense-All@07500,8,0.11969407564525325,0.01497917209171519,0.8851044798188412,0.36459120794596267,0.1545911117258639,659,16
DW-01_Dense-All@07500,9,0.12152435052442312,0.015231999776981597,0.8946199549907374,0.35647593709263714,0.15655221102039177,659,16
DW-01_Dense-All@07500,10,0.1234003295477709,0.015511869024675455,0.8991224283597261,0.3877676605652036,0.15848954745738683,659,16
DW-01_Dense-All@07500,11,0.1250620027463438,0.015718782049957948,0.8891576859630801,0.4206307122158968,0.159751357361592,659,16
DW-01_Dense-All@07500,12,0.12739908182242124,0.01582808311032008,0.8943676433209621,0.4963354381216673,0.16223086171400264,659,16
DW-01_Dense-All@07500,13,0.1281672886282538,0.0159304783170357,0.8788773016318924,0.4635151943786479,0.1622777955336647,659,16
DW-01_Dense-All@07500,14,0.13016560313376171,0.016338360257007772,0.8772196727769085,0.5098079896462104,0.16573457868840946,659,16
DW-01_Dense-All@07500,15,0.13277768681446334,0.016668422599852354,0.8824600537096187,0.6255546837096206,0.16878659303765245,659,16
DW-01_Dense-All@07500,16,0.13603532471749705,0.01686894949631527,0.8977066178529628,0.7522619248030661,0.17861653540841152,659,16
DW-01_Dense-All@07500,17,0.1429657912055345,0.017835581458156186,0.9003008291911313,1.026961104676242,0.17765014059593523,659,16
DW-01_Dense-All@07500,18,0.15291683727869126,0.01882852692607205,0.9837059432237457,1.2712986379969957,0.18839282039058364,659,16
DW-01_Dense-All@07500,19,0.2400040186946109,0.03162618018456592,3.203988433255472,4.8111046859166215,0.32894061759303017,659,16
DW-01_Dense-All@07500,20,0.2215793467163,0.02860576655017443,2.1244892845816135,3.499169681078085,0.2793854909024372,659,16
DW-01_Dense-All@20000,1,0.10356725505274471,0.013283667524164992,0.8491330003402622,1.1422418641776155,0.16331407753106836,659,16
DW-01_Dense-All@20000,2,0.09852306517634159,0.012527325167762107,0.7950770514741844,0.8627508741072196,0.1418821597039869,659,16
DW-01_Dense-All@20000,3,0.09621297766355641,0.012223594252896378,0.7471386480607778,0.7669521269568823,0.14102539484154378,659,16
DW-01_Dense-All@20000,4,0.09149579543533673,0.011727139447827686,0.7561932972697324,0.6483567923409672,0.1299907248502118,659,16
DW-01_Dense-All@20000,5,0.09221843692150422,0.011920260176278773,0.7734572120367365,0.6027151489490008,0.13190856748996493,659,16
DW-01_Dense-All@20000,6,0.09507985704929843,0.012297568764926332,0.7989562264953164,0.5889878929258766,0.13637917577381062,659,16
DW-01_Dense-All@20000,7,0.09696614276983649,0.012594423758008311,0.8138262830242169,0.5541764018533749,0.1387303471176089,659,16
DW-01_Dense-All@20000,8,0.10116323677462136,0.013094025918635836,0.8405336136760468,0.6208583538160635,0.14215547716623775,659,16
DW-01_Dense-All@20000,9,0.10220544004091066,0.01328628329071584,0.8356054531121032,0.5406634910465754,0.14236631520551368,659,16
DW-01_Dense-All@20000,10,0.10435350126704424,0.01350452209007531,0.8539053966799828,0.5466628528847198,0.14485022201669542,659,16
DW-01_Dense-All@20000,11,0.10569551390865928,0.01362901609314351,0.8478026050341194,0.5767951842646764,0.14615370752623222,659,16
DW-01_Dense-All@20000,12,0.10821086847033921,0.013835929247249659,0.8835720494278109,0.6636954658801719,0.14886259373392105,659,16
DW-01_Dense-All@20000,13,0.10923823471758057,0.013972787076297124,0.8626580283939768,0.6350172145491996,0.14979798782396567,659,16
DW-01_Dense-All@20000,14,0.11116252126532485,0.014262324427789831,0.8527653362528419,0.6456949372960029,0.15416019960912525,659,16
DW-01_Dense-All@20000,15,0.11790873370725487,0.015027848318664085,0.8908375144131637,0.8689364730069242,0.15983617621929233,659,16
DW-01_Dense-All@20000,16,0.11732846829405266,0.014998259500979213,0.8530466899484724,0.7938448221254821,0.16359898941958473,659,16
DW-01_Dense-All@20000,17,0.13737961199185425,0.017858015676243035,1.0082241436539037,1.3608998127692955,0.18191628293572054,659,16
DW-01_Dense-All@20000,18,0.14312902474123987,0.018391072872531812,1.0672985916997808,1.5380673416017054,0.18679730542551023,659,16
DW-01_Dense-All@20000,19,0.2107859364036139,0.027782160185166355,2.917521778516764,3.8062885465959146,0.3246241214853576,659,16
DW-01_Dense-All@20000,20,0.17931541548806598,0.02256152707506753,1.3185856655020598,2.2061711816808787,0.25831194575883953,659,16
DW-01_Dense-All@30000,1,0.09705297182959036,0.012460310338846143,0.8137489310045729,1.1233081274544152,0.15506823193567257,659,16
DW-01_Dense-All@30000,2,0.09046881643120944,0.011448749818480595,0.7670982411831399,0.8694188724217898,0.1312013292747471,659,16
DW-01_Dense-All@30000,3,0.08710744351320542,0.011026702312367633,0.7188817343619899,0.8229401299857071,0.12583091404880364,659,16
DW-01_Dense-All@30000,4,0.08569220506843028,0.0109299855940811,0.7391202682966778,0.7257900199978347,0.1216275854124143,659,16
DW-01_Dense-All@30000,5,0.08664857433608296,0.011201529333106794,0.7600726812081166,0.68363785542581,0.12383345065670087,659,16
DW-01_Dense-All@30000,6,0.0897286662964558,0.01160789579282949,0.7856514240226055,0.6889434806497564,0.12802453264652555,659,16
DW-01_Dense-All@30000,7,0.09132643996244826,0.011841166540587025,0.7962494487145912,0.6523837318439184,0.1302442378834294,659,16
DW-01_Dense-All@30000,8,0.0956817385991343,0.012334483299384198,0.835894923652835,0.7167596861626551,0.13456840739758394,659,16
DW-01_Dense-All@30000,9,0.09595417511737961,0.01244707366883608,0.8170937193066748,0.6178718335025806,0.13443138640353458,659,16
DW-01_Dense-All@30000,10,0.09972713857194154,0.012849712832267551,0.8497990608461453,0.6882714474912064,0.13975432046058286,659,16
DW-01_Dense-All@30000,11,0.10090685143059468,0.012991212038012278,0.8342603454149711,0.6616961964481318,0.14198851659621498,659,16
DW-01_Dense-All@30000,12,0.10492329661687795,0.013327778270950701,0.8935083101390664,0.7651381093487706,0.1477878669037155,659,16
DW-01_Dense-All@30000,13,0.1053700790576489,0.013417368183128813,0.8539564651643441,0.711380379580591,0.1474294817899429,659,16
DW-01_Dense-All@30000,14,0.10810587172033392,0.013775453280082794,0.8735702436941145,0.7499332210690569,0.15317788047941724,659,16
DW-01_Dense-All@30000,15,0.11671703049233953,0.014916351304359587,0.9485689435133086,1.0436418974061676,0.1580944764718096,659,16
DW-01_Dense-All@30000,16,0.11320561215486646,0.0144698075562577,0.8371781984027484,0.8261585903682277,0.1579963446848256,659,16
DW-01_Dense-All@30000,17,0.12992464587154554,0.016879500324320694,0.965431841371796,1.26220771291663,0.18050781913960834,659,16
DW-01_Dense-All@30000,18,0.13191684182495347,0.016995440429332247,1.0013277270480043,1.350114780056731,0.17440204219561858,659,16
DW-01_Dense-All@30000,19,0.17053408282039426,0.022720925244050352,2.073336250671912,2.4300252900042896,0.2694299584857525,659,16
DW-01_Dense-All@30000,20,0.14798469242340537,0.01884344716340076,0.9611263372042854,1.2923677041121733,0.2116867018393663,659,16
RW-00_fixed@07500,1,0.13021555986236216,0.016487110979059284,0.8803856450299379,0.9852476817906555,0.17673780177818735,659,16
RW-00_fixed@07500,2,0.12580593319390349,0.015800195846327355,0.8737423379811857,0.7724282418320911,0.16829764838899236,659,16
RW-00_fixed@07500,3,0.12654243273140947,0.015714562042610427,0.8581789506568399,0.5380103604847618,0.1621963375820292,659,16
RW-00_fixed@07500,4,0.12466677049260472,0.015696866555673226,0.8455589856364922,0.4594117724594521,0.1580702248936475,659,16
RW-00_fixed@07500,5,0.12651071190950058,0.01589075161744177,0.8496132229434328,0.44753492049680615,0.16316378021759215,659,16
RW-00_fixed@07500,6,0.12710186600823933,0.015959581107506525,0.8684137965181478,0.3914511473729189,0.16370290639096538,659,16
RW-00_fixed@07500,7,0.12562102384275783,0.015890596398215943,0.8846911799152135,0.3826191861985777,0.1621056395211487,659,16
RW-00_fixed@07500,8,0.12693417132713916,0.016105260129100258,0.8938633624421582,0.36985239502982203,0.1634346416801441,659,16
RW-00_fixed@07500,9,0.12972453804771505,0.016468709923825337,0.9033751141882441,0.36589834500780793,0.16620372337302616,659,16
RW-00_fixed@07500,10,0.13392212923463284,0.016976224865256274,0.9066080841025885,0.3957821870213702,0.16996769589551955,659,16
RW-00_fixed@07500,11,0.1351620080961861,0.01709788992798944,0.9019781687513798,0.40428074770496797,0.17125841353238597,659,16
RW-00_fixed@07500,12,0.1332925693380235,0.016903442383911043,0.9011348905179463,0.39524185243519305,0.17070634690339376,659,16
RW-00_fixed@07500,13,0.1337242708905895,0.016991936262669403,0.8933048737003595,0.3844222101393592,0.1724758942352886,659,16
RW-00_fixed@07500,14,0.13858632902323587,0.01764375239893293,0.890176912672658,0.411940044847297,0.17984260507059982,659,16
RW-00_fixed@07500,15,0.14424460207713577,0.018385216698551317,0.8915021496462595,0.5494672367742486,0.18330775801319682,659,16
RW-00_fixed@07500,16,0.14789563911559597,0.0189200128870667,0.9380582537838853,0.8986925802975833,0.1908718366878045,659,16
RW-00_fixed@07500,17,0.14897153557525275,0.018856776352033967,0.9584798889365987,1.2269595174788117,0.1869467574661579,659,16
