horizon,raw_fluct_rms,centered_fluct_rms,target_fluct_rms,raw_fluct_amp_ratio,centered_fluct_amp_ratio,raw_fluct_cosine,centered_fluct_cosine,raw_fluct_rel_l2,centered_fluct_rel_l2,raw_energy_share,centered_energy_share,target_energy_share,precenter_frame_rel_l2,reconstructed_frame_rel_l2,mean_raw_deviation_rms
1,0.14789106264210547,0.02813976100441209,0.014494911625252332,10.202964079094965,1.9413544374695173,0.023643996120781635,0.08015730999985553,10.228294007951138,2.111309914000052,0.05474972387201974,0.10963731557170281,0.06333146857857636,1.0999572157115844,0.22052417861475046,0.02813976100441209
2,0.14773144698134555,0.027732761229576023,0.01374576273562162,10.747417209414298,2.0175498270247045,0.020458724670629657,0.06513549562283877,10.773449761984288,2.1926420338653916,0.05463160723488048,0.10648876966175432,0.05695424536275359,1.1050449952716221,0.24702356631504435,0.027732761229576023
3,0.1398238878357449,0.018837992345362757,0.013140583732530542,10.640614654705173,1.4335734795957238,0.018400249526871464,0.07883523333077885,10.669165867132962,1.6819930802113006,0.04893964575531446,0.049134531170812054,0.052049640124134273,1.0522413615107389,0.2069239755710025,0.018837992345362757
4,0.1412617554371042,0.013188666381160157,0.01273457398806824,11.092774329903806,1.0356582319532162,0.013638606080518702,0.0856757334788241,11.124165693449644,1.3766359054232578,0.049951354808973746,0.02408348597998716,0.0488829331542252,1.0780767524805417,0.25914242553893785,0.013188666381160157
5,0.14118767688604789,0.013159784047280427,0.012533962557870131,11.264408700295299,1.0499300589514962,0.011252537656290902,0.07315954868769298,11.297495164908765,1.3959685921097305,0.04989897893781814,0.023978118899313165,0.04735493025113839,1.0785051101798864,0.26273472220137617,0.013159784047280427
6,0.14667757011070712,0.015911075149531075,0.012376626204976576,11.851175569294384,1.2855745084337544,0.00863711416327497,0.05141292179314427,11.884680999569083,1.587611896343675,0.053854932720198374,0.035052309540862886,0.04617351795594358,1.122773490082903,0.29806546178511995,0.015911075149531075
7,0.1459247193723028,0.015405514707169611,0.012350026788581646,11.815741121081542,1.247407391975292,0.006385346377497233,0.044704071387517315,11.851617739401133,1.5634886706830455,0.053303509976465,0.032860185454369834,0.045975262176060475,1.1176459456326227,0.2962275501834997,0.015405514707169611
8,0.14543320534459528,0.014752577908872506,0.012429658475007438,11.70049890244536,1.1868852180078655,0.005936874724959789,0.04300333395595306,11.73723756996163,1.5187549104219629,0.05294503336453264,0.030133766450652,0.046570061018165514,1.1127188470460174,0.28890245026070777,0.014752577908872506
9,0.14467113457821626,0.01356426512972138,0.012489277897865662,11.583626832656163,1.0860728090644407,0.0025534915592330116,0.04125793690094846,11.62416677493691,1.4456610597704744,0.0523916226004499,0.02547476135581569,0.04701788328500091,1.1075192457704408,0.2840993861921032,0.01356426512972138
10,0.14397919673513354,0.012284018226352247,0.012504590459237545,11.514107335580219,0.9823606991684926,0.0025575825883604178,0.04383234061641249,11.554902473598757,1.3707349144610521,0.05189166034573955,0.02089288859889129,0.04713324713352859,1.1025790278958567,0.2803026958580403,0.012284018226352247
