trajectory_id,horizon,variant,windows,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2,frame_rel_l2_improvement_vs_base,frame_rmse_improvement_vs_base,tke_contrib_rel_l2_improvement_vs_base,mvpe_probe_rel_l2_improvement_vs_base,tke_contrib_ratio_delta_vs_base
16500_10.h5,1,spatial_tke_map,42,0.04620902870627129,0.006648813579616091,0.6122854006732142,1.3360076948998798,0.05924164066204501,0.3328987469452682,0.3327955791072982,0.016887073574927247,0.30873177603051094,0.36758932151569523
16500_10.h5,1,window_energy,42,0.04142723000167362,0.005961027412887625,0.630974526338645,1.3253926382559056,0.04893076969351656,0.40193166100995337,0.4018145049013606,-0.013121025597559566,0.42904541661068696,0.356974264871721
16500_10.h5,2,base,42,0.06499874224163651,0.009351954170580589,0.6436685344021287,0.774552267311868,0.08140535462402508,0.0,0.0,0.0,0.0,0.0
16500_10.h5,2,corrected,42,0.046281711715342774,0.006659550520990737,0.6150016696763377,1.1784424482439193,0.05138396160292883,0.2879598878500159,0.2878974383834798,0.04453668805236555,0.36878892254387485,0.4038901809320513
16500_10.h5,2,spatial_tke_map,42,0.050516120194701024,0.007268817044048937,0.6102396984661477,1.2276799582747424,0.06055535436365046,0.2228138814301286,0.2227488596003595,0.05193486111144363,0.2561256609798145,0.4531276909628744
16500_10.h5,2,window_energy,42,0.04749052160495772,0.006833626076572129,0.6415770139454897,1.2448099492393054,0.05254314764618151,0.2693624527624088,0.2692836222327335,0.0032493750196779247,0.3545492444710203,0.47025768192743744
16500_10.h5,3,base,42,0.06798686414247802,0.0097843069335466,0.6528960598063062,1.0243768157396689,0.08915635055396447,0.0,0.0,0.0,0.0,0.0
16500_10.h5,3,corrected,42,0.052259548703028416,0.007520443949676858,0.6507916518764413,1.1034779503104586,0.05464451597885098,0.231328737364476,0.2313769385246729,0.0032231898144540194,0.387093396720228,0.07910113457078971
16500_10.h5,3,spatial_tke_map,42,0.05514139365294274,0.007935254448653728,0.6347989832557295,1.136975501385838,0.06119046911707585,0.1889404762457556,0.18898144727586041,0.027718158623817546,0.31367234373239017,0.11259868564616915
16500_10.h5,3,window_energy,42,0.05313559844423142,0.007646654153408044,0.6744761390034543,1.1646953753799862,0.05559335605902477,0.2184431637723907,0.21847769031134667,-0.03305285561617599,0.3764509682866025,0.14031855964031736
16500_10.h5,4,base,42,0.06433986911499992,0.00925999067348153,0.6637086851329591,0.7915796948968731,0.06501495679050044,0.0,0.0,0.0,0.0,0.0
16500_10.h5,4,corrected,42,0.058602814946960985,0.008434536909425786,0.6644586060809546,0.9772023492406126,0.05742749929917489,0.08916794900195757,0.08914196495031612,-0.0011298947336289,0.11670326130916042,0.18562265434373948
16500_10.h5,4,spatial_tke_map,42,0.06069359950068435,0.0087355041610115,0.6518186453262521,1.0093787680880737,0.06101351659035955,0.05667200857680166,0.056640069192730125,0.017914546054682234,0.06154645634903433,0.21779907319120062
16500_10.h5,4,window_energy,42,0.059237467921966006,0.008526000244401954,0.6810157296174418,1.030615583567879,0.05811400738938525,0.07930387896677216,0.0792647050046772,-0.026076266398435965,0.10614402810959822,0.2390358886710059
16500_10.h5,5,base,42,0.06609742731053171,0.009512359771364675,0.6753685417423627,0.7393243468218144,0.06219181666446339,0.0,0.0,0.0,0.0,0.0
16500_10.h5,5,corrected,42,0.06181937702220082,0.008896959934292079,0.6841138566383318,0.9382558586230649,0.05739622340231693,0.06472340093105622,0.06469476048678813,-0.012948952098667865,0.07710971506138165,0.19893151180125057
16500_10.h5,5,spatial_tke_map,42,0.06355065049961316,0.009146232067707176,0.6716895158575524,0.9691578159273575,0.059283168402600644,0.038530649596293154,0.03848968210387327,0.00544743448564966,0.04676898694816156,0.22983346910554314
16500_10.h5,5,window_energy,42,0.06239103169350576,0.008979367439383748,0.6986995511475437,0.9887106987631521,0.05787399050265539,0.05607473343270941,0.056031557341366334,-0.034545596904750786,0.0694275612674814,0.24938635194133774
16500_10.h5,6,base,42,0.06846183644144922,0.009854782968078271,0.7011431362106022,0.7429740764465981,0.06242236181374873,0.0,0.0,0.0,0.0,0.0
16500_10.h5,6,corrected,42,0.06535288142694659,0.00940769315334352,0.7109316096200669,0.9121410171936278,0.0583670452597322,0.04541150480474643,0.045367799187761904,-0.013960734839917999,0.06496576605217996,0.16916694074702976
16500_10.h5,6,spatial_tke_map,42,0.06677288702224174,0.00961221892428312,0.6986824216704244,0.9392498420122848,0.05926997016273499,0.024669940319990258,0.024613839247487057,0.003509575168170409,0.05050099931206731,0.1962757655656867
16500_10.h5,6,window_energy,42,0.06588352655323367,0.009484217973936532,0.722699586024657,0.9600905994957623,0.058591877710822846,0.037660542314265966,0.0376025525211543,-0.03074472058666755,0.061363972647414444,0.21711652304916418
16500_10.h5,7,base,42,0.07198698437163663,0.01036124549368705,0.7173618013640066,0.7722315715452094,0.0702555880627604,0.0,0.0,0.0,0.0,0.0
16500_10.h5,7,corrected,42,0.06780620517578509,0.009760025827407396,0.7187874538532509,0.8705283715792996,0.061388460177111324,0.05807687642905057,0.05802581037636523,-0.0019873548975335442,0.1262124213909922,0.09829680003409025
16500_10.h5,7,spatial_tke_map,42,0.06904641555504229,0.0099386251106129,0.7090300786315902,0.8953789463065197,0.06254276337864767,0.04084861787533001,0.04078856961082966,0.011614394182369758,0.10978236602649671,0.12314737476131032
16500_10.h5,7,window_energy,42,0.06828948571621576,0.009829730130713598,0.7277481461429902,0.9160546110318939,0.061670430832829325,0.051363433094131716,0.051298404549655285,-0.014478530581409244,0.12219892348295236,0.1438230394866845
16500_10.h5,8,base,42,0.07408743369567024,0.01066170329905398,0.7246858018353708,0.771918212693631,0.07158681628274581,0.0,0.0,0.0,0.0,0.0
16500_10.h5,8,corrected,42,0.07001201372947213,0.010075578903885114,0.7216279135645456,0.8419455167976679,0.06298653531769056,0.05500824853697528,0.054974742658696174,0.004219605604360743,0.12013777692091787,0.0700273041040369
16500_10.h5,8,spatial_tke_map,42,0.07121676503087562,0.010249051022095028,0.7128822196631857,0.8681232286428707,0.06510083105281177,0.03874703875675456,0.03870416061902293,0.016287861777187995,0.09060306864767398,0.09620501594923969
