experiment,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2,windows,trajectories
strong_backbone,1,0.08859069929022075,0.010920588660757848,0.7402176599143335,1.0164838464276764,0.13627647992323444,491,12
strong_backbone,2,0.08106912858548432,0.00987440496856481,0.7015809554973446,0.8312243725884584,0.11723457292489775,491,12
strong_backbone,3,0.08194693882163046,0.010137803669205206,0.7204198981104428,0.974778377462514,0.11830559620176165,491,12
strong_backbone,4,0.08024431167753626,0.009942778934068312,0.728153633593721,0.829408495757156,0.11323159231745797,491,12
strong_backbone,5,0.08116771198561044,0.010159698546329806,0.7471427447117202,0.732901446473308,0.11480703490037163,491,12
strong_backbone,6,0.08347719879938895,0.010495793922389828,0.7710229142813674,0.7259070212611499,0.11781209426494123,491,12
strong_backbone,7,0.08697676743045611,0.010894697394421435,0.7859617809316993,0.7661439031599483,0.12285235329531638,491,12
strong_backbone,8,0.08800515433150397,0.011089584384297144,0.7955337422374551,0.7234740755878146,0.12422987987030308,491,12
strong_backbone,9,0.08894705818370198,0.0112028575293193,0.7974345528297617,0.6967122415845527,0.1252053730312815,491,12
strong_backbone,10,0.09070440536310428,0.01140452022701245,0.8024667384605576,0.6912413902200533,0.12784294828680484,491,12
strong_backbone,11,0.09284220643110835,0.011623268741994264,0.8060752600239856,0.7023797036500393,0.13163676469807328,491,12
strong_backbone,12,0.09505521277163315,0.011835566399377486,0.8162564000183502,0.7377795394307554,0.13496393597081438,491,12
strong_backbone,13,0.09673311708218328,0.01204456064707677,0.8182589571238863,0.743440604166269,0.1370040860083969,491,12
strong_backbone,14,0.09972648289807724,0.012395083040952359,0.826292892588573,0.7772602958781409,0.1427130733616183,491,12
strong_backbone,15,0.10420323370889789,0.012907492773083378,0.8304457787784147,0.8657323149554564,0.14842294851810672,491,12
strong_backbone,16,0.10476923775875646,0.012885651391419655,0.8079694980148313,0.828296065295768,0.14499251207464403,491,12
strong_backbone,17,0.10627388680148345,0.01305676537608019,0.8055289908944547,0.7874500999826899,0.14449954249642838,491,12
strong_backbone,18,0.11226565773162096,0.014064707919205307,0.8645952184158054,0.8344295577238617,0.15200223016249248,491,12
strong_backbone,19,0.1332887152114876,0.016910848477315492,1.1654853533604717,1.4378978209757447,0.18583055793776257,491,12
strong_backbone,20,0.17427566272286207,0.022496019513954274,1.7289029130004703,2.7354921754515025,0.24611217166527893,491,12
