experiment,trajectory,windows,rel_l2,u_rmse,v_rmse,tke_rel_l2,mean_field_rel_l2,fluctuation_rel_l2,tke_field_rel_l2,pred_tke_mean,target_tke_mean,tke_energy_ratio
fluct_ramp_end_1p60,10125_0.h5,29,0.04352907792456873,0.004576896796512699,0.0032709808062973606,0.6541764649450832,0.02058541251137738,0.8455263199728138,0.6541764649450832,2.289421617388927e-05,1.817502471492302e-05,1.2596525469971684
fluct_ramp_end_1p60,10125_15.h5,42,0.0918761090453829,0.009599448515596456,0.00592544586693601,0.6464040303249112,0.04856006844926995,0.7759063094681783,0.6464040303249112,9.95679965523818e-05,7.957394632849506e-05,1.251263775976974
fluct_ramp_end_1p60,11400_5.h5,42,0.04558107587710776,0.005759933121419994,0.003332669293102692,0.6318502879395103,0.021317708111700636,0.9798915735904041,0.6318502879395103,2.1434917851993864e-05,1.8115731624305632e-05,1.1832212077614863
fluct_ramp_end_1p60,19050_0.h5,42,0.05326313267463462,0.010453690638361933,0.007319327884479001,0.5798887054492261,0.02213811372236567,1.1294839613160759,0.5798887054492261,6.276259399832526e-05,5.386573753594792e-05,1.1651672634471946
fluct_ramp_end_1p60,20325_10.h5,42,0.08134039730922413,0.018632751201124877,0.007587623215901315,0.5730702987575265,0.03814596539582057,0.9002739538593028,0.5730702987575265,0.0002277825333382876,0.00019982966555809624,1.139883473768136
fluct_ramp_end_1p60,20325_20.h5,42,0.10866855617894314,0.021465079480032557,0.014781616448192822,0.6364201462987382,0.05202322967771867,0.8108782409933895,0.6364201462987382,0.0005415344860993278,0.0004241817234868227,1.2766568103119855
fluct_ramp_end_1p60,21600_15.h5,42,0.10371289173735325,0.023286664140991665,0.009854035073361172,0.546264307659844,0.05057916506563406,0.7973864007305849,0.546264307659844,0.0004133034709985093,0.0003878792038515198,1.065546868443924
fluct_ramp_end_1p60,21600_5.h5,23,0.04961948269485708,0.01125577546940401,0.007041215132548828,0.5938457961364828,0.02008905198782631,1.2040369056463194,0.5938457961364828,6.16018239093189e-05,5.150881262857102e-05,1.195947271266538
fluct_ramp_end_1p60,22875_15.h5,42,0.10989187859698157,0.026122399389709252,0.010367222718746134,0.5990084655014813,0.05123924712305228,0.862887473582303,0.5990084655014813,0.00044093896492455436,0.0004220973674686105,1.0446380359321834
fluct_ramp_end_1p60,25425_20.h5,42,0.13319779826236625,0.034160029183677755,0.015256106805841075,0.623114431408677,0.06823992306797158,0.7852890072267587,0.623114431408677,0.0008152940394244689,0.0008536246571157602,0.9550966371791516
fluct_ramp_end_1p60,26700_10.h5,42,0.10560786735088115,0.0316147412827449,0.00876445426938467,0.5414432677947735,0.050901890075134584,0.8406874928920423,0.5414432677947735,0.0005508508964801191,0.0006006664178923474,0.9170662452097391
fluct_ramp_end_1p60,3750_0.h5,42,0.05003401921294115,0.002165726585026426,0.0013792161688792168,0.7226472532577086,0.02468436352180083,0.7033555485547202,0.7226472532577086,6.721081410886674e-06,5.139943786729318e-06,1.30761768800656
fluct_ramp_end_1p60,6300_0.h5,42,0.052279709521121334,0.0032069639884544634,0.0027866810679894865,0.6905898339205544,0.023564436031147114,0.5369050562632316,0.6905898339205544,3.8651437396740266e-05,2.523785244039417e-05,1.5314867811366202
fluct_ramp_end_1p60,6300_20.h5,42,0.11021644174635355,0.0068832203432618215,0.005154600305637204,0.6794430442395243,0.06479697943282868,0.8098443763599309,0.6794430442395243,4.790160133940515e-05,3.760546922566317e-05,1.2737934754106344
fluct_ramp_end_1p60,7575_20.h5,42,0.11450997640005409,0.008524580168249463,0.0064623239059115566,0.635857323726006,0.0657610546631087,0.7851221764215617,0.635857323726006,7.820007151560273e-05,6.407075421962819e-05,1.2205267827430382
fluct_ramp_end_1p60,8850_20.h5,42,0.11331317408802893,0.009720590873236228,0.007338057972543978,0.6393853088595655,0.06406557690887492,0.7978253389183245,0.6393853088595655,9.641888632548418e-05,8.168099537715382e-05,1.1804323132973542
