model,trajectory,window_start,horizon,rel_l2,mvpe,velocity_squared_error
plain_piv_cno,20325_5,260,7,0.08762172609567642,0.10044940561056137,0.0002436372305965051
plain_piv_cno,20325_5,280,7,0.08347442001104355,0.08728142082691193,0.00022095011081546545
plain_piv_cno,20325_5,300,7,0.08412909507751465,0.0897902175784111,0.0002239705208921805
plain_piv_cno,20325_5,320,7,0.08663731068372726,0.09723871201276779,0.0002387126296525821
plain_piv_cno,20325_5,340,7,0.08508852869272232,0.09146366268396378,0.00022995428298600018
plain_piv_cno,20325_5,360,7,0.09525783360004425,0.11167478561401367,0.00028517766622826457
plain_piv_cno,20325_5,380,7,0.08312112092971802,0.09524651616811752,0.00021930632647126913
plain_piv_cno,20325_5,400,7,0.0804489254951477,0.08650671690702438,0.00020399349159561098
plain_piv_cno,20325_5,420,7,0.09541785717010498,0.1024983823299408,0.0002845463459379971
plain_piv_cno,20325_5,440,7,0.08477823436260223,0.09249047935009003,0.00022338100825436413
plain_piv_cno,20325_5,460,7,0.08538509160280228,0.07411503791809082,0.00022670006728731096
plain_piv_cno,20325_5,480,7,0.09016304463148117,0.08602366596460342,0.00025104032829403877
plain_piv_cno,20325_5,500,7,0.08258240669965744,0.08447723090648651,0.00021272806043270975
plain_piv_cno,20325_5,520,7,0.0930987298488617,0.09700453281402588,0.00026768186944536865
plain_piv_cno,20325_5,540,7,0.08793728053569794,0.08513262867927551,0.0002418734657112509
plain_piv_cno,20325_5,560,7,0.08157560229301453,0.09217070043087006,0.00020883590332232416
plain_piv_cno,20325_5,580,7,0.08650745451450348,0.09362361580133438,0.0002344553213333711
plain_piv_cno,20325_5,600,7,0.09317384660243988,0.10043228417634964,0.0002705443766899407
plain_piv_cno,20325_5,620,7,0.08567408472299576,0.0724869817495346,0.00023684553161729127
plain_piv_cno,20325_5,640,7,0.08417128771543503,0.10499903559684753,0.00022793276002630591
plain_piv_cno,20325_5,660,7,0.08620266616344452,0.11855711042881012,0.00024122383911162615
plain_piv_cno,20325_5,680,7,0.0820222944021225,0.0788763239979744,0.00021533385734073818
plain_piv_cno,20325_5,700,7,0.08621993660926819,0.09045258909463882,0.00023827768745832145
plain_piv_cno,20325_5,720,7,0.09026552736759186,0.08462291955947876,0.0002556866966187954
plain_piv_cno,20325_5,740,7,0.0873439610004425,0.09215505421161652,0.00024125937488861382
plain_piv_cno,20325_5,760,7,0.09306890517473221,0.08388049900531769,0.0002712420537136495
plain_piv_cno,20325_5,780,7,0.08460018783807755,0.09538210183382034,0.00022649564198218286
plain_piv_cno,20325_5,800,7,0.09142416715621948,0.091384656727314,0.0002639208687469363
plain_piv_cno,20325_5,820,7,0.08418521285057068,0.09490711987018585,0.00022402836475521326
plain_piv_cno,8850_5,0,7,0.11654496937990189,0.11661188304424286,8.832309686113149e-05
plain_piv_cno,8850_5,20,7,0.12090174108743668,0.11680357158184052,9.310962923336774e-05
plain_piv_cno,8850_5,40,7,0.11827334761619568,0.11087897419929504,9.01751482160762e-05
plain_piv_cno,8850_5,60,7,0.11629122495651245,0.11199480295181274,8.582758891861886e-05
plain_piv_cno,8850_5,80,7,0.11881036311388016,0.12183903157711029,8.944294677348807e-05
plain_piv_cno,8850_5,100,7,0.11989279836416245,0.1078711450099945,8.999605779536068e-05
plain_piv_cno,8850_5,120,7,0.11831679195165634,0.10286964476108551,9.021868754643947e-05
plain_piv_cno,8850_5,140,7,0.12219853699207306,0.10682697594165802,9.648423292674124e-05
plain_piv_cno,8850_5,160,7,0.11516208201646805,0.08909996598958969,8.646521018818021e-05
plain_piv_cno,8850_5,180,7,0.10815958678722382,0.08396009355783463,7.651705527678132e-05
plain_piv_cno,8850_5,200,7,0.1145753264427185,0.10165645182132721,8.481925760861486e-05
plain_piv_cno,8850_5,220,7,0.11781318485736847,0.11019374430179596,8.8529173808638e-05
plain_piv_cno,8850_5,240,7,0.11261927336454391,0.09473071992397308,7.999247463885695e-05
plain_piv_cno,8850_5,260,7,0.1127854436635971,0.09560902416706085,8.135451935231686e-05
plain_piv_cno,8850_5,280,7,0.11417945474386215,0.10761525481939316,8.300814079120755e-05
plain_piv_cno,8850_5,300,7,0.11910325288772583,0.1048288345336914,9.057547140400857e-05
plain_piv_cno,8850_5,320,7,0.11829808354377747,0.10780955851078033,8.95773118827492e-05
plain_piv_cno,8850_5,340,7,0.11393404752016068,0.104314424097538,8.267762314062566e-05
plain_piv_cno,8850_5,360,7,0.11342086642980576,0.09066753089427948,8.081548003247008e-05
plain_piv_cno,8850_5,380,7,0.11800588667392731,0.1194961741566658,8.679482562001795e-05
plain_piv_cno,8850_5,400,7,0.11627859622240067,0.0925302803516388,8.367100963369012e-05
plain_piv_cno,8850_5,420,7,0.11375205963850021,0.09940162301063538,8.151472866302356e-05
plain_piv_cno,8850_5,440,7,0.11950589716434479,0.11050157248973846,8.939301187638193e-05
plain_piv_cno,8850_5,460,7,0.1187821701169014,0.11980026960372925,8.941457781475037e-05
plain_piv_cno,8850_5,480,7,0.11369819939136505,0.10783302783966064,8.204166078940034e-05
plain_piv_cno,8850_5,500,7,0.1140696257352829,0.10350631177425385,8.113536023302004e-05
plain_piv_cno,8850_5,520,7,0.11708810925483704,0.10012608766555786,8.46817929414101e-05
plain_piv_cno,8850_5,540,7,0.11837348341941833,0.11027632653713226,8.776200411375612e-05
plain_piv_cno,8850_5,560,7,0.1223376989364624,0.11813831329345703,9.494829282630235e-05
plain_piv_cno,8850_5,580,7,0.11719410121440887,0.10693900287151337,8.872721082298085e-05
plain_piv_cno,8850_5,600,7,0.11605394631624222,0.122224822640419,8.828115096548572e-05
plain_piv_cno,8850_5,620,7,0.1114572286605835,0.08675472438335419,8.004273695405573e-05
plain_piv_cno,8850_5,640,7,0.11411093175411224,0.11427167057991028,8.428072032984346e-05
plain_piv_cno,8850_5,660,7,0.11614032089710236,0.11653624475002289,8.712080307304859e-05
plain_piv_cno,8850_5,680,7,0.11872228235006332,0.11479351669549942,8.860153320711106e-05
plain_piv_cno,8850_5,700,7,0.12173021584749222,0.1309908628463745,9.261912055080757e-05
plain_piv_cno,8850_5,720,7,0.11934756487607956,0.12314091622829437,8.928586612455547e-05
plain_piv_cno,8850_5,740,7,0.11695586889982224,0.1348164975643158,8.703321509528905e-05
plain_piv_cno,8850_5,760,7,0.11514221131801605,0.08861637115478516,8.449459710391238e-05
plain_piv_cno,8850_5,780,7,0.11400111019611359,0.1144896000623703,8.319639891851693e-05
plain_piv_cno,8850_5,800,7,0.1187274307012558,0.12535783648490906,9.003415470942855e-05
plain_piv_cno,8850_5,820,7,0.11630529910326004,0.11279794573783875,8.554117812309414e-05
plain_piv_cno,8850_10,0,7,0.14830045402050018,0.19938872754573822,0.00013558381760958582
plain_piv_cno,8850_10,20,7,0.15255603194236755,0.17648184299468994,0.000145945799886249
plain_piv_cno,8850_10,40,7,0.1541426032781601,0.23052239418029785,0.00014916210784576833
plain_piv_cno,8850_10,60,7,0.1526898890733719,0.2288522720336914,0.0001463375228922814
plain_piv_cno,8850_10,80,7,0.14473117887973785,0.19152511656284332,0.00013500105706043541
plain_piv_cno,8850_10,100,7,0.13299433887004852,0.15410369634628296,0.00011453057231847197
plain_piv_cno,8850_10,120,7,0.1455187201499939,0.18997804820537567,0.00013212345947977155
plain_piv_cno,8850_10,140,7,0.1410270482301712,0.17564143240451813,0.00012639557826332748
plain_piv_cno,8850_10,160,7,0.1451161801815033,0.20440347492694855,0.0001316734415013343
plain_piv_cno,8850_10,180,7,0.14460337162017822,0.20913097262382507,0.00012981735926587135
plain_piv_cno,8850_10,200,7,0.1425357460975647,0.18902194499969482,0.0001274356181966141
plain_piv_cno,8850_10,220,7,0.13759666681289673,0.1593557596206665,0.00011741293565137312
plain_piv_cno,8850_10,240,7,0.14335671067237854,0.1813345104455948,0.00012535785208456218
plain_piv_cno,8850_10,260,7,0.14320756494998932,0.18546071648597717,0.00012720786617137492
plain_piv_cno,8850_10,280,7,0.13035602867603302,0.17755034565925598,0.00010704913438530639
plain_piv_cno,8850_10,300,7,0.14941911399364471,0.20590393245220184,0.00014068218297325075
plain_piv_cno,8850_10,320,7,0.16416092216968536,0.25441285967826843,0.00016558209608774632
plain_piv_cno,8850_10,340,7,0.15116335451602936,0.18154394626617432,0.00014530403132084757
plain_piv_cno,8850_10,360,7,0.1604917198419571,0.2223939597606659,0.00016336856060661376
plain_piv_cno,8850_10,380,7,0.14977607131004333,0.17024175822734833,0.0001397885353071615
plain_piv_cno,8850_10,400,7,0.15932129323482513,0.23515506088733673,0.00015914824325591326
plain_piv_cno,8850_10,420,7,0.15371361374855042,0.21238869428634644,0.0001496617478551343
plain_piv_cno,8850_10,440,7,0.15181054174900055,0.20129305124282837,0.0001422509376425296
plain_piv_cno,8850_10,460,7,0.14680126309394836,0.1639409363269806,0.0001357297587674111
plain_piv_cno,8850_10,480,7,0.14266176521778107,0.2101975679397583,0.0001305695332121104
plain_piv_cno,8850_10,500,7,0.1390640139579773,0.19553124904632568,0.00012205707025714219
plain_piv_cno,8850_10,520,7,0.14783596992492676,0.21198363602161407,0.0001377627777401358
plain_piv_cno,8850_10,540,7,0.14021515846252441,0.14464987814426422,0.00012587640958372504
plain_piv_cno,8850_10,560,7,0.13857179880142212,0.1868300437927246,0.0001239155826624483
plain_piv_cno,8850_10,580,7,0.14911861717700958,0.23797909915447235,0.00013963619130663574
plain_piv_cno,8850_10,600,7,0.1547238975763321,0.22955062985420227,0.00015504118346143514
plain_piv_cno,8850_10,620,7,0.15930253267288208,0.22780841588974,0.00015872590302024037
plain_piv_cno,8850_10,640,7,0.17161644995212555,0.2251603603363037,0.00017850048607215285
plain_piv_cno,8850_10,660,7,0.1578092724084854,0.22413793206214905,0.00015179488400463015
plain_piv_cno,8850_10,680,7,0.14959101378917694,0.21425451338291168,0.0001388674572808668
plain_piv_cno,8850_10,700,7,0.1373739242553711,0.15424348413944244,0.00011628171341726556
plain_piv_cno,8850_10,720,7,0.1436024308204651,0.20877791941165924,0.00013268538168631494
plain_piv_cno,8850_10,740,7,0.14944149553775787,0.20883315801620483,0.00014462671242654324
plain_piv_cno,8850_10,760,7,0.14746592938899994,0.16940580308437347,0.000141422962769866
plain_piv_cno,8850_10,780,7,0.14627008140087128,0.1857503354549408,0.00013413123087957501
plain_piv_cno,8850_10,800,7,0.13738304376602173,0.1814747452735901,0.00011667649232549593
plain_piv_cno,8850_10,820,7,0.13558335602283478,0.1940261274576187,0.00011494122736621648
plain_piv_cno,11400_10,0,7,0.15073437988758087,0.22948992252349854,0.00022512816940434277
plain_piv_cno,11400_10,20,7,0.14364396035671234,0.21133685111999512,0.0002112372894771397
plain_piv_cno,11400_10,40,7,0.13521867990493774,0.15896360576152802,0.00019469461403787136
plain_piv_cno,11400_10,60,7,0.12779740989208221,0.17190591990947723,0.00017710981774143875
plain_piv_cno,11400_10,80,7,0.1254657804965973,0.16761186718940735,0.00016587210120633245
plain_piv_cno,11400_10,100,7,0.12138877809047699,0.18058302998542786,0.00015488319331780076
plain_piv_cno,11400_10,120,7,0.12664838135242462,0.1648813784122467,0.00016635155770927668
plain_piv_cno,11400_10,140,7,0.1318085789680481,0.21510189771652222,0.00017995652160607278
plain_piv_cno,11400_10,160,7,0.12149091064929962,0.18638212978839874,0.00015559808525722474
plain_piv_cno,11400_10,180,7,0.11902818083763123,0.17568160593509674,0.00015465455362573266
plain_piv_cno,11400_10,200,7,0.1310482621192932,0.18960905075073242,0.0001807969674700871
plain_piv_cno,11400_10,220,7,0.1341373771429062,0.21550777554512024,0.00018433670629747212
plain_piv_cno,11400_10,240,7,0.13531678915023804,0.235586479306221,0.0001840062759583816
plain_piv_cno,11400_10,260,7,0.1474023461341858,0.1833788901567459,0.00021669751731678843
plain_piv_cno,11400_10,280,7,0.13753192126750946,0.1780460923910141,0.0001914622262120247
plain_piv_cno,11400_10,300,7,0.13102465867996216,0.18538424372673035,0.00019293418154120445
plain_piv_cno,11400_10,320,7,0.12366509437561035,0.16701030731201172,0.00016400005551986396
plain_piv_cno,11400_10,340,7,0.12712745368480682,0.18589773774147034,0.00016673936625011265
plain_piv_cno,11400_10,360,7,0.1268683820962906,0.1815640926361084,0.0001680427958490327
plain_piv_cno,11400_10,380,7,0.13839010894298553,0.15712331235408783,0.00019492002320475876
plain_piv_cno,11400_10,400,7,0.1362665742635727,0.18518754839897156,0.0001914144231704995
plain_piv_cno,11400_10,420,7,0.12171544879674911,0.1975802481174469,0.0001602247793925926
plain_piv_cno,11400_10,440,7,0.127796471118927,0.18229584395885468,0.00017759506590664387
plain_piv_cno,11400_10,460,7,0.1331688016653061,0.1858597993850708,0.00018596340669319034
plain_piv_cno,11400_10,480,7,0.12726503610610962,0.175362229347229,0.00016689003678038716
plain_piv_cno,11400_10,500,7,0.12106433510780334,0.17374220490455627,0.0001488244452048093
plain_piv_cno,11400_10,520,7,0.12694762647151947,0.20574936270713806,0.0001563843834446743
plain_piv_cno,11400_10,540,7,0.14804476499557495,0.2050345540046692,0.0002194256376242265
plain_piv_cno,11400_10,560,7,0.1398816853761673,0.17636941373348236,0.00020441971719264984
plain_piv_cno,11400_10,580,7,0.13966108858585358,0.1961853802204132,0.00020564875740092248
plain_piv_cno,11400_10,600,7,0.12030905485153198,0.16122370958328247,0.00015319298836402595
plain_piv_cno,11400_10,620,7,0.12050767242908478,0.14792363345623016,0.0001566124556120485
plain_piv_cno,11400_10,640,7,0.12997451424598694,0.21082203090190887,0.0001780504098860547
plain_piv_cno,11400_10,660,7,0.13743768632411957,0.18277695775032043,0.00019315302779432386
plain_piv_cno,11400_10,680,7,0.1249881312251091,0.18659454584121704,0.00016359251458197832
plain_piv_cno,11400_10,700,7,0.12544745206832886,0.16220718622207642,0.00016247318126261234
plain_piv_cno,11400_10,720,7,0.12595884501934052,0.1968795657157898,0.00016729607887100428
plain_piv_cno,11400_10,740,7,0.12245337665081024,0.16756217181682587,0.00015850583440624177
plain_piv_cno,11400_10,760,7,0.11835777759552002,0.152829110622406,0.00014936283696442842
plain_piv_cno,11400_10,780,7,0.12110608071088791,0.1740192472934723,0.00015006240573711693
plain_piv_cno,11400_10,800,7,0.13081511855125427,0.2163313627243042,0.00017507793381810188
plain_piv_cno,11400_10,820,7,0.12090221792459488,0.16718532145023346,0.0001499616919318214
plain_piv_cno,24150_10,0,7,0.18792308866977692,0.30292463302612305,0.001310205552726984
plain_piv_cno,24150_10,20,7,0.14857222139835358,0.19775664806365967,0.0008479439420625567
plain_piv_cno,24150_10,40,7,0.15116383135318756,0.21970537304878235,0.0008857949287630618
plain_piv_cno,24150_10,60,7,0.21859599649906158,0.3211405575275421,0.0018467314075678587
plain_piv_cno,24150_10,80,7,0.14279218018054962,0.21942748129367828,0.0008461720426566899
plain_piv_cno,24150_10,100,7,0.13565213978290558,0.2518901824951172,0.0007423812057822943
plain_piv_cno,24150_10,120,7,0.14715826511383057,0.22390872240066528,0.0008318612817674875
plain_piv_cno,24150_10,140,7,0.19186332821846008,0.2108662724494934,0.0013946812832728028
plain_piv_cno,24150_10,160,7,0.13529925048351288,0.19885927438735962,0.0007481310749426484
plain_piv_cno,24150_10,180,7,0.12242985516786575,0.18351399898529053,0.0006118984310887754
plain_piv_cno,24150_10,200,7,0.11737791448831558,0.16175290942192078,0.0005693599232472479
plain_piv_cno,24150_10,220,7,0.13200631737709045,0.23961162567138672,0.0006968575762584805
plain_piv_cno,24150_10,240,7,0.1313672959804535,0.2567567825317383,0.0007111313752830029
plain_piv_cno,24150_10,260,7,0.12903499603271484,0.19139966368675232,0.0006818032125011086
plain_piv_cno,24150_10,280,7,0.12160960584878922,0.1749357283115387,0.0006095385761000216
plain_piv_cno,24150_10,300,7,0.14609375596046448,0.14700797200202942,0.0008547768229618669
plain_piv_cno,24150_10,320,7,0.1648883819580078,0.2884162664413452,0.0010591624304652214
plain_piv_cno,24150_10,340,7,0.15059083700180054,0.18133670091629028,0.0008853001054376364
plain_piv_cno,24150_10,360,7,0.13221430778503418,0.19178971648216248,0.00067711720475927
plain_piv_cno,24150_10,380,7,0.10894783586263657,0.15882113575935364,0.0004837253945879638
plain_piv_cno,24150_10,400,7,0.1233990266919136,0.2507260739803314,0.0006203248049132526
plain_piv_cno,24150_10,420,7,0.1750599592924118,0.2709605097770691,0.0011837233323603868
plain_piv_cno,24150_10,440,7,0.12824369966983795,0.1671486645936966,0.000677577976603061
plain_piv_cno,24150_10,460,7,0.1731559783220291,0.20413437485694885,0.001197451027110219
plain_piv_cno,24150_10,480,7,0.13896191120147705,0.25358009338378906,0.0007768615614622831
plain_piv_cno,24150_10,500,7,0.1198112741112709,0.1551266610622406,0.0005918420501984656
plain_piv_cno,24150_10,520,7,0.13972263038158417,0.2158312350511551,0.0008112029172480106
plain_piv_cno,24150_10,540,7,0.13509905338287354,0.2545493245124817,0.0007413028506562114
plain_piv_cno,24150_10,560,7,0.141651451587677,0.14501924812793732,0.0008073534700088203
plain_piv_cno,24150_10,580,7,0.15855088829994202,0.22141677141189575,0.0010175385978072882
plain_piv_cno,24150_10,600,7,0.1292366236448288,0.16295050084590912,0.0006825387245044112
plain_piv_cno,24150_10,620,7,0.127192422747612,0.2091658115386963,0.0006517601432278752
plain_piv_cno,24150_10,640,7,0.15553218126296997,0.2858925461769104,0.0009613869478926063
plain_piv_cno,24150_10,660,7,0.16194647550582886,0.23774370551109314,0.0009998001623898745
plain_piv_cno,24150_10,680,7,0.16189125180244446,0.23811574280261993,0.0010305359028279781
plain_piv_cno,24150_10,700,7,0.12061390280723572,0.19579464197158813,0.0005895264912396669
plain_piv_cno,24150_10,720,7,0.12445444613695145,0.18851317465305328,0.0006313492776826024
plain_piv_cno,24150_10,740,7,0.14742542803287506,0.28582489490509033,0.0008608792559243739
plain_piv_cno,24150_10,760,7,0.16848768293857574,0.2371263951063156,0.0011109658516943455
plain_piv_cno,24150_10,780,7,0.17549845576286316,0.24701988697052002,0.0012166036758571863
plain_piv_cno,24150_10,800,7,0.16742223501205444,0.2669448256492615,0.001087253331206739
plain_piv_cno,24150_10,820,7,0.15260019898414612,0.18826988339424133,0.0009255661279894412
plain_piv_cno,16500_10,0,7,0.10559643805027008,0.16441801190376282,0.00023141966084949672
plain_piv_cno,16500_10,20,7,0.10791749507188797,0.1753472089767456,0.0002336063771508634
plain_piv_cno,16500_10,40,7,0.13422290980815887,0.18295738101005554,0.000366390886483714
plain_piv_cno,16500_10,60,7,0.10696396976709366,0.1611362099647522,0.00024054163077380508
plain_piv_cno,16500_10,80,7,0.11390335857868195,0.13347193598747253,0.00027428349130786955
plain_piv_cno,16500_10,100,7,0.12625549733638763,0.17378661036491394,0.0003285078564658761
plain_piv_cno,16500_10,120,7,0.12122206389904022,0.1580592393875122,0.00030510546639561653
plain_piv_cno,16500_10,140,7,0.12203990668058395,0.2111673355102539,0.0003116827574558556
plain_piv_cno,16500_10,160,7,0.13088752329349518,0.17720112204551697,0.00035830255364999175
plain_piv_cno,16500_10,180,7,0.11908996105194092,0.16357724368572235,0.00029657967388629913
plain_piv_cno,16500_10,200,7,0.1387270838022232,0.17905865609645844,0.000398994714487344
plain_piv_cno,16500_10,220,7,0.1497604250907898,0.28596726059913635,0.0004582563997246325
plain_piv_cno,16500_10,240,7,0.11734234541654587,0.16121390461921692,0.00028830673545598984
plain_piv_cno,16500_10,260,7,0.12639430165290833,0.22555238008499146,0.00033632974373176694
plain_piv_cno,16500_10,280,7,0.12332706153392792,0.19498854875564575,0.00031495699658989906
plain_piv_cno,16500_10,300,7,0.11165548115968704,0.12377960979938507,0.00025527490652166307
plain_piv_cno,16500_10,320,7,0.1065400019288063,0.17164745926856995,0.0002386334235779941
plain_piv_cno,16500_10,340,7,0.11224731057882309,0.1952054351568222,0.0002568758500274271
plain_piv_cno,16500_10,360,7,0.10843807458877563,0.21248766779899597,0.00024376115470658988
plain_piv_cno,16500_10,380,7,0.10747037082910538,0.1706005036830902,0.00024014836526475847
plain_piv_cno,16500_10,400,7,0.10481216013431549,0.14973324537277222,0.0002280876215081662
plain_piv_cno,16500_10,420,7,0.1233011931180954,0.2183018922805786,0.00031444948399439454
plain_piv_cno,16500_10,440,7,0.12402234971523285,0.14119164645671844,0.00031253055203706026
plain_piv_cno,16500_10,460,7,0.14907607436180115,0.16975118219852448,0.0004475504101719707
plain_piv_cno,16500_10,480,7,0.10986258089542389,0.1464434266090393,0.00025391177041456103
plain_piv_cno,16500_10,500,7,0.13642391562461853,0.2708243131637573,0.00038330149254761636
plain_piv_cno,16500_10,520,7,0.14558641612529755,0.20294076204299927,0.00043890252709388733
plain_piv_cno,16500_10,540,7,0.12448964267969131,0.16763228178024292,0.00032637425465509295
plain_piv_cno,16500_10,560,7,0.11607726663351059,0.1630115509033203,0.0002847264986485243
plain_piv_cno,16500_10,580,7,0.12728257477283478,0.18396446108818054,0.0003319692623335868
plain_piv_cno,16500_10,600,7,0.11652723699808121,0.20437081158161163,0.0002813701285049319
plain_piv_cno,16500_10,620,7,0.12956567108631134,0.15655922889709473,0.0003490328963380307
plain_piv_cno,16500_10,640,7,0.12470367550849915,0.21734534204006195,0.0003156917227897793
plain_piv_cno,16500_10,660,7,0.1143537163734436,0.1380368322134018,0.0002630647213663906
plain_piv_cno,16500_10,680,7,0.1252795159816742,0.20473864674568176,0.0003141928173135966
plain_piv_cno,16500_10,700,7,0.11525295674800873,0.17596405744552612,0.0002693629066925496
plain_piv_cno,16500_10,720,7,0.1153886541724205,0.15470603108406067,0.00027744134422391653
plain_piv_cno,16500_10,740,7,0.11795490980148315,0.17079856991767883,0.0002933976356871426
plain_piv_cno,16500_10,760,7,0.10560741275548935,0.14903348684310913,0.00023700522433500737
plain_piv_cno,16500_10,780,7,0.1226254403591156,0.18502236902713776,0.0003200763021595776
plain_piv_cno,16500_10,800,7,0.11002480238676071,0.16048526763916016,0.00025764567544683814
plain_piv_cno,16500_10,820,7,0.11652515828609467,0.18909046053886414,0.0002843517577275634
plain_piv_cno,22875_15,0,7,0.14481940865516663,0.20819371938705444,0.0006610451964661479
plain_piv_cno,22875_15,20,7,0.13286364078521729,0.17058295011520386,0.0005683349445462227
plain_piv_cno,22875_15,40,7,0.14147359132766724,0.19823966920375824,0.0006503686308860779
plain_piv_cno,22875_15,60,7,0.12331297993659973,0.17597469687461853,0.0005082589341327548
plain_piv_cno,22875_15,80,7,0.15899783372879028,0.16564655303955078,0.0008256023284047842
plain_piv_cno,22875_15,100,7,0.16061140596866608,0.22971954941749573,0.0008088304894044995
plain_piv_cno,22875_15,120,7,0.1471676230430603,0.22185558080673218,0.0007142822723835707
plain_piv_cno,22875_15,140,7,0.14333568513393402,0.24680209159851074,0.0006966670043766499
plain_piv_cno,22875_15,160,7,0.16031482815742493,0.21066883206367493,0.0008596901316195726
plain_piv_cno,22875_15,180,7,0.1467740833759308,0.17228642106056213,0.0006917145801708102
plain_piv_cno,22875_15,200,7,0.17753146588802338,0.2485843300819397,0.000964672421105206
plain_piv_cno,22875_15,220,7,0.17504657804965973,0.2780854105949402,0.000980414217337966
plain_piv_cno,22875_15,240,7,0.130695179104805,0.18997840583324432,0.0005731493583880365
plain_piv_cno,22875_15,260,7,0.16005241870880127,0.23366713523864746,0.0008428019937127829
plain_piv_cno,22875_15,280,7,0.14235268533229828,0.1722828596830368,0.0006553194252774119
plain_piv_cno,22875_15,300,7,0.13060158491134644,0.15791162848472595,0.0005752763245254755
plain_piv_cno,22875_15,320,7,0.15087218582630157,0.18162676692008972,0.0007406865479424596
plain_piv_cno,22875_15,340,7,0.1506500244140625,0.1574152708053589,0.0007146542193368077
plain_piv_cno,22875_15,360,7,0.17207036912441254,0.1832812875509262,0.0009241836960427463
plain_piv_cno,22875_15,380,7,0.1508236825466156,0.17955243587493896,0.0007453900761902332
plain_piv_cno,22875_15,400,7,0.14674057066440582,0.2073940485715866,0.000718646333552897
plain_piv_cno,22875_15,420,7,0.13830973207950592,0.20549991726875305,0.0006331040640361607
plain_piv_cno,22875_15,440,7,0.18537425994873047,0.24419060349464417,0.001131207449361682
plain_piv_cno,22875_15,460,7,0.16641153395175934,0.2592003047466278,0.0008859503432177007
plain_piv_cno,22875_15,480,7,0.159956693649292,0.25180351734161377,0.0008107577450573444
plain_piv_cno,22875_15,500,7,0.16438084840774536,0.25701355934143066,0.0008610455552116036
plain_piv_cno,22875_15,520,7,0.15867768228054047,0.24381908774375916,0.0008016348001547158
plain_piv_cno,22875_15,540,7,0.1890520304441452,0.19655059278011322,0.0011358156334608793
plain_piv_cno,22875_15,560,7,0.14823508262634277,0.1918274313211441,0.0007330349180847406
plain_piv_cno,22875_15,580,7,0.15102455019950867,0.19745378196239471,0.0007568224100396037
plain_piv_cno,22875_15,600,7,0.15750139951705933,0.20052148401737213,0.0008175952825695276
plain_piv_cno,22875_15,620,7,0.1390620321035385,0.17722941935062408,0.000640439975541085
plain_piv_cno,22875_15,640,7,0.16120441257953644,0.25814497470855713,0.0008237173315137625
plain_piv_cno,22875_15,660,7,0.14349329471588135,0.1662360429763794,0.0006586490198969841
plain_piv_cno,22875_15,680,7,0.14547324180603027,0.21239694952964783,0.0007007723907008767
plain_piv_cno,22875_15,700,7,0.14735332131385803,0.2171582728624344,0.0007010790868662298
plain_piv_cno,22875_15,720,7,0.1545429527759552,0.23707187175750732,0.000760903931222856
plain_piv_cno,22875_15,740,7,0.15036873519420624,0.16840115189552307,0.000732039101421833
plain_piv_cno,22875_15,760,7,0.14135490357875824,0.15289947390556335,0.0006550268735736609
plain_piv_cno,22875_15,780,7,0.15775246918201447,0.1636553406715393,0.0008176800329238176
plain_piv_cno,22875_15,800,7,0.13909393548965454,0.18039104342460632,0.0006246076081879437
plain_piv_cno,22875_15,820,7,0.12679852545261383,0.2183789312839508,0.0005655509885400534
plain_piv_cno,11400_15,0,7,0.13547249138355255,0.15846587717533112,0.0001794997660908848
plain_piv_cno,11400_15,20,7,0.13898839056491852,0.17703473567962646,0.00018728729628492147
plain_piv_cno,11400_15,40,7,0.13713596761226654,0.15064793825149536,0.00018014619126915932
plain_piv_cno,11400_15,60,7,0.13937051594257355,0.1642507016658783,0.00018716859631240368
plain_piv_cno,11400_15,80,7,0.14018720388412476,0.17242494225502014,0.00018334471678826958
plain_piv_cno,11400_15,100,7,0.13055862486362457,0.22120994329452515,0.00016919673362281173
plain_piv_cno,11400_15,120,7,0.15776699781417847,0.22669368982315063,0.00023631991643924266
plain_piv_cno,11400_15,140,7,0.15953774750232697,0.18478190898895264,0.00023920646344777197
plain_piv_cno,11400_15,160,7,0.17067736387252808,0.170142263174057,0.00027423392748460174
plain_piv_cno,11400_15,180,7,0.14318524301052094,0.2072361409664154,0.00020176521502435207
plain_piv_cno,11400_15,200,7,0.1313173919916153,0.17968836426734924,0.00016345438780263066
plain_piv_cno,11400_15,220,7,0.1352631151676178,0.14495381712913513,0.00017590470088180155
plain_piv_cno,11400_15,240,7,0.13616324961185455,0.19253072142601013,0.00018883642042055726
plain_piv_cno,11400_15,260,7,0.14580725133419037,0.16657325625419617,0.00021077859855722636
plain_piv_cno,11400_15,280,7,0.13770772516727448,0.1845562905073166,0.0001859414333011955
plain_piv_cno,11400_15,300,7,0.14375534653663635,0.20248538255691528,0.00019604613771662116
plain_piv_cno,11400_15,320,7,0.1319914609193802,0.14694246649742126,0.00016838707961142063
plain_piv_cno,11400_15,340,7,0.13833539187908173,0.1954360157251358,0.0001874157605925575
plain_piv_cno,11400_15,360,7,0.1389763504266739,0.1842491328716278,0.00019003161287400872
plain_piv_cno,11400_15,380,7,0.14162053167819977,0.18769772350788116,0.000194721927982755
plain_piv_cno,11400_15,400,7,0.13711261749267578,0.1878679096698761,0.00019086246902588755
plain_piv_cno,11400_15,420,7,0.14057129621505737,0.17641225457191467,0.00019662277190946043
