experiment,horizon,frame_rel_l2,u_rmse,v_rmse,velocity_rmse,tke_contrib_rel_l2,tke_contrib_ratio,base_frame_rel_l2,delta_rms,correction_help_fraction,base_tke_contrib_rel_l2
fluct_ramp_end_1p20,1,0.04048577104750724,0.008351136280473527,0.00383399653023308,0.0064977306257215876,0.5877981594609539,1.0916604308638322,0.03936816268167666,0.00043103244186869797,0.3585784912109375,0.5679456171994767
fluct_ramp_end_1p20,2,0.051155317460746905,0.010745537495988357,0.004438039553342802,0.008220789839021763,0.6235289884596144,1.0710238812405062,0.04974723892591158,0.000558963171434056,0.3619255065917969,0.5914745166487627
fluct_ramp_end_1p20,3,0.059524175053699224,0.012682996531611358,0.0050056312324057335,0.009641440376201614,0.6359615622040076,1.0030822651449671,0.05799061261226235,0.0006991587111378973,0.372222900390625,0.6018859464144944
fluct_ramp_end_1p20,4,0.06682738791276319,0.014370421520369662,0.005522057621830177,0.010885819561519386,0.6522926850043331,0.9150123503678458,0.0653090286674459,0.0008120828712045369,0.37612152099609375,0.6223997812649315
fluct_ramp_end_1p20,5,0.07041484804328987,0.015128507741078571,0.005919516263417553,0.011487219403857907,0.6721985572515867,0.8704930014163192,0.06887818003756352,0.0009054058510680619,0.38442230224609375,0.6434908443126208
fluct_ramp_end_1p20,6,0.0733675236614625,0.015655138442072197,0.0062537418732714145,0.011920416248142406,0.6890128598954849,0.8502771499699696,0.07184358241074038,0.0009761575295431531,0.3918128967285156,0.6620681188191823
fluct_ramp_end_1p20,7,0.07603977249220698,0.01617410963690581,0.006514142646058414,0.012329555485901474,0.7101459518045429,0.8283204297296579,0.07453306755079234,0.0010299569863353197,0.39691314697265623,0.6838967321142363
fluct_ramp_end_1p20,8,0.07838053032755725,0.016638581757084533,0.0067423916618131715,0.012694531267606418,0.7287124646025676,0.8085587708967736,0.07694892769283179,0.0010701277357701747,0.40084686279296877,0.7051475750077445
fluct_ramp_end_1p20,9,0.08024099988868821,0.016969312937890165,0.0069291712069757365,0.01296092194250911,0.7426913616025236,0.7933577419010761,0.0788967954874566,0.001096745760812381,0.4046623229980469,0.7216214959799014
fluct_ramp_end_1p20,10,0.08198799609216188,0.017304841247793287,0.007111164128164498,0.013229251412476472,0.7526755104769027,0.7739217104025089,0.0807464670629238,0.0011128687963835396,0.40709762573242186,0.7341922473514989
fluct_ramp_end_1p20,11,0.08364742976221143,0.017634850277935613,0.007330403746058595,0.013504124618157145,0.7523653103075907,0.7575096127110477,0.08248004164901285,0.0011241586974138234,0.4078277587890625,0.7353135269544816
fluct_ramp_end_1p20,12,0.08534716845183074,0.01792299287482592,0.007583658321584021,0.013761278049832277,0.7436209789172062,0.7354468233358594,0.08425405149704875,0.0011350782350503926,0.40676727294921877,0.7298175932820584
fluct_ramp_end_1p20,13,0.08723848422727808,0.018251819755298854,0.007838273338888835,0.014045772554670193,0.7321941137788383,0.7156520595625173,0.08617465919026827,0.0011503904843518389,0.40453948974609377,0.721714390539501
fluct_ramp_end_1p20,14,0.08900928900118509,0.018491410645423256,0.008134452940750766,0.014284634967386483,0.7191233724816153,0.6986369265665051,0.08791528357095524,0.0011783485947284684,0.4015693664550781,0.7109481889702379
fluct_ramp_end_1p20,15,0.09083585451869276,0.018716321727755898,0.008412133383829568,0.01450973271780372,0.7128227347832118,0.6818797663486627,0.08963672267700133,0.0012275202438271847,0.3962669372558594,0.703294457221179
fluct_ramp_end_1p20,16,0.09268226428066637,0.018961591458851124,0.008700325691239037,0.01475190865254408,0.7106763763292845,0.6680845706997719,0.09130602484665148,0.001306426717551215,0.39362258911132814,0.6985053389616818
fluct_ramp_end_1p20,17,0.09483835611854416,0.019303388608090746,0.008998354172151316,0.01505973422013882,0.719351183624553,0.6480667378609007,0.09317770131341976,0.0014165190394413714,0.3856201171875,0.7013885493295644
fluct_ramp_end_1p20,18,0.09723965771283959,0.019676876966840933,0.009258431847272756,0.015376899028067877,0.732799417755888,0.621061631677006,0.0952111599904927,0.0015539038034818402,0.3783477783203125,0.7100442678854544
fluct_ramp_end_1p20,19,0.10013282262766607,0.020169300506835998,0.009517237140420284,0.01576988404716487,0.7501057700164996,0.5915971983105273,0.09758361746555282,0.0017170685602625336,0.36800079345703124,0.7230466256534264
fluct_ramp_end_1p20,20,0.1032133408813597,0.02071945058989705,0.009796598914736804,0.0162060017129983,0.7653053134939617,0.5573610965024355,0.10008802217485577,0.0018901920804430482,0.34602203369140627,0.7382425448956925
