experiment,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2,windows,trajectories
final_aoa_selected,1,0.03905670100527624,0.005407768193492668,0.7262514170005935,1.312243317240133,0.06872138650097706,756,18
final_aoa_selected,2,0.047973502260825536,0.0065877542744299964,0.7010629453963454,1.2075876555046756,0.08295286161555578,756,18
final_aoa_selected,3,0.056111509086597296,0.00769411610659716,0.6707754792389843,1.0510492532714415,0.09790392073902891,756,18
final_aoa_selected,4,0.06491659518813953,0.008908640394121878,0.6804008267123445,0.8982669822920414,0.11392878920758918,756,18
final_aoa_selected,5,0.06951587377011341,0.009571284230300788,0.7001570784419637,0.8256338614542844,0.12218925233421114,756,18
final_aoa_selected,6,0.07376948065929,0.010193883221917046,0.7231749548701141,0.7667069569360015,0.12900189809765722,756,18
final_aoa_selected,7,0.07768677466422585,0.010758759524273171,0.7435214259339807,0.7260601757277015,0.13498977630141745,756,18
final_aoa_selected,8,0.081007273465371,0.011230155629258779,0.7583234336072417,0.6913345145162693,0.1399601299598527,756,18
final_aoa_selected,9,0.08411569202350386,0.011660468692834604,0.7719191243587635,0.6644505226815612,0.14564490784565845,756,18
final_aoa_selected,10,0.08686630241551958,0.012033776131195833,0.7794550808502358,0.6438044566350167,0.1508899061718289,756,18
final_aoa_selected,11,0.08953274616323832,0.012391427967765361,0.7850454052217777,0.6269942997686377,0.1558349014359977,756,18
final_aoa_selected,12,0.09181719277302948,0.012708709512205667,0.7826554941165187,0.6134122096643443,0.15929996833552418,756,18
final_aoa_selected,13,0.09402620002103051,0.01300873726022716,0.7796748813889021,0.6084404281197356,0.16273092350223656,756,18
final_aoa_selected,14,0.0960080258178763,0.01326988686085164,0.7727231210144518,0.6072976129631882,0.1649682646342436,756,18
final_aoa_selected,15,0.09789425835951805,0.013514837896965965,0.769771057088726,0.6011771050062144,0.16744467445643524,756,18
final_aoa_selected,16,0.1002177305416924,0.013861571328466087,0.7640788152411165,0.6022815434624804,0.17179992802928196,756,18
final_aoa_selected,17,0.10266474976773682,0.014248440031226668,0.7627190765238697,0.6111272195422459,0.17553154160414416,756,18
final_aoa_selected,18,0.10535362845477493,0.014679309809528161,0.7663081447466366,0.6169034435119702,0.17908890567394503,756,18
final_aoa_selected,19,0.10923140808796142,0.015344345766807176,0.7726877123450938,0.6250984941806715,0.1854616731156177,756,18
final_aoa_selected,20,0.1116858377953652,0.01567940481437874,0.7857242791409426,0.6079187080667856,0.18764584309696905,756,18
