experiment,trajectory,window_start,horizon,frame_rel_l2,velocity_rmse,tke_contrib_rel_l2,tke_contrib_ratio
aug_best,12675_10.h5,0,1,0.03526593992964619,0.0039181750935481565,1.0641333900892944,1.6969382271695943
aug_best,12675_10.h5,0,2,0.039070791176352794,0.004337612171386279,0.9457654279543937,1.5117311337545982
aug_best,12675_10.h5,0,3,0.04879065198338028,0.005415087471077142,0.8380960969947914,1.1742773069995773
aug_best,12675_10.h5,0,4,0.05410529456622322,0.006004975719553115,0.7725939824253628,1.012611087523038
aug_best,12675_10.h5,0,5,0.05924436696320502,0.006578583792845033,0.7480628969695489,0.8264220472952988
aug_best,12675_10.h5,0,6,0.06202006946762052,0.006894207950227373,0.7366933865089583,0.7684888514478885
aug_best,12675_10.h5,0,7,0.06558174314499611,0.007292845829032176,0.7790583130116124,0.6584354008016089
aug_best,12675_10.h5,0,8,0.06764428445383713,0.007527327941083255,0.8314106414287028,0.6260092973136222
aug_best,12675_10.h5,0,9,0.06956337465310283,0.00774359765243229,0.8426297487628421,0.604392532244015
aug_best,12675_10.h5,0,10,0.07117286618386963,0.007925601275934118,0.8302188911841979,0.6060365116904678
aug_best,12675_10.h5,0,11,0.07235015813994598,0.008062695185200152,0.825229997297499,0.6229802376627533
aug_best,12675_10.h5,0,12,0.07573944179674859,0.008440340231007516,0.8159408580227283,0.6401696166802423
aug_best,12675_10.h5,0,13,0.07844191750592894,0.00874653598105666,0.8512285733421399,0.5813552371968089
aug_best,12675_10.h5,0,14,0.08127268406580757,0.009052414844703335,0.8863809707762625,0.6016006866973587
aug_best,12675_10.h5,0,15,0.08070070791298983,0.008987213829256588,0.9144062805207472,0.6168951218447006
aug_best,12675_10.h5,0,16,0.07931318361587326,0.008830508177194616,0.9066368338678458,0.6002036388116874
aug_best,12675_10.h5,0,17,0.0811794886952834,0.009043905818444017,0.9138477430400883,0.5122846707303863
aug_best,12675_10.h5,0,18,0.082620062873068,0.009217994040911236,0.909325603358024,0.505777756895053
aug_best,12675_10.h5,0,19,0.0843087475758006,0.009412752183175173,0.913739815180355,0.4915106347945144
aug_best,12675_10.h5,0,20,0.08928213037635284,0.009972785079420038,0.9242745282920419,0.5451231542452973
aug_best,12675_10.h5,20,1,0.03135784915007828,0.0035042908522139268,0.5309586847214781,0.9940241722114264
aug_best,12675_10.h5,20,2,0.039256342557391716,0.004384057560202281,0.6351251645220645,0.9555423202092136
aug_best,12675_10.h5,20,3,0.04837444204322041,0.00540040879807929,0.6033717834893093,0.8072564525171916
aug_best,12675_10.h5,20,4,0.05572533920321476,0.0062206965087334785,0.6605653780388407,0.6896316423340959
aug_best,12675_10.h5,20,5,0.05937088672573677,0.006617474435192742,0.7415529042006759,0.6683436679311003
aug_best,12675_10.h5,20,6,0.06429282402153008,0.007167331781839935,0.7796586584766407,0.6114008984500339
aug_best,12675_10.h5,20,7,0.0677127646509364,0.007551656446689846,0.8227852830449162,0.5386367841878701
aug_best,12675_10.h5,20,8,0.06632646755157112,0.007386837628524964,0.8303222478759705,0.5267984628091409
aug_best,12675_10.h5,20,9,0.06822374934815639,0.007596045142129208,0.8477651533371003,0.4831530059226267
aug_best,12675_10.h5,20,10,0.07127289761301293,0.007923177385473027,0.8343394278202092,0.49337632522805713
aug_best,12675_10.h5,20,11,0.07664008946745607,0.008504907744295073,0.8553677946160859,0.463961300320571
aug_best,12675_10.h5,20,12,0.08207121371233916,0.009113972779304437,0.84194399633429,0.4784839478865144
