experiment,trajectory,window_start,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2
A1_aoa_meanfield,10125_0.h5,0,1,0.025552529639955045,0.002313723837346518,0.7625596168562083,1.2935926005067808,0.03744256442717682
A1_aoa_meanfield,10125_0.h5,0,2,0.02975760704685054,0.0026958960404041507,0.6448865524882901,1.1401953668292104,0.03498132850713862
A1_aoa_meanfield,10125_0.h5,0,3,0.034641473464955615,0.003138450557376299,0.6545448541744947,0.94028933631379,0.04779825584940424
A1_aoa_meanfield,10125_0.h5,0,4,0.03729901918463286,0.003378531122169877,0.6954334627863075,0.8313936957486512,0.046535282685636975
A1_aoa_meanfield,10125_0.h5,0,5,0.03745524685404325,0.003394646340443636,0.7645140695532313,0.8277236143143905,0.03795902942298091
A1_aoa_meanfield,10125_0.h5,0,6,0.03663658842095479,0.003320043915507237,0.7549549916100698,0.8887931590549734,0.03615017390427913
A1_aoa_meanfield,10125_0.h5,0,7,0.03670674315892492,0.0033312883760484983,0.7251420884917661,0.9630243945725605,0.049668135165984506
A1_aoa_meanfield,10125_0.h5,0,8,0.03810299062580959,0.0034608292931353137,0.7825727807773021,0.970408607750334,0.0620715185165558
A1_aoa_meanfield,10125_0.h5,0,9,0.03907867996513009,0.003553900751126367,0.8608353653880622,0.995485498415518,0.0742704600796596
A1_aoa_meanfield,10125_0.h5,0,10,0.04073339439221092,0.00370831030492354,0.8712458649517574,1.0003043107726997,0.07478702122563369
A1_aoa_meanfield,10125_0.h5,0,11,0.03988995138680787,0.003632213130079475,0.7916838765061108,1.0319633875615668,0.07367136734397363
A1_aoa_meanfield,10125_0.h5,0,12,0.041702391138204,0.0038014966672261265,0.8111585018506254,0.9848506913422465,0.08019950269195983
A1_aoa_meanfield,10125_0.h5,0,13,0.041253795070309476,0.003761476090027933,0.8043346443009312,0.9694332084493359,0.06290700868467915
A1_aoa_meanfield,10125_0.h5,0,14,0.04177871743647868,0.0038113718684651297,0.7567264540456379,0.903766534495394,0.05059049006043547
A1_aoa_meanfield,10125_0.h5,0,15,0.042002707800619904,0.0038362058657977964,0.6644986597224523,0.8614094609490384,0.05058844485457116
A1_aoa_meanfield,10125_0.h5,0,16,0.04274107057747412,0.003907994704245001,0.7042721479098445,0.8285296596051731,0.05324569334225229
A1_aoa_meanfield,10125_0.h5,0,17,0.04475769025695695,0.004095594078915927,0.7987771594664091,0.7933593810939985,0.052501800167326695
A1_aoa_meanfield,10125_0.h5,0,18,0.04778398744772078,0.004375459568079242,0.8089146462303841,0.7397197862556445,0.06351709684653117
A1_aoa_meanfield,10125_0.h5,0,19,0.04963110676890879,0.004544916173140239,0.8071761131512675,0.6936190518670653,0.06806526514663686
A1_aoa_meanfield,10125_0.h5,0,20,0.05018088270557249,0.004597140723317495,0.8561308602461919,0.7681218822171306,0.05983243788178414
A1_aoa_meanfield,10125_0.h5,20,1,0.02212216383383429,0.002028390885107594,0.5202881838343678,0.9900056592455944,0.02984859973167001
