experiment,horizon,frame_rel_l2,u_rmse,v_rmse,velocity_rmse,tke_contrib_rel_l2,tke_contrib_ratio,base_frame_rel_l2,delta_rms,correction_help_fraction,base_tke_contrib_rel_l2
control_best,1,0.037018783164494314,0.007152117517522559,0.0033741076636368108,0.0055918417140628065,0.6322793937318707,1.118560304825746,0.07897182918450533,0.00891580196727836,0.8648349476509354,0.7807138124045486
control_best,2,0.04698902525075089,0.009164523903848195,0.0037503257170960784,0.00700190836017286,0.6543059998824217,1.0723068076018185,0.07836016912718692,0.007903913149700166,0.8178793978528912,0.7760863313024338
control_best,3,0.056262123960204774,0.011090125714549592,0.004114849077314859,0.008364295286920263,0.6556970709155606,0.9471026856653869,0.0813804252403168,0.007362371834222734,0.7877844985650511,0.810699018663925
control_best,4,0.06528060888074394,0.012957409719631266,0.004486551046280285,0.009695968413038316,0.6845191246300107,0.8320575012414143,0.08257600809367516,0.006412678918095568,0.7482810507015306,0.8111975149882399
control_best,5,0.06991952425497718,0.013912721570442915,0.004780063869468429,0.010402231301333022,0.7081012562720963,0.767120411914257,0.08379544979349267,0.006238379917567016,0.7208459555697279,0.8047796159645695
control_best,6,0.07407311622175704,0.014826797737902252,0.005094261659190969,0.011085698737855148,0.7331808208311409,0.7354256012178412,0.08413850268629006,0.006040850216649203,0.6994396391369048,0.8129788888323478
control_best,7,0.07771784796438636,0.015572965977344068,0.00537055281684635,0.011648178116985767,0.7537032369466422,0.7124312050666747,0.08620985322328649,0.006089967245655125,0.6896432889562075,0.8261133995681674
control_best,8,0.08100454410306801,0.016256954660367223,0.005613257175653427,0.012161357468417336,0.7695468893185206,0.6881455604842381,0.08788945439664937,0.006062411037384773,0.6729395859906463,0.8379343376810758
control_best,9,0.08392002260965002,0.016900464620561325,0.005834761932206513,0.012642589750450092,0.7827592989089384,0.6627041518095156,0.09024359415408928,0.006156508784409999,0.669685208067602,0.8494446800850356
control_best,10,0.08651502013739194,0.017443244106590733,0.006042532085537038,0.013053332121854114,0.7890656334638547,0.6435570136385559,0.09226648556346906,0.006255173427414096,0.6654418114902211,0.8578014702008642
control_best,11,0.08903046342894365,0.017974788187111533,0.00625118467557514,0.01345678862544236,0.7932313799473358,0.6233933765236378,0.09437319095496177,0.006349342974028898,0.6609542742878401,0.8637476330625286
control_best,12,0.0911159367350945,0.01843818213944729,0.006448205204684608,0.013812058336271874,0.789465870718197,0.603243849619374,0.0963148744672925,0.006403848807207398,0.6562392046662415,0.8626435548544293
control_best,13,0.09313942979747514,0.01886103717058222,0.006634335793219355,0.014137770944658772,0.7852346254577123,0.5822426211943678,0.09823870683064795,0.006422913410756845,0.6498143202593537,0.8610044792388168
control_best,14,0.0949242573621118,0.019174479971140346,0.0068083216569921595,0.014387736547989936,0.7766960705640131,0.559039537201115,0.10038082488245068,0.006488163660225789,0.6529142418686225,0.8567823791240275
control_best,15,0.09671333532975457,0.019461400092097753,0.006946273900030652,0.01461158469569522,0.7710967021971528,0.5367439177632146,0.10255358715374394,0.006505969719666054,0.6520730362457483,0.8478390104783613
control_best,16,0.09833495219404666,0.01977224878906685,0.007067223761266432,0.0148473478080862,0.7654592915461449,0.49803608718913983,0.1057068265171777,0.006751468768839468,0.6655248525191326,0.8653681113570217
control_best,17,0.10017326677315294,0.02012015749869958,0.0072118751035275186,0.015113435749050528,0.7672416046979148,0.46078428063926924,0.1092506178531474,0.006843859331851446,0.6783156622023809,0.870455851180737
control_best,18,0.10180569553555531,0.020407295303448078,0.007356076589029919,0.015338995475353136,0.7735986025297719,0.4255021446649492,0.11087832713992224,0.006908614641508581,0.6813242386798469,0.8845965113067159
control_best,19,0.10292536211644687,0.020562642074237778,0.0074931845517966205,0.015475303935633983,0.7798743855359244,0.38379880546954337,0.11342163191165577,0.007019742307606541,0.6761715428358843,0.890137574866823
control_best,20,0.10424307158554974,0.020762110449835038,0.0076475701820898,0.01564529577894164,0.78849856518906,0.35063298392643166,0.11585913925194107,0.007161032902644465,0.6759257413903061,0.9066616948846026
