experiment,horizon,frame_rel_l2,u_rmse,v_rmse,velocity_rmse,tke_contrib_rel_l2,tke_contrib_ratio,base_frame_rel_l2,delta_rms,correction_help_fraction,base_tke_contrib_rel_l2
init,1,0.08120487846142334,0.013308355708634274,0.005913174948357216,0.010297523237104585,0.7781264523276497,0.7172658852712941,0.08120487846142334,0.0,0.0,0.7781264523276497
init,2,0.08086436354281422,0.013566081333514614,0.005905936804361358,0.01046228111562301,0.7621498185578108,0.6593986043775826,0.08086436354281422,0.0,0.0,0.7621498185578108
init,3,0.08405429185821359,0.014652771031771641,0.006104908852021118,0.01122438441521431,0.7888419475159265,0.6208460839981963,0.08405429185821359,0.0,0.0,0.7888419475159265
init,4,0.08684397467519014,0.01567315429041188,0.006284181867226123,0.011940240934575607,0.8046276515994741,0.5878598838014774,0.08684397467519014,0.0,0.0,0.8046276515994741
init,5,0.08804911097902446,0.016334114390908837,0.006382053433895435,0.012400280217970714,0.8102252572514604,0.5234253003424264,0.08804911097902446,0.0,0.0,0.8102252572514604
init,6,0.08717273867311244,0.016681457197130163,0.006383560588170969,0.012629743861269223,0.7896370695236615,0.4870219476250703,0.08717273867311244,0.0,0.0,0.7896370695236615
init,7,0.08894695139754252,0.017173542877567134,0.006659785607051371,0.013024655836134897,0.8015581605000094,0.4679823751618118,0.08894695139754252,0.0,0.0,0.8015581605000094
init,8,0.09116042059228917,0.017663025195099248,0.00692206131011883,0.013414495738263048,0.8149502614136939,0.4600561162971173,0.09116042059228917,0.0,0.0,0.8149502614136939
init,9,0.09276502574918523,0.01803707123435078,0.007155646625891668,0.01372113729520406,0.825051002858746,0.4541663957270087,0.09276502574918523,0.0,0.0,0.825051002858746
init,10,0.094480688719321,0.018386297381885124,0.007371975520922518,0.014007175919795481,0.8330913128615738,0.4437857063788798,0.094480688719321,0.0,0.0,0.8330913128615738
init,11,0.09620637502389366,0.018713589910828818,0.007602815301234646,0.014282878698906633,0.8351004130984769,0.4314933556187162,0.09620637502389366,0.0,0.0,0.8351004130984769
init,12,0.09806324690381958,0.019034004836862215,0.007858997428226664,0.014561201542224593,0.834428308668057,0.41344648831395614,0.09806324690381958,0.0,0.0,0.834428308668057
init,13,0.09990767134829234,0.019378390792819073,0.008118566548227325,0.01485653311707026,0.8349659599892302,0.391137546715837,0.09990767134829234,0.0,0.0,0.8349659599892302
init,14,0.10214990092201628,0.019660423967163485,0.008446933319106585,0.015130812157086108,0.8341810863202301,0.37123789758268494,0.10214990092201628,0.0,0.0,0.8341810863202301
init,15,0.10459332204015155,0.020005117774520215,0.008757081668426417,0.015441684113462409,0.8329068264255955,0.36964844438199584,0.10459332204015155,0.0,0.0,0.8329068264255955
init,16,0.10756152724579704,0.02033349879657975,0.009163138091069962,0.01577045137252778,0.8540594267635402,0.3496184751211336,0.10756152724579704,0.0,0.0,0.8540594267635402
init,17,0.11009646199974377,0.020742704437916114,0.009395701697693382,0.016101847685759285,0.8586009544902934,0.3494785516832322,0.11009646199974377,0.0,0.0,0.8586009544902934
init,18,0.11308499102662592,0.02112190581667713,0.009618250569219387,0.01641105799972793,0.8730301859631624,0.3391924152152356,0.11308499102662592,0.0,0.0,0.8730301859631624
init,19,0.11556954168954672,0.021586481363466702,0.009778829985683066,0.016757113318590845,0.872718832773454,0.3019557756345162,0.11556954168954672,0.0,0.0,0.872718832773454
init,20,0.1168886060764092,0.022053916390721635,0.009987985482551634,0.017119215551078905,0.8888393076736018,0.27071441725617523,0.1168886060764092,0.0,0.0,0.8888393076736018
