label,checkpoint,checkpoint_iteration,rel_l2_raw,tke_raw,mvpe_raw,mean_field_rel_l2,fluctuation_rel_l2,tke_energy_ratio,correction_help_fraction,delta_rms,delta_rel_l2_raw_pct_vs_baseline,delta_tke_raw_pct_vs_baseline,delta_mvpe_raw_pct_vs_baseline,delta_mean_field_rel_l2_pct_vs_baseline,delta_fluctuation_rel_l2_pct_vs_baseline
current80,/hy-tmp/realpde_assets/colleague-80pt/20260921/extracted/handoff_colleague_80pt_archive_20260921/checkpoints/residual_model_best.pth,34000,0.08042024075984955,0.4491623044013977,0.07111713290214539,0.04404965828226194,0.7444642544134853,0.6694120429702404,0.7158953094482422,0.006894113670980089,0.0,0.0,0.0,0.0,0.0
aoa_best,/hy-tmp/realpde_runs/colleague80_v2_formal_ac_20260922_v1/C_aoa_meanfield/A1_aoa_meanfield/model_best.pth,0,0.08042024075984955,0.4491623044013977,0.07111713290214539,0.04404965828226194,0.7444642544134853,0.6694120429702404,0.7158953094482422,0.006894113670980089,0.0,0.0,0.0,0.0,0.0
aoa_final,/hy-tmp/realpde_runs/colleague80_v2_formal_ac_20260922_v1/C_aoa_meanfield/A1_aoa_meanfield/model_final.pth,20000,0.08037693053483963,0.4527864456176758,0.0712488666176796,0.04435702940759713,0.7407889966841912,0.6597254617036853,0.7147882080078125,0.006932223455917442,-0.053854881060666,0.8068667340880261,0.18523485151668173,0.697783223119714,-0.493678199793435
