experiment,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2,windows,trajectories
stage2_residual_step29000,1,0.039214907680236354,0.005297993959559058,0.6357698138593353,1.1881101191971621,0.05807655256086806,491,12
stage2_residual_step29000,2,0.04916904865113504,0.00653423894214273,0.6635698947451346,1.1066738361873039,0.0729970770601085,491,12
stage2_residual_step29000,3,0.05710484606060904,0.0075447139437270026,0.6634364108365965,0.980989759738538,0.08520912929368805,491,12
stage2_residual_step29000,4,0.06420407308570537,0.008431533938095922,0.6789782849035738,0.8412383437085962,0.09559586344455918,491,12
stage2_residual_step29000,5,0.06769102851755215,0.008864569983387334,0.7021311433932897,0.768935416797726,0.10063629559405497,491,12
stage2_residual_step29000,6,0.07042132591674241,0.009194413538267032,0.725114779388471,0.7103613627814986,0.10468294787204944,491,12
stage2_residual_step29000,7,0.07308262497557373,0.009512680758402921,0.7470773738694769,0.6631708645474214,0.1082080807818662,491,12
stage2_residual_step29000,8,0.07543737358327625,0.009779652430381383,0.7646125041472438,0.6172187297473675,0.11096103667912932,491,12
stage2_residual_step29000,9,0.07717393507360652,0.009949580257160076,0.7759111128335903,0.5746445003190017,0.11276229483423059,491,12
stage2_residual_step29000,10,0.07881501854756136,0.010108171316581389,0.7878183183697898,0.5401618239534991,0.1142730797200152,491,12
stage2_residual_step29000,11,0.08051999113993374,0.010292472873132466,0.789000773526544,0.5266338515280605,0.11617652415143903,491,12
stage2_residual_step29000,12,0.08229641257665576,0.010497386154471057,0.7816914808464017,0.52919319070053,0.11805149847564234,491,12
stage2_residual_step29000,13,0.08425589133318194,0.010743919893002841,0.7745152808625465,0.5446989083749819,0.11957387294553971,491,12
stage2_residual_step29000,14,0.08621868873134826,0.01099237750026168,0.765662992558752,0.5636997465983857,0.12180642103907427,491,12
stage2_residual_step29000,15,0.08812910146968747,0.011231032258220742,0.7599438251753473,0.5829603238794097,0.12314401577943979,491,12
stage2_residual_step29000,16,0.08970046397762774,0.011421736727688545,0.7517962880143737,0.5965996301754339,0.12377059782013242,491,12
stage2_residual_step29000,17,0.09147003243123177,0.011638620296209296,0.7567851817630434,0.5997898757276041,0.12486386836180788,491,12
stage2_residual_step29000,18,0.09296951453116686,0.011790710331197806,0.7550439494195542,0.5866400199160171,0.1254409862325047,491,12
stage2_residual_step29000,19,0.09480495116403372,0.012018504279709064,0.7625044043479734,0.573305703710879,0.1265032867751731,491,12
stage2_residual_step29000,20,0.09651953155564737,0.012212460822713753,0.7705367079550729,0.5586623499698141,0.1294283372535877,491,12
