experiment,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2,windows,trajectories
stage2_residual_step5000,1,0.04406984651671292,0.005753125900833538,0.6497591476418138,1.219660504239542,0.06446943956144659,491,12
stage2_residual_step5000,2,0.055028498803032025,0.007084966997783097,0.6847492897827354,1.1537614346160823,0.07983974056515127,491,12
stage2_residual_step5000,3,0.062495670259606555,0.00809148146163239,0.6894837548844258,1.0153978099587893,0.09220564666559948,491,12
stage2_residual_step5000,4,0.06877507715157158,0.0088776329573381,0.7004620279773416,0.8672818001746261,0.10048609724721635,491,12
stage2_residual_step5000,5,0.07192491991589754,0.009256368789949256,0.7202669102009651,0.7873284143287547,0.10465081120179165,491,12
stage2_residual_step5000,6,0.07419915851609075,0.009529536547920709,0.7404434821842725,0.7174933509626525,0.10817463581757772,491,12
stage2_residual_step5000,7,0.07661722254247334,0.009802366477430428,0.761622782256792,0.6552995365047595,0.11145884228159438,491,12
stage2_residual_step5000,8,0.07869148397805636,0.010032074565888551,0.7786602944597416,0.594701579743731,0.1137762706801335,491,12
stage2_residual_step5000,9,0.08024208420039794,0.010179770228923381,0.7921113718358167,0.5412389685539719,0.11526473951845796,491,12
stage2_residual_step5000,10,0.0818369126124952,0.01034600540529387,0.8021672273822604,0.5098375899485021,0.11654358424140242,491,12
stage2_residual_step5000,11,0.08351780283736891,0.010535371303658609,0.8021947752320676,0.49925175816762646,0.11824427914089156,491,12
stage2_residual_step5000,12,0.08521084168194218,0.01072956588860674,0.7955779228899021,0.5018421745577969,0.12008906683957746,491,12
stage2_residual_step5000,13,0.08701290976261941,0.010953753507314725,0.7908056231557764,0.5137915005382067,0.12156393568409149,491,12
stage2_residual_step5000,14,0.0888663063626636,0.011185714541647261,0.7830535355052507,0.5293345298635275,0.12392398319816941,491,12
stage2_residual_step5000,15,0.09074317497089018,0.011421635628582,0.7766600718320795,0.541533205741532,0.125365675522135,491,12
stage2_residual_step5000,16,0.09244262942352048,0.01162503146068868,0.7700357180192707,0.5511821403381129,0.12624726997971195,491,12
stage2_residual_step5000,17,0.0945961454249548,0.011868768179138357,0.7751496509800558,0.5576748569938502,0.12773148533406478,491,12
stage2_residual_step5000,18,0.09654078297564214,0.012065392201725688,0.7761950818117296,0.5533449530971305,0.1289556613968326,491,12
stage2_residual_step5000,19,0.09888092583911588,0.012331352546542176,0.7823801243581079,0.5535192125806127,0.13103707963198438,491,12
stage2_residual_step5000,20,0.10146672813329698,0.012587432018704606,0.791822055188466,0.5535545786213643,0.13498464053522663,491,12
