experiment,trajectory,window_start,horizon,frame_rel_l2,velocity_rmse,tke_contrib_rel_l2,tke_contrib_ratio
candidate_best,10125_0.h5,0,1,0.02571901396705198,0.0023287986170875625,0.8830499917538415,1.3997889437249438
candidate_best,10125_0.h5,0,2,0.030585589492406084,0.0027709072667095156,0.7435059071309671,1.2760315093761596
candidate_best,10125_0.h5,0,3,0.036818553244701055,0.0033356897785978504,0.7493042797608908,1.1253063052142953
candidate_best,10125_0.h5,0,4,0.039736588848412954,0.0035993252650606726,0.8604825916195556,1.087486600631067
candidate_best,10125_0.h5,0,5,0.040549452713275896,0.003675080604768599,1.0074148103337843,1.0815391171902067
candidate_best,10125_0.h5,0,6,0.03984000554281643,0.0036103407466986886,1.0989497471027116,1.117511976543279
candidate_best,10125_0.h5,0,7,0.0389395006019503,0.0035339203252869006,1.0816254380766477,1.1271197618610649
candidate_best,10125_0.h5,0,8,0.03975150998809507,0.0036105614796538704,0.9994388507022641,1.0879330321008
candidate_best,10125_0.h5,0,9,0.04051437082233963,0.003684465622313807,0.9925040414954502,1.0882915626654293
candidate_best,10125_0.h5,0,10,0.04217189102225126,0.003839268992662968,0.9965295488038906,1.091097680119003
candidate_best,10125_0.h5,0,11,0.04189773338363746,0.0038150334113203695,0.9583734366478236,1.134369571612631
candidate_best,10125_0.h5,0,12,0.04450479052560663,0.00405695712502439,0.95322007781268,1.0861714243040397
candidate_best,10125_0.h5,0,13,0.04437535099844791,0.004046096158735949,0.9408925606283389,1.071299447097231
candidate_best,10125_0.h5,0,14,0.04476679828345508,0.004083967294549741,0.8682312310488061,1.0081558688810295
candidate_best,10125_0.h5,0,15,0.044901066423376726,0.004100919760020623,0.7564821803557985,0.9700052534749362
candidate_best,10125_0.h5,0,16,0.045047004739109324,0.004118835901488141,0.8021834283982561,0.9395408478190026
candidate_best,10125_0.h5,0,17,0.04699921821761172,0.004300707179942302,0.9045752971606571,0.914901806852962
candidate_best,10125_0.h5,0,18,0.048824595771640916,0.00447074545548035,0.9131264879818595,0.8230163617318441
candidate_best,10125_0.h5,0,19,0.050320439108009866,0.004608041053897723,0.9149372845788022,0.7332419532146663
candidate_best,10125_0.h5,0,20,0.05170932522763202,0.004737163476656387,0.9591024860318623,0.8086045970511093
candidate_best,10125_0.h5,20,1,0.022493376386595945,0.002062427526555286,0.5817210225934477,0.9908037540370404
candidate_best,10125_0.h5,20,2,0.031063818985955564,0.0028524302084031285,0.7218821948918737,0.8075968075261917
candidate_best,10125_0.h5,20,3,0.03490724039429826,0.003208792648976153,0.7180122565371332,0.7332473728575459
candidate_best,10125_0.h5,20,4,0.037965819127613896,0.003492551666790714,0.7644449659863867,0.6912790499685134
candidate_best,10125_0.h5,20,5,0.04115290742100334,0.003790023744862345,0.8997332097902982,0.6302587156959579
candidate_best,10125_0.h5,20,6,0.03969464597466786,0.003658916244169127,0.8329307321513536,0.6390370654748719
candidate_best,10125_0.h5,20,7,0.04144554200173487,0.003824101729876629,0.8112910884479639,0.5947641092156887
