experiment,trajectory,windows,rel_l2,u_rmse,v_rmse,tke_rel_l2,mean_field_rel_l2,fluctuation_rel_l2,tke_field_rel_l2,pred_tke_mean,target_tke_mean,tke_energy_ratio
control_final,10125_10.h5,42,0.08052026105694662,0.009364735941557586,0.0042365503335684606,0.483423609266593,0.05358107999412978,0.7353652886991732,0.483423609266593,4.6039372779692624e-05,5.598408084083118e-05,0.8223654311765438
control_final,11400_10.h5,42,0.07757888423125964,0.010248858354489191,0.004582023245828049,0.4860365951666352,0.051018335612329595,0.7670832386238858,0.4860365951666352,5.25399860726354e-05,6.285439978085574e-05,0.8358998933379058
control_final,12675_10.h5,42,0.07976081078972233,0.011631161017986232,0.004989941332253691,0.5282578579320842,0.05038533000307804,0.797054118301284,0.5282578579320842,6.141216798522988e-05,7.79437267339032e-05,0.7879039219524182
control_final,13950_10.h5,42,0.08286646542276158,0.013018692335709181,0.005967632853617011,0.49638444982546204,0.05144266957130512,0.7351617114999233,0.49638444982546204,9.223854233362279e-05,0.00011902842327328656,0.7749287085979891
control_final,16500_10.h5,42,0.0758712013398396,0.014159511456442021,0.0063405893070071955,0.49777895483013135,0.04330741063364776,0.7728671677149463,0.49777895483013135,0.00010644461636601934,0.00014087806952644768,0.7555797486707894
control_final,19050_10.h5,42,0.08041986535262834,0.01752096789473656,0.007246620793884205,0.5327086621766954,0.04587641913702206,0.8824026550000001,0.5327086621766954,0.00012486526893108193,0.00015669114400276884,0.796887850463811
control_final,20325_10.h5,42,0.08491707107252872,0.019743838808561624,0.007168749769145084,0.5397000055516351,0.04749835150165861,0.8810978074951534,0.5397000055516351,0.00015061792129527826,0.00019982966555809624,0.7537315386813241
control_final,22875_10.h5,42,0.10333998916391005,0.02660591885226284,0.00858843069850647,0.5728523013034762,0.060147498894244714,0.792387331018047,0.5728523013034762,0.0002596445157541308,0.00042405365210396856,0.6122916627787272
control_final,24150_10.h5,42,0.10670636586251361,0.029079357404625587,0.009034457209589085,0.5667896141370092,0.06076027980209679,0.8382847259050682,0.5667896141370092,0.00028712122287888336,0.00046685129033042496,0.6150164491902048
control_final,25425_10.h5,42,0.10916134376173828,0.031241728397950457,0.008937348975885882,0.6069914733395011,0.06156551276868591,0.8636018499365314,0.6069914733395011,0.00027468075526190306,0.0005002465948598045,0.5490907046331482
control_final,3750_10.h5,42,0.07616424110019085,0.0032432058230171578,0.0019887360120141814,0.5125368364534233,0.04819417066635851,0.7379986479012857,0.5125368364534233,5.468931591365892e-06,8.015279416076131e-06,0.6823132803576297
control_final,5025_10.h5,42,0.07679117948345208,0.004289273210661697,0.0024574531877976365,0.5035608557632416,0.04769804301847206,0.727983822770795,0.5035608557632416,9.692621127791337e-06,1.4231267783653378e-05,0.6810792457243116
control_final,6300_10.h5,42,0.07780753270683234,0.005447656689697296,0.0029325537290408074,0.5207612577286432,0.04992874442984204,0.7385692752656985,0.5207612577286432,1.5793338596147918e-05,2.0845362892273012e-05,0.7576427754108428
control_final,8850_10.h5,42,0.07754155994387693,0.0077812782763563544,0.003923910269003417,0.48742892843239477,0.050668200816825805,0.7212799952196515,0.48742892843239477,3.4852922092950854e-05,4.306530370241096e-05,0.8093039894433545
