experiment,horizon,frame_rel_l2,u_rmse,v_rmse,velocity_rmse,tke_contrib_rel_l2,tke_contrib_ratio,base_frame_rel_l2,delta_rms,correction_help_fraction,base_tke_contrib_rel_l2
control_final,1,0.03701974942781175,0.007140670370800104,0.0033614997278613398,0.005580719208347359,0.6339116832924809,1.1159092820309546,0.07897182918450533,0.008921348693585547,0.8646912866709183,0.7807138124045486
control_final,2,0.04697875712606888,0.009158438845813764,0.0037414139231339676,0.00699554073094894,0.6552194694031401,1.0682462593868305,0.07836016912718692,0.007905375324381701,0.8187247555272109,0.7760863313024338
control_final,3,0.056293689237741626,0.01109323879316088,0.004109163019798388,0.008364961674908262,0.6562130574987003,0.9427355216880842,0.0813804252403168,0.007369749222997129,0.7877388259991497,0.810699018663925
control_final,4,0.06531434387922226,0.01296630275307629,0.004475862280998719,0.009699442000519948,0.6851512797305613,0.8278724013348439,0.08257600809367516,0.006418531941685482,0.7484022906037415,0.8111975149882399
control_final,5,0.06997746118263046,0.013927265719578991,0.004770375469623046,0.01040973612885892,0.7091430354998656,0.7647342101452751,0.08379544979349267,0.006242560942541915,0.7214064825148809,0.8047796159645695
control_final,6,0.07414001186162009,0.014841112552196313,0.005087880912230359,0.011093808046924126,0.7343698549653574,0.7345752856993284,0.08413850268629006,0.006057682694763972,0.6998540138711735,0.8129788888323478
control_final,7,0.07780702377401554,0.01558484334724062,0.005370390404415857,0.011656080714671465,0.7549153793645376,0.7130223675738032,0.08620985322328649,0.006105021834263891,0.6909993489583334,0.8261133995681674
control_final,8,0.08111607079652944,0.01626903541900984,0.005619719484709808,0.012170923558872263,0.7708002504219714,0.6892352664512014,0.08788945439664937,0.006098375734007588,0.6723956672512755,0.8379343376810758
control_final,9,0.08403787277540083,0.01691581297356938,0.005843811121564796,0.012654936921638577,0.7839419288881984,0.6637703518251394,0.09024359415408928,0.006191045761188529,0.6719231637967688,0.8494446800850356
control_final,10,0.08663579899950763,0.017460272325664394,0.006052100148025931,0.01306692438732423,0.7901003656309236,0.6442785338623831,0.09226648556346906,0.006294972110204516,0.66845703125,0.8578014702008642
control_final,11,0.08914172917659867,0.01799269815129062,0.006259241590519068,0.013470621590185446,0.7941285965241159,0.6236414095819136,0.09437319095496177,0.006395076287163892,0.6634886864902211,0.8637476330625286
control_final,12,0.09122594915944651,0.018456019388443295,0.006453754176687311,0.013825259394306202,0.7903906225778167,0.603081825132882,0.0963148744672925,0.006455809789877042,0.6580569727891157,0.8626435548544293
control_final,13,0.0932507251859178,0.01887776581793205,0.006636687250915674,0.01414948161494177,0.786202651359444,0.5819395058397849,0.09823870683064795,0.006475164759383396,0.65194930511267,0.8610044792388168
control_final,14,0.09505080973886099,0.019192281236078444,0.006808689853639508,0.014399686048101573,0.7778245342804989,0.5588645889673155,0.10038082488245068,0.006541301717780038,0.6549753202062075,0.8567823791240275
control_final,15,0.09684719340739001,0.019478794628009496,0.006947683328355816,0.01462350409086832,0.772168453557777,0.5358478480413438,0.10255358715374394,0.0065679827192424555,0.6543342434630102,0.8478390104783613
control_final,16,0.09847025421128315,0.019792685211213253,0.007070956175736361,0.014861843915028915,0.7663826984177553,0.4979785985262892,0.1057068265171777,0.00680719326764066,0.6675776267538265,0.8653681113570217
control_final,17,0.10033362059227892,0.02014170585272287,0.007219101042155828,0.015129503205896518,0.7681253449467752,0.46113246380221445,0.1092506178531474,0.006893607654282048,0.6804996412627551,0.870455851180737
control_final,18,0.10193890489167445,0.02042122961955826,0.007364417531465039,0.015350264895963087,0.7744274669929095,0.42543843422622846,0.11087832713992224,0.006970065071493987,0.6843427800807823,0.8845965113067159
control_final,19,0.10301933479708623,0.02057253701402209,0.007496623345383,0.015482710369567894,0.7804176305851257,0.38352798467196175,0.11342163191165577,0.007082241779744857,0.6806906356292517,0.890137574866823
control_final,20,0.10431750820608178,0.020768836467363737,0.007647150652183401,0.015649656247107905,0.7888224363522288,0.3510348922312915,0.11585913925194107,0.007215724859369871,0.6786511479591837,0.9066616948846026
