experiment,trajectory,window_start,horizon,frame_rel_l2,velocity_rmse,tke_contrib_rel_l2,tke_contrib_ratio
control_final,12675_10.h5,0,1,0.033977912800831386,0.0037750705619234654,1.0326110828397996,1.632065699424605
control_final,12675_10.h5,0,2,0.03841795294779778,0.004265134523484427,0.8688977212677176,1.4293563699430025
control_final,12675_10.h5,0,3,0.04917116907124381,0.0054573196043087805,0.7903317418200947,1.125280546959162
control_final,12675_10.h5,0,4,0.054019240055358485,0.005995424801247546,0.7578497594478412,1.0034082420133623
control_final,12675_10.h5,0,5,0.05775738733258388,0.006413467333682419,0.733028082891264,0.8378426225520516
control_final,12675_10.h5,0,6,0.05953807756243895,0.0066183074478257066,0.7321905684399336,0.7901998694823763
control_final,12675_10.h5,0,7,0.06442430149002502,0.007164135563933831,0.7761917470182148,0.6910998067882479
control_final,12675_10.h5,0,8,0.06800479660214044,0.007567445050591233,0.8454218129940935,0.6750497418246756
control_final,12675_10.h5,0,9,0.07115199618924307,0.007920438498052627,0.8773168753295574,0.6606051188978612
control_final,12675_10.h5,0,10,0.0746201053965346,0.008309475706841042,0.8795799151172866,0.6854393661467636
control_final,12675_10.h5,0,11,0.0756633273159738,0.008431914463361816,0.8743377869343164,0.716576858261812
control_final,12675_10.h5,0,12,0.07829931924087423,0.008725610838573967,0.8659213340754622,0.74181311064783
control_final,12675_10.h5,0,13,0.0803312121724152,0.008957198651025067,0.8919792715360746,0.6834236660475594
control_final,12675_10.h5,0,14,0.08092714006806921,0.009013927034800416,0.8848980653131197,0.7126802199771347
control_final,12675_10.h5,0,15,0.07977698854024827,0.008884344056044612,0.8715975610487352,0.719713104068121
control_final,12675_10.h5,0,16,0.07897991888660565,0.008793403413739133,0.8587060698432095,0.687956096608316
control_final,12675_10.h5,0,17,0.08351868596314212,0.009304507112210297,0.9010836624869476,0.6112654347458633
control_final,12675_10.h5,0,18,0.08490754822955618,0.00947321082060765,0.901333824505449,0.6020335542986777
control_final,12675_10.h5,0,19,0.08338257551361496,0.009309348582113542,0.8976020412568826,0.5609430042660405
control_final,12675_10.h5,0,20,0.08443525878476293,0.009431391090648517,0.8992296977979441,0.5367668974409743
control_final,12675_10.h5,20,1,0.029950209953797817,0.0033469848732504085,0.5085017211198047,1.0023940224601593
