experiment,trajectory,windows,rel_l2,u_rmse,v_rmse,tke_rel_l2,mean_field_rel_l2,fluctuation_rel_l2,tke_field_rel_l2,pred_tke_mean,target_tke_mean,tke_energy_ratio
dense_final,10125_0.h5,29,0.039443007328460476,0.0043466486638945425,0.002666453882555136,0.4098218317089265,0.020680295616846298,0.7414139401871864,0.4098218317089265,1.3723931555167307e-05,1.8175024714923018e-05,0.7550983710024317
dense_final,10125_15.h5,42,0.08429583064522247,0.00908466312158914,0.004969338090205714,0.4623695279171925,0.04906941844303815,0.683002430550491,0.4623695279171925,5.964939658040959e-05,7.957394632849506e-05,0.7496096314510596
dense_final,11400_5.h5,42,0.04143773319322349,0.005413854845324845,0.0027041036386751837,0.4955272065307089,0.021387957401299014,0.8627559464706953,0.4955272065307089,1.3043045001118804e-05,1.811573162430563e-05,0.719984446204708
dense_final,19050_0.h5,42,0.0482331939126223,0.00984158512591034,0.006063458641305521,0.4927321128614975,0.02202399587350978,0.9996748964534018,0.4927321128614975,3.894670757784683e-05,5.3865737535947917e-05,0.7230330328598081
dense_final,20325_10.h5,42,0.07534910198298121,0.017508792155491146,0.006375354320701612,0.5058906793787372,0.038386732684996296,0.8111433638331494,0.5058906793787372,0.00014139549458984732,0.00019982966555809624,0.7075800992557812
dense_final,20325_20.h5,42,0.09931641434619118,0.02031200194499118,0.012372590702282197,0.4437110578269648,0.053007393603848485,0.7141278780732785,0.4437110578269648,0.0003222124133639189,0.0004241817234868227,0.7596093738204835
dense_final,21600_15.h5,42,0.09730621682670568,0.022235701453133822,0.008244267256510415,0.47659467759447194,0.05112720480530918,0.7287119148689892,0.47659467759447194,0.0002532476120327256,0.0003878792038515198,0.6529032995789814
dense_final,21600_5.h5,23,0.045030057216145204,0.01059608675998827,0.005729736487384075,0.5028593341161325,0.020147379904436283,1.068153690171858,0.5028593341161325,3.813375748706072e-05,5.150881262857102e-05,0.740334625106629
dense_final,22875_15.h5,42,0.10279987972130361,0.024852319591535308,0.008580226118289345,0.5159080147261534,0.051521272976505224,0.7892164293989364,0.5159080147261534,0.0002731159887655892,0.0004220973674686106,0.6470449943895932
dense_final,25425_20.h5,42,0.1273861751026134,0.0331529500696017,0.01344744369603387,0.5795094097781154,0.06893687023654813,0.7349932454932533,0.5795094097781154,0.0005056811310631872,0.00085362465711576,0.5923928354785232
dense_final,26700_10.h5,42,0.10104742479480436,0.03049235423450178,0.007528046672766825,0.5394199774811165,0.051861797546218454,0.786476925878034,0.5394199774811165,0.0003472400892909385,0.0006006664178923474,0.5780913980664248
dense_final,3750_0.h5,42,0.044745545590859824,0.0020287747325074355,0.0010787732348162438,0.32252334496486446,0.024825257992146084,0.6028665810787046,0.32252334496486446,3.934540579966687e-06,5.139943786729318e-06,0.7654831926615949
dense_final,6300_0.h5,42,0.04283587389859961,0.0029853124059584448,0.001790140995012566,0.1835913902297169,0.023494354325393534,0.4134192808087979,0.1835913902297169,2.2996502708485216e-05,2.523785244039417e-05,0.9111909487068088
dense_final,6300_20.h5,42,0.10139356036801385,0.006476510795602844,0.0045439830928611325,0.48840564991822966,0.06528469163924999,0.7056471043923919,0.48840564991822966,2.8541430473903116e-05,3.760546922566317e-05,0.7589701993247709
dense_final,7575_20.h5,42,0.10592380362839039,0.008054000852276269,0.005756174284683732,0.4900008887001188,0.06637317175435545,0.6921256656218323,0.4900008887001188,4.663193781567412e-05,6.407075421962819e-05,0.7278193987825469
dense_final,8850_20.h5,42,0.10535448614481566,0.009249846389019939,0.0065407161908721135,0.5083975760536373,0.06477429520872519,0.7108349372325125,0.5083975760536373,5.797383714129652e-05,8.16809953771538e-05,0.7097591902939986
