experiment,horizon,frame_rel_l2,u_rmse,v_rmse,velocity_rmse,tke_contrib_rel_l2,tke_contrib_ratio,base_frame_rel_l2,delta_rms,correction_help_fraction,base_tke_contrib_rel_l2
aoa_final,1,0.03924367160473985,0.008194874325993548,0.0036874487161644527,0.006354260116377479,0.5641575206936233,1.0576945596271068,0.08120438820611678,0.009419558213780786,0.8574569702148438,0.7781185669728542
aoa_final,2,0.04968076670271586,0.01054424170453499,0.004226868512683622,0.008032666137316152,0.586503021212257,1.0034181270508071,0.08086266579202424,0.008470710573416251,0.8075119018554687,0.7621310552020135
aoa_final,3,0.05797342976227915,0.012462090748246188,0.004772777463021159,0.00943618329964626,0.5972888883671958,0.9123561315425683,0.08405343885912438,0.007748792426383754,0.7748580932617187,0.7888294007021223
aoa_final,4,0.06542283151038875,0.014161751684137134,0.0052930442494291486,0.010690452006102826,0.6213829778195528,0.8123248955608566,0.0868433756448526,0.006905756324847692,0.7439262390136718,0.8046199271229
aoa_final,5,0.06900638948110285,0.014906610592119621,0.00567253217992637,0.011277957720203449,0.6426649061334145,0.7540960864499561,0.08804857272183357,0.006660166939850859,0.7266593933105469,0.8102181459070923
aoa_final,6,0.07193734372784892,0.015408644688532518,0.005996409909434538,0.01169151963902482,0.6620714211378764,0.7235669046339523,0.08717304021838972,0.006348668692671024,0.7016426086425781,0.7896358923663053
aoa_final,7,0.07461349209561922,0.01590420749118714,0.006252902941167619,0.012083927571663027,0.6846054081385652,0.6951857424488366,0.08894691798528635,0.006319497847783889,0.6955909729003906,0.8015579735428103
aoa_final,8,0.07701787230608169,0.01635632967003957,0.006475022486966665,0.012438959692871038,0.7055402468808378,0.6712089396481464,0.0911610749910013,0.006304229680265028,0.68956298828125,0.8149471048856967
aoa_final,9,0.07898375896937719,0.016688031889562673,0.006664154995295087,0.012706324609193194,0.7222571111018196,0.6532019625204801,0.09276539743533184,0.006269915902324204,0.6878776550292969,0.8250506341333261
aoa_final,10,0.08084833970842463,0.01703321372598581,0.006853408677883692,0.012982672689804726,0.7349798809794452,0.6337667785249129,0.09448086115208473,0.006229112469527603,0.6856582641601563,0.8330860006370642
aoa_final,11,0.08260198382742544,0.017369088769125976,0.007077145635912665,0.013262187508508841,0.7361636462266572,0.6169613171424826,0.09620647332738329,0.006226120968075353,0.6836006164550781,0.8350955589415298
aoa_final,12,0.08436584028295573,0.017674518803448364,0.007333207469993657,0.013530789827859654,0.7307255945997412,0.5952886546678192,0.09806309305775766,0.006248134480912038,0.681842041015625,0.8344227578028118
aoa_final,13,0.08623414451946029,0.018000867823906686,0.007590599257438065,0.0138139139909871,0.7233615619208658,0.5756640585363227,0.09990760685399573,0.006305114764138958,0.678240966796875,0.834960964339938
aoa_final,14,0.08789900955289827,0.018231678487061344,0.007879555162157457,0.014044242414759467,0.7131436031403154,0.5575940478856101,0.10215040479677992,0.006434391822706093,0.6786293029785156,0.834177700825893
aoa_final,15,0.08957373497092155,0.01846133975358678,0.00813571498166623,0.014265534055202278,0.7050038334800686,0.5398885141823759,0.10459362691449739,0.006584429484908216,0.6886093139648437,0.8328993655131377
aoa_final,16,0.09120847686724562,0.018704448414765873,0.008395865341404862,0.014497360886237898,0.6998965407541419,0.5221016982873443,0.10756155852229492,0.006854408998896989,0.6944435119628907,0.8540518422774976
aoa_final,17,0.09297125266318282,0.019029558021989544,0.008645059110300758,0.014779396563000478,0.7019051217282065,0.49716688975942236,0.11009645819757127,0.006948659542247963,0.7034721374511719,0.8585947428171025
aoa_final,18,0.09495310076360816,0.019382170585696735,0.008849356481787111,0.01506618144645144,0.711162298619975,0.46437220807070195,0.1130859449688963,0.0070491792912683125,0.7080101013183594,0.8730365190358025
aoa_final,19,0.09726166965914751,0.01984211589682655,0.009039018355571431,0.015417740043460556,0.7242345635736082,0.4306562393346974,0.11557008039302286,0.0071206297875816655,0.7074127197265625,0.8727195178404026
aoa_final,20,0.09981580556473364,0.02035101639218468,0.009277541209744642,0.01581512945083725,0.7406153186614464,0.39525021905390334,0.11688906028992566,0.007240457857880642,0.700543212890625,0.8888404051646553
