experiment,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2,windows,trajectories
final_seen_selected,1,0.03957020256907186,0.005388019389622605,0.6744231952874766,1.241996831528026,0.060456377701895284,491,12
final_seen_selected,2,0.04904804397362183,0.006531051303197182,0.6801278777091663,1.1440533087252005,0.07380203984318924,491,12
final_seen_selected,3,0.056771296562540145,0.0074909824353213954,0.6661352209115091,0.9853839798448141,0.08573233706518268,491,12
final_seen_selected,4,0.06379116088935716,0.008367674724972303,0.6811646849088687,0.8153333372109892,0.0953497001896299,491,12
final_seen_selected,5,0.06739516117851362,0.00884455210291147,0.7031131019085919,0.7464156635141472,0.09924703021826192,491,12
final_seen_selected,6,0.07030742622251404,0.009222544888898777,0.7220667530826863,0.7089758940429967,0.10276971863817724,491,12
final_seen_selected,7,0.0731605705013361,0.009585220023817714,0.7426021852075363,0.6842513250073927,0.10587527895119661,491,12
final_seen_selected,8,0.07562732995770328,0.009882305000844558,0.7618213870546151,0.6584983371896811,0.10872433155108573,491,12
final_seen_selected,9,0.07748502233293783,0.0100734206289707,0.7683987556151674,0.6277941336820975,0.11086186005288491,491,12
final_seen_selected,10,0.07926914694078316,0.010259678841120662,0.7783521312230951,0.6018832262351422,0.11260861817057102,491,12
final_seen_selected,11,0.08075947146761799,0.010402876200393514,0.7809885208264413,0.5788744179486057,0.11469434397752541,491,12
final_seen_selected,12,0.0820362703161842,0.010509813472206126,0.7785679560146105,0.5629429004303539,0.1163456767284923,491,12
final_seen_selected,13,0.08337548705100642,0.010641832783306158,0.7758288612524599,0.5587847972357517,0.11724011064714193,491,12
final_seen_selected,14,0.0848407175502653,0.01079091541162251,0.7682400241657944,0.5619129623201395,0.11922807688726572,491,12
final_seen_selected,15,0.08627533594338817,0.010927667612261884,0.7599857748300463,0.5664354718533812,0.12027866948591767,491,12
final_seen_selected,16,0.08761132507091594,0.011066955996836849,0.748409280216339,0.5823712974688873,0.1209915867745528,491,12
final_seen_selected,17,0.0895303001480532,0.01130649488151022,0.7488964995507852,0.6133863266448744,0.12279157418598542,491,12
final_seen_selected,18,0.09228032168293017,0.01170158978549777,0.7706656413045453,0.6571562943370636,0.12579400415996245,491,12
final_seen_selected,19,0.09715699920490393,0.012491616511928172,0.7999971950258348,0.7126072227641229,0.13382625097529863,491,12
final_seen_selected,20,0.10129646658464589,0.013109090577554152,0.8085926415580462,0.730088184481179,0.1395809899140452,491,12
