experiment,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2,windows,trajectories
beta_0.65_seen,1,0.06188152121051323,0.00712761959441593,0.7284462957364628,1.4679927056915967,0.07714386936038399,491,12
beta_0.65_seen,2,0.07531384746275616,0.008404849433527017,0.6841689725738215,1.1220458177293084,0.08959888878362778,491,12
beta_0.65_seen,3,0.08351112545246435,0.009320004342470054,0.7116934192187119,0.9816172836414621,0.10462212929700905,491,12
beta_0.65_seen,4,0.08591938580032683,0.009939868516357224,0.7405861961054112,0.8288272598386799,0.11454790811433224,491,12
beta_0.65_seen,5,0.08905799852446074,0.01039911062278499,0.763043294823676,0.7490843266973114,0.12173976515107414,491,12
beta_0.65_seen,6,0.09137120523747809,0.01068681142848431,0.7806739113518874,0.6834900157133885,0.12560651692704683,491,12
beta_0.65_seen,7,0.09347810981653863,0.010957782453525751,0.7974778597585871,0.634638744699345,0.12858952299146598,491,12
beta_0.65_seen,8,0.09516531060284328,0.011211132919139695,0.8090201648816732,0.5878250037747619,0.13114944974301745,491,12
beta_0.65_seen,9,0.0961650773440549,0.011343016904156573,0.8175581485252233,0.5490469652774457,0.13281908839209186,491,12
beta_0.65_seen,10,0.09741739587882219,0.01147659778190047,0.8252057742207145,0.527698463623349,0.1346499810990577,491,12
beta_0.65_seen,11,0.09858856490652197,0.011604440619048586,0.82605664739288,0.5201194124435268,0.13673805989274757,491,12
beta_0.65_seen,12,0.09981113618340853,0.011734125523001088,0.8223189270302529,0.5235006974278251,0.13858412757713176,491,12
beta_0.65_seen,13,0.10130338752594321,0.011908018468190439,0.8197814614738862,0.5398613828674017,0.13982217638102507,491,12
beta_0.65_seen,14,0.10296305102297724,0.012102600646469133,0.8152205984114232,0.548711636826263,0.14159442993874813,491,12
beta_0.65_seen,15,0.10451544292462996,0.012291992613876606,0.811816837247093,0.5608642356529177,0.1427737338630905,491,12
beta_0.65_seen,16,0.10562600142009773,0.012460658226730701,0.8067811308482951,0.5592357603348181,0.1421697964474264,491,12
beta_0.65_seen,17,0.1087697518781669,0.012782388245092879,0.8111529485131502,0.5837835155166946,0.14491460658032032,491,12
beta_0.65_seen,18,0.11209345302830659,0.013069066775360629,0.8275643649914751,0.6397771818036249,0.14663213935985953,491,12
beta_0.65_seen,19,0.11350749882683317,0.01327984670710381,0.8291021062317813,0.6511662431536407,0.1491962363898171,491,12
beta_0.65_seen,20,0.1155668729311557,0.013587608583619874,0.844117908589263,0.7987587872175756,0.15303783115556788,491,12
