experiment,trajectory,windows,rel_l2,u_rmse,v_rmse,tke_rel_l2,mean_field_rel_l2,fluctuation_rel_l2,tke_field_rel_l2,pred_tke_mean,target_tke_mean,tke_energy_ratio
B_angle_aug_2deg,10125_0.h5,29,0.03939190648025059,0.004339934502464372,0.002664764499714335,0.39414850240433463,0.020573673422932558,0.7416544933527504,0.39414850240433463,1.4044447954892873e-05,1.817502471492302e-05,0.7727333621374036
B_angle_aug_2deg,10125_15.h5,42,0.08400621433610944,0.009051074930285143,0.004956449052627929,0.45077518986103304,0.04857793216112723,0.6830699954554937,0.45077518986103304,6.050996720177276e-05,7.957394632849506e-05,0.7604243599026383
B_angle_aug_2deg,11400_5.h5,42,0.0415787969638657,0.0054242474909034855,0.0027285289752674974,0.4800311595653374,0.021422009283089467,0.8664266320658983,0.4800311595653374,1.3366731487291665e-05,1.8115731624305632e-05,0.7378521477629809
B_angle_aug_2deg,19050_0.h5,42,0.04834477319006269,0.009899751440021911,0.006020978135124999,0.47677624926624584,0.02204313677181637,1.0022419965818454,0.47677624926624584,4.022688549133197e-05,5.386573753594792e-05,0.7467991218812532
B_angle_aug_2deg,20325_10.h5,42,0.07505307983565074,0.017410995078590643,0.006410238877724434,0.4894997804680661,0.03815008247922737,0.809100868321266,0.4894997804680661,0.00014474358522039693,0.00019982966555809624,0.7243348219402179
B_angle_aug_2deg,20325_20.h5,42,0.09856100510504284,0.020130688310980423,0.012317008600255227,0.42683246309755124,0.052176609496295004,0.7115790166421139,0.42683246309755124,0.0003308006155138494,0.0004241817234868227,0.7798558900525704
B_angle_aug_2deg,21600_15.h5,42,0.09706460669040483,0.0221546149676162,0.00830397360889477,0.4641530513939418,0.050635654752272226,0.7289039428520713,0.4641530513939418,0.00026097155177946774,0.0003878792038515198,0.6728165603829787
B_angle_aug_2deg,21600_5.h5,23,0.04493982744957425,0.010645551546814087,0.005587659019496226,0.48066743815142937,0.020094272804430283,1.0661407744704725,0.48066743815142937,3.9235554169424636e-05,5.150881262857102e-05,0.7617250751313451
B_angle_aug_2deg,22875_15.h5,42,0.10244825537240854,0.02473220275028117,0.008643795135289163,0.5021804769700564,0.0513326334113096,0.7867375358106679,0.5021804769700564,0.00028127943765452184,0.0004220973674686105,0.6663851976651793
B_angle_aug_2deg,25425_20.h5,42,0.12648953877845867,0.03288892575613114,0.013445877974649419,0.571859492540448,0.06809340817805848,0.7314739407188804,0.571859492540448,0.0005149721224920309,0.0008536246571157602,0.6032770002591378
B_angle_aug_2deg,26700_10.h5,42,0.10010431392155604,0.03014076486260607,0.007677287429591503,0.5278534291287181,0.050977427393213016,0.7813306632538054,0.5278534291287181,0.00035599521943546736,0.0006006664178923474,0.5926670924680686
B_angle_aug_2deg,3750_0.h5,42,0.044789429779540826,0.002028467545399999,0.0010833517011923047,0.3135940419144442,0.024673290579470812,0.6054973689477641,0.3135940419144442,3.96257493905055e-06,5.139943786729318e-06,0.770937407775045
B_angle_aug_2deg,6300_0.h5,42,0.04277361204326881,0.0029800119119828042,0.0017894166395765994,0.1809363224191535,0.023448131244625105,0.41288645697986387,0.1809363224191535,2.288598000253929e-05,2.523785244039417e-05,0.9068117050208829
B_angle_aug_2deg,6300_20.h5,42,0.10119378710756909,0.006468537106087224,0.0045264960963711616,0.4773353929684057,0.06495048179325136,0.7058029758188681,0.4773353929684057,2.8840812096480593e-05,3.760546922566317e-05,0.766931318511476
B_angle_aug_2deg,7575_20.h5,42,0.10557974983428461,0.008029165299071038,0.005733677016291073,0.4787962625382209,0.06592306893159153,0.6915546011360486,0.4787962625382209,4.718555942487809e-05,6.407075421962819e-05,0.7364601837389126
B_angle_aug_2deg,8850_20.h5,42,0.10483712355254074,0.009209415167456983,0.006501667903929016,0.49583448020986004,0.06415206979981679,0.7093383279655764,0.49583448020986004,5.8555352395287394e-05,8.168099537715382e-05,0.7168785361259852
