split,update,windows,base_rel_l2,base_tke,base_mvpe,base_point,final_rel_l2,final_tke,final_mvpe,final_point,elapsed_seconds
seen_dev,0,491,0.10046394914388657,0.4658931493759155,0.07299985736608505,90.9340381303101,0.0913940891623497,0.4658931791782379,0.07188910990953445,91.0889229331322,
seen_dev,1000,491,0.0981307178735733,0.4628835618495941,0.07047224789857864,91.04163032916078,0.08924165368080139,0.4628835618495941,0.0680016502737999,91.21528720734149,687.4232767503709
seen_dev,2000,491,0.09776052832603455,0.4630233347415924,0.06957457959651947,91.0596674766228,0.08870236575603485,0.4630233347415924,0.06692357361316681,91.23880437889382,1373.9284259360284
seen_dev,3000,491,0.09792113304138184,0.46245479583740234,0.07039845734834671,91.05066542134055,0.08858438581228256,0.46245479583740234,0.06712249666452408,91.24375279135518,2059.1742541063577
seen_dev,4000,491,0.09738921374082565,0.4622463881969452,0.06884441524744034,91.08520346290243,0.08829782158136368,0.4622464179992676,0.06581409275531769,91.2708505614135,2755.3871949408203
seen_dev,5000,491,0.09735990315675735,0.4627181589603424,0.06904007494449615,91.0774136496335,0.0882113054394722,0.4627181589603424,0.06581637263298035,91.26695117688787,3441.565477669239
seen_dev,6000,491,0.09741558134555817,0.4625678062438965,0.06892558187246323,91.08000573730853,0.08822494745254517,0.4625678062438965,0.065782830119133,91.2689193985861,4127.1076378934085
