experiment,trajectory,windows,rel_l2,u_rmse,v_rmse,tke_rel_l2,mean_field_rel_l2,fluctuation_rel_l2,tke_field_rel_l2,pred_tke_mean,target_tke_mean,tke_energy_ratio
A_pareto_tke,10125_0.h5,29,0.03993928416261671,0.004372390581862232,0.0027451507220438735,0.37316284504740965,0.02057214472483152,0.7559901252434611,0.37316284504740965,1.4588748067599561e-05,1.817502471492302e-05,0.8026810580137002
A_pareto_tke,10125_15.h5,42,0.08462597996695018,0.009076315040245704,0.005064655033637573,0.4272102878958848,0.04828396760981445,0.692876896026603,0.4272102878958848,6.379171602959036e-05,7.957394632849506e-05,0.801665858901192
A_pareto_tke,11400_5.h5,42,0.04218757308553756,0.005444009602688372,0.002882997653088919,0.45294623470908324,0.021357531169425896,0.8846839756265729,0.45294623470908324,1.4318330231983588e-05,1.8115731624305632e-05,0.7903810085579364
A_pareto_tke,19050_0.h5,42,0.0489059706080723,0.00995272028905675,0.006189958530431137,0.4551891559645752,0.022044235837080706,1.0170600802061867,0.4551891559645752,4.282474489801019e-05,5.386573753594792e-05,0.7950275417547304
A_pareto_tke,20325_10.h5,42,0.07634100903878828,0.017506722823847794,0.007038235559405926,0.4547139165229665,0.03812550641792404,0.8285962888514353,0.4547139165229665,0.0001576458025999711,0.00019982966555809624,0.7889008979707216
A_pareto_tke,20325_20.h5,42,0.09921724217310406,0.0202249467613192,0.012449183182437998,0.40395364734230865,0.0519853659043975,0.7195903293019625,0.40395364734230865,0.0003468379553180681,0.0004241817234868227,0.8176636005602035
A_pareto_tke,21600_15.h5,42,0.098283085911549,0.022309675242171145,0.008718983001273588,0.43470198230272755,0.05060151019387666,0.7419856489742498,0.43470198230272755,0.0002807579862355499,0.0003878792038515198,0.7238284070084461
A_pareto_tke,21600_5.h5,23,0.04568958101185417,0.010708644668432878,0.0058930659618594405,0.45483542053949355,0.02025198099220222,1.086289423973046,0.45483542053949355,4.254245775964456e-05,5.150881262857102e-05,0.8259258093642605
A_pareto_tke,22875_15.h5,42,0.103922307240686,0.024958435102518294,0.009121403620760655,0.4719219036047105,0.05146765015779842,0.8013782064315966,0.4719219036047105,0.00030556813164564327,0.0004220973674686105,0.7239280677777906
A_pareto_tke,25425_20.h5,42,0.12717195698733444,0.03298300836401081,0.013715869302117913,0.547046712238617,0.06817115566633572,0.7369744601275475,0.547046712238617,0.000550269664366841,0.0008536246571157602,0.6446271903931412
A_pareto_tke,26700_10.h5,42,0.10117688010187045,0.03027586620191019,0.008452216816971817,0.49667528757310275,0.051021712041065925,0.7928676663950931,0.49667528757310275,0.0003856914517930542,0.0006006664178923474,0.6421059015524629
A_pareto_tke,3750_0.h5,42,0.045532832980418284,0.002043637599608422,0.0011341736755617832,0.2960527447434795,0.02464864962078773,0.6201912952935099,0.2960527447434795,4.123071678289382e-06,5.139943786729318e-06,0.8021627958139599
A_pareto_tke,6300_0.h5,42,0.04338955366591073,0.0030025755684473447,0.0018482913036090252,0.1757521631509646,0.02352571410463327,0.4207768358739015,0.1757521631509646,2.3248151787848626e-05,2.523785244039417e-05,0.9211620458894136
A_pareto_tke,6300_20.h5,42,0.10194801711107468,0.0064923431588243975,0.004594269752860255,0.45358764673294133,0.06464169622981655,0.7170280948659875,0.45358764673294133,3.087460148367549e-05,3.760546922566317e-05,0.8210135950811558
A_pareto_tke,7575_20.h5,42,0.10618971179661571,0.00804514344968968,0.005805595996194811,0.4540052609113256,0.06554558013132654,0.7007641014088498,0.4540052609113256,5.0454448091701515e-05,6.407075421962819e-05,0.787480164799507
A_pareto_tke,8850_20.h5,42,0.10559500425810096,0.009255392080864457,0.006577100534287896,0.4689031871670504,0.06390493785949687,0.7191515309834295,0.4689031871670504,6.276336057375851e-05,8.168099537715382e-05,0.7683961279359411
