experiment,horizon,frame_rel_l2,u_rmse,v_rmse,velocity_rmse,tke_contrib_rel_l2,tke_contrib_ratio,base_frame_rel_l2,delta_rms,correction_help_fraction,base_tke_contrib_rel_l2
A_pareto_tke,1,0.0422516345383122,0.008627349939794289,0.004372772485577509,0.00683930940206291,0.5794455265473936,1.125970081030543,0.08120487846142334,0.009813534462056532,0.8432235717773438,0.7781264523276497
A_pareto_tke,2,0.05186560581120932,0.010876647294577223,0.004795056467890636,0.008405177657280476,0.5959058881064532,1.0758034908083325,0.08086436354281422,0.00890389588905558,0.7964927673339843,0.7621498185578108
A_pareto_tke,3,0.05960427246180805,0.012721004901392857,0.005237994346243946,0.00972780937499663,0.60127689893855,0.9825015681194417,0.08405429185821359,0.008146421648010096,0.7664115905761719,0.7888419475159265
A_pareto_tke,4,0.06658879501286151,0.014351675721110915,0.005671847190019838,0.01091193031848308,0.6197615607604426,0.8751311605574288,0.08684397467519014,0.007280946383090305,0.7374382019042969,0.8046276515994741
A_pareto_tke,5,0.06993434790855302,0.015056165062543326,0.006011866989327592,0.011463652364929711,0.6396280000908602,0.8135291355383595,0.08804911097902446,0.007008324024291519,0.7212409973144531,0.8102252572514604
A_pareto_tke,6,0.07272932020078707,0.015544680696025746,0.006302499588176734,0.011860830472617913,0.6576752023385726,0.7816441338924182,0.08717273867311244,0.006693187587987195,0.6961174011230469,0.7896370695236615
A_pareto_tke,7,0.07531927485963026,0.0160580809915068,0.006512634043392079,0.012253088739435078,0.6798625252749845,0.7536323253988155,0.08894695139754252,0.0066353652118706,0.6898727416992188,0.8015581605000094
A_pareto_tke,8,0.07764484117399117,0.016519735138673632,0.006688844784107203,0.012602426226679656,0.701130544626498,0.7291050718816899,0.09116042059228917,0.00658830257788335,0.6844566345214844,0.8149502614136939
A_pareto_tke,9,0.07952186020497551,0.01684843440499173,0.006834363112388862,0.012856482043142489,0.717808068776916,0.7101302421103602,0.09276502574918523,0.006530483427058818,0.6831764221191406,0.825051002858746
A_pareto_tke,10,0.08128881697640292,0.01717840169348912,0.006992344320046103,0.013114693359605302,0.7303992601518903,0.6895089101442099,0.094480688719321,0.0064839513201471405,0.6811103820800781,0.8330913128615738
A_pareto_tke,11,0.08296343444708618,0.017507389151431237,0.007202375609700476,0.013386240871186738,0.7309855119911213,0.6717336446469084,0.09620637502389366,0.0064862391457526005,0.6793258666992188,0.8351004130984769
A_pareto_tke,12,0.08468389461255721,0.017798254140389907,0.007461994084888183,0.01364659675832793,0.7247611620434362,0.6483661457269004,0.09806324690381958,0.006522874595284726,0.677490234375,0.834428308668057
A_pareto_tke,13,0.08655947727404996,0.018120470445202517,0.007733387631505864,0.013931201193985138,0.7161965309707574,0.6267838010011788,0.09990767134829234,0.006603765411634432,0.6732139587402344,0.8349659599892302
A_pareto_tke,14,0.08826698325639562,0.018342819920962768,0.008048574226075354,0.014164014080152441,0.7046643132493762,0.6065900315244367,0.10214990092201628,0.0067458898381867,0.6730461120605469,0.8341810863202301
A_pareto_tke,15,0.08998783154127055,0.018552227969294247,0.008340058616857474,0.014383006298359226,0.6957287524467848,0.5864296641723625,0.10459332204015155,0.006899933025784451,0.6832901000976562,0.8329068264255955
A_pareto_tke,16,0.09171041899174934,0.01878383323484809,0.008632552122000502,0.014617683591007825,0.6898746688656934,0.5659307889626803,0.10756152724579704,0.0072030264333511045,0.6888755798339844,0.8540594267635402
A_pareto_tke,17,0.09367461399056745,0.01910983961718691,0.00892199267535653,0.01491287905626747,0.6923368192024555,0.5389366993126254,0.11009646199974377,0.007343080298457001,0.6976600646972656,0.8586009544902934
A_pareto_tke,18,0.09585760961543954,0.019483436449842365,0.009151900812890522,0.0152210640952601,0.7018134883298621,0.5061831989419114,0.11308499102662592,0.007465258054878266,0.7016334533691406,0.8730301859631624
A_pareto_tke,19,0.0984057995352017,0.019979936975086245,0.009366563479253666,0.015603371317431806,0.7155676124350325,0.4735470469309869,0.11556954168954672,0.007605994916787267,0.7010086059570313,0.872718832773454
A_pareto_tke,20,0.10100727252222164,0.020494281914914553,0.009590712600562186,0.015999958740487052,0.7319827469817107,0.4362092273798567,0.1168886060764092,0.007734875625398258,0.6919891357421875,0.8888393076736018
