experiment,trajectory,window_start,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2
residual,10125_0.h5,40,20,0.04954308230707747,0.0045682019754737305,0.6903542405649119,0.6483098098175301,0.07126518314567043
residual,10125_0.h5,60,1,0.023600079639656827,0.0021733632570126674,0.8530052086937499,1.3772487000566715,0.03619613252435632
residual,10125_0.h5,60,2,0.02830595288321748,0.0026037695246985855,0.7918597521255688,1.2349971008662965,0.033836773351968066
residual,10125_0.h5,60,3,0.03423435864882322,0.0031459191246453445,0.7202613478874434,1.0268414637628827,0.052942611798625853
residual,10125_0.h5,60,4,0.041256954138297205,0.0037880655949235433,0.8509522353014775,0.8696744560311618,0.07930122373143446
residual,10125_0.h5,60,5,0.048482242864701396,0.004450866449372328,0.9367792156215955,0.7165588021969996,0.10320171469715203
residual,10125_0.h5,60,6,0.05222755119419333,0.004793173360413283,0.9290208605594813,0.6398862818859,0.1157100017521146
residual,10125_0.h5,60,7,0.04733693799502461,0.0043398417374564645,0.824847566980367,0.6697237106573724,0.1097744557419354
residual,10125_0.h5,60,8,0.04294171345532708,0.003933459002351222,0.6061430148253482,0.6976251058083579,0.09178835739849367
residual,10125_0.h5,60,9,0.03844382236414066,0.0035163516203883306,0.4260869146654842,0.7509506348898154,0.054490007398491365
residual,10125_0.h5,60,10,0.04118828062379466,0.003762172819171431,0.44346588470934023,0.7346006297922418,0.06679657024790701
residual,10125_0.h5,60,11,0.043707968499093114,0.00398750458170734,0.49008493599075303,0.7150114247833916,0.07713419196361274
residual,10125_0.h5,60,12,0.0443526425519605,0.0040412744810175896,0.5091792380326322,0.7083374101949524,0.0784254092757603
residual,10125_0.h5,60,13,0.04353904295987741,0.003963016106167413,0.5365345873775964,0.7292795278347916,0.07091413046013698
residual,10125_0.h5,60,14,0.04286959542559306,0.003898967391298743,0.530023884035149,0.7230549056739396,0.06447397705722634
residual,10125_0.h5,60,15,0.04327054597428306,0.003933527710930592,0.5440759109668192,0.6654129079215556,0.07123951945006242
residual,10125_0.h5,60,16,0.04502402385684919,0.004092162807751387,0.623916919563101,0.6132815655976499,0.07111431801069895
residual,10125_0.h5,60,17,0.047954273926786826,0.004357294900229529,0.6527146271485051,0.5678211888391863,0.06644037919544905
residual,10125_0.h5,60,18,0.049377671330195196,0.0044847308612909476,0.6906904482160127,0.5264119955104104,0.0641440617390934
residual,10125_0.h5,60,19,0.053028706761894265,0.004816136238822272,0.7475787700819245,0.49451531509208957,0.05860046056297674
residual,10125_0.h5,60,20,0.05574787510233469,0.005059310217626766,0.7635391314217485,0.511370878520567,0.06031288525592492
residual,10125_0.h5,80,1,0.02350518662438444,0.002132558175391458,0.4856236910658919,1.3023609354154715,0.04222125103685353
residual,10125_0.h5,80,2,0.029206161612875644,0.002650020950594897,0.46968338268695026,1.1469456436325565,0.05658430064675932
residual,10125_0.h5,80,3,0.032308609982247036,0.00293050560287641,0.526499031522151,1.0691400652097076,0.05199350135780039
residual,10125_0.h5,80,4,0.03531278846479564,0.00320434582929327,0.528210946153089,0.9692684039103691,0.05193300806260173
residual,10125_0.h5,80,5,0.036322243417654235,0.0032973636148989943,0.44293591044269237,0.8964077409081542,0.05257351046288121
residual,10125_0.h5,80,6,0.03858188355891086,0.00350225120922637,0.4027201834978036,0.8797291543891799,0.07144768007453449
residual,10125_0.h5,80,7,0.03913590840746966,0.0035504925346029185,0.4093807496453742,0.8727236302103876,0.07240314306799085
residual,10125_0.h5,80,8,0.0386220341033776,0.003501033875959488,0.388091480698726,0.8946223841355772,0.06710156585113965
residual,10125_0.h5,80,9,0.038394168069792955,0.003477104095033589,0.39975693481727304,0.8975852450987607,0.044544232639857476
residual,10125_0.h5,80,10,0.04090967936164447,0.0037023845146228933,0.45056237074121114,0.8416286587765993,0.04826037826672555
residual,10125_0.h5,80,11,0.042704188878761304,0.0038625856370740584,0.4942964822593522,0.8130369475609424,0.06428464754483021
residual,10125_0.h5,80,12,0.04560520976871075,0.004123632182656153,0.5427689972613505,0.7952129236258664,0.08009089744517037
residual,10125_0.h5,80,13,0.04418488559799508,0.003990859400913836,0.45214086090301503,0.8503787552191753,0.06024897743953064
residual,10125_0.h5,80,14,0.04586722906331318,0.004141253428114365,0.5123436429412609,0.8308584149457501,0.062119631391723634
residual,10125_0.h5,80,15,0.046517714134566915,0.004197486862710059,0.5613959326226831,0.8085454067855773,0.06467860138303029
residual,10125_0.h5,80,16,0.04570084344940337,0.004117853083950565,0.5448611918410788,0.8040353915510199,0.06401469903675788
residual,10125_0.h5,80,17,0.0443223217274568,0.003990163189086883,0.5197856851140854,0.7798143193267961,0.06803956130283964
residual,10125_0.h5,80,18,0.045127227355411186,0.004057501783787666,0.5541584911673574,0.6696439036717967,0.06754435601856405
residual,10125_0.h5,80,19,0.04756147091182048,0.004275405017100631,0.5907067691017263,0.6314913887194736,0.06175074697116002
residual,10125_0.h5,80,20,0.050341375510909385,0.004524349775691505,0.6775853056846,0.6640878985194075,0.07131926838388583
residual,10125_0.h5,100,1,0.024133025525777032,0.002167124628490558,0.6296511163206322,1.21398824099888,0.02883687945229058
residual,10125_0.h5,100,2,0.030696788436161235,0.002754473026060927,0.5945671877457892,1.1299277633999958,0.026638871097419185
residual,10125_0.h5,100,3,0.035185197583722946,0.0031529006000809443,0.5496578331338575,1.0009794242891483,0.03744922065983496
residual,10125_0.h5,100,4,0.03695854339379847,0.0033100208694069764,0.5251911683400435,0.9070442661083599,0.04482978116713608
residual,10125_0.h5,100,5,0.035515442120044864,0.0031799599618667226,0.4772732424309129,0.9134443554504259,0.04482671471673523
residual,10125_0.h5,100,6,0.035917747338768284,0.00321338408041881,0.42888385709886767,0.9034104695216182,0.0518925531975369
residual,10125_0.h5,100,7,0.036712376796768,0.003281985367781624,0.40067902696012814,0.8921676401709014,0.05378898314786161
residual,10125_0.h5,100,8,0.03739578051321292,0.0033409856964202243,0.4037342672912626,0.8564460964075523,0.04527870459301865
residual,10125_0.h5,100,9,0.03735820738636762,0.003333966233655896,0.3678831152983419,0.8723087162937072,0.04476287892652689
residual,10125_0.h5,100,10,0.038575174268317705,0.0034409522172976345,0.37950983947391104,0.8779485681858531,0.05800529867445381
residual,10125_0.h5,100,11,0.04055922636220743,0.0036151750417878136,0.4141516695600129,0.8883432527230918,0.06556281270869536
residual,10125_0.h5,100,12,0.04346921751323266,0.003871562485964776,0.4598827830947286,0.8986805340777867,0.06061039977397122
residual,10125_0.h5,100,13,0.04490059599730784,0.003996075345841785,0.49145590300718106,0.8850926040370122,0.05656502476593924
residual,10125_0.h5,100,14,0.044965176099586154,0.004001810938173602,0.5206114504094494,0.8320963405733235,0.053403532635433223
residual,10125_0.h5,100,15,0.04539444185565135,0.004039034547074996,0.5505345588395674,0.790256831402467,0.05936626837249602
residual,10125_0.h5,100,16,0.04539978109565935,0.004038278550515937,0.5954688725363255,0.772326492512334,0.055067923726618756
residual,10125_0.h5,100,17,0.04599132915588639,0.004096275405266252,0.6225292976961271,0.7164713990468613,0.058524560942944656
residual,10125_0.h5,100,18,0.04800193668781114,0.004276272452843753,0.7425681692385276,0.6481900322933698,0.049813236570354864
residual,10125_0.h5,100,19,0.04950139678793536,0.004414065149236573,0.7693524430952379,0.6685423256585382,0.048352551822591204
residual,10125_0.h5,100,20,0.052039218226185256,0.0046452154205207695,0.7710367726896449,0.6642488675180725,0.06976838637862666
residual,10125_0.h5,120,1,0.02206703449625031,0.0019695563733513935,0.7378249094343192,1.2445098821782545,0.03488090731228172
residual,10125_0.h5,120,2,0.026449881166833784,0.002363367970095309,0.6460416992426817,1.1375664944015798,0.03630566134350357
residual,10125_0.h5,120,3,0.029288933713353723,0.0026190560390933573,0.6064187762959353,1.0069195844006738,0.047215019445140824
residual,10125_0.h5,120,4,0.033040154384712216,0.00295753607611168,0.5402291327314966,0.9192679183311452,0.04620682667132012
residual,10125_0.h5,120,5,0.035551798990765875,0.0031864473480309016,0.6007492475220881,0.9129744092610773,0.0591522367194809
residual,10125_0.h5,120,6,0.03583210368295508,0.003213790118895864,0.7196816250803255,0.9715835473513085,0.04486032041724105
residual,10125_0.h5,120,7,0.036925352166309676,0.003315811606434375,0.7471290792051348,0.9525124084274713,0.04893348906353302
residual,10125_0.h5,120,8,0.03796422683485348,0.003412035807661024,0.6527388679976927,0.8844882576772042,0.04793290700450224
residual,10125_0.h5,120,9,0.039708440963596825,0.0035723370450748576,0.6884480708164574,0.7876486698154025,0.04059410797742488
residual,10125_0.h5,120,10,0.04242659532784004,0.0038198314562813925,0.7215285200586739,0.7465033736378821,0.05714826643033178
residual,10125_0.h5,120,11,0.044135588707555164,0.003978080765260363,0.7124133628628979,0.7137594685636109,0.06616188215563404
residual,10125_0.h5,120,12,0.04376092747066739,0.003946168316981959,0.7090877358131319,0.6872250620443879,0.0641317207821949
residual,10125_0.h5,120,13,0.04360030677445688,0.003934897943822084,0.708781534051439,0.6909594029680861,0.06259745139808026
residual,10125_0.h5,120,14,0.04370483338709731,0.0039470294422372185,0.6849115124049872,0.6942643793715804,0.05854998631982561
residual,10125_0.h5,120,15,0.04371237584603067,0.0039470331068469046,0.6844825941396258,0.7102673553379132,0.05031706873732589
residual,10125_0.h5,120,16,0.04473613453768217,0.004039352384987685,0.7862887747937016,0.7402822229863539,0.05399113078112118
