experiment,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2,windows,trajectories
A_fixed_stride20,1,0.040784051005088716,0.005537007884887059,0.5833984480402596,1.1479177272298864,0.06739121011212852,640,16
A_fixed_stride20,2,0.051377175475617,0.0069378463643717915,0.6068920403099636,1.0756876423014075,0.08514163698178215,640,16
A_fixed_stride20,3,0.060304128682864985,0.008127648992646676,0.6219167381959058,0.9665363381382328,0.1003406099051524,640,16
A_fixed_stride20,4,0.06783627727416851,0.009142562321249029,0.6447795137008874,0.8576184868491395,0.11255851721836305,640,16
A_fixed_stride20,5,0.07166473452225608,0.009641790634175829,0.666884836930796,0.7983730658699668,0.11737612899099073,640,16
A_fixed_stride20,6,0.07468622119163203,0.01001041625555051,0.6855728048605173,0.7439597503457639,0.12052809209647139,640,16
A_fixed_stride20,7,0.07752502045507548,0.01036090609457268,0.7070015927329595,0.6926744059002299,0.12370051380768865,640,16
A_fixed_stride20,8,0.08014075968624848,0.01068885386474952,0.728496322947338,0.6441311502083857,0.1273856459429604,640,16
A_fixed_stride20,9,0.08235582915176626,0.010954091288219527,0.7461281232403243,0.6085023211790002,0.1301794603598388,640,16
A_fixed_stride20,10,0.0844776800929121,0.011211161403765893,0.7591592825742127,0.5852481874170596,0.13351502058424874,640,16
A_fixed_stride20,11,0.08642008272780397,0.011453002880286656,0.7597009900833658,0.5736255169299301,0.13707544787655102,640,16
A_fixed_stride20,12,0.08834084909807152,0.011684663807553541,0.7519461455431111,0.5683104133061929,0.13910050947785382,640,16
A_fixed_stride20,13,0.09033231179006039,0.011935348598390004,0.7434922076239141,0.5704714871050214,0.14154886415757834,640,16
A_fixed_stride20,14,0.0921281411572386,0.0121516622663233,0.7342881851158669,0.5760518367226359,0.14376048122283294,640,16
A_fixed_stride20,15,0.09388295412511885,0.012357210974492107,0.7275151828031096,0.5775272329301891,0.1455047507832225,640,16
A_fixed_stride20,16,0.09575848805623119,0.012583491178388612,0.7240820643567037,0.578740703105568,0.14797027072143482,640,16
A_fixed_stride20,17,0.09780273960580577,0.012839541579719782,0.7280363023275573,0.5748971381613132,0.15030290465047175,640,16
A_fixed_stride20,18,0.09980567721452682,0.013075718272907924,0.7373385075830905,0.5646655557161282,0.15175305060755045,640,16
A_fixed_stride20,19,0.10202205921893101,0.013337495954092782,0.7491112713977947,0.549780846667987,0.15439210667049344,640,16
A_fixed_stride20,20,0.1045035981068558,0.013623447747226125,0.764144838329214,0.5283995311501706,0.15679955020057723,640,16
