experiment,trajectory,window_start,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2
residual_22k,22875_15.h5,360,7,0.10695045575683075,0.018895383120219378,0.6292403784941721,0.6104020853471499,0.11387350390809504
residual_22k,22875_15.h5,360,8,0.11046075299107778,0.019566730379522005,0.65481486273287,0.6271619053291194,0.11937585159954206
residual_22k,22875_15.h5,360,9,0.11426377522376555,0.020308693830248224,0.6989732445723512,0.6000050388652629,0.11575055804552843
residual_22k,22875_15.h5,360,10,0.11861642477381461,0.021039850703508455,0.7338175823617453,0.6112114758917192,0.1101314341427394
residual_22k,22875_15.h5,360,11,0.12386628267907689,0.021989761045539773,0.7166467209527951,0.5939489713265157,0.13170726649553116
residual_22k,22875_15.h5,360,12,0.13021615591309507,0.022973170698978918,0.6746917425950935,0.5804205887751159,0.18057356382362041
residual_22k,22875_15.h5,360,13,0.13681640594131694,0.02407311125278001,0.7263368888379625,0.5508694127504107,0.1947377766057135
residual_22k,22875_15.h5,360,14,0.14016461263592925,0.0246447718132324,0.7218751801183487,0.5331247522082663,0.1724147201524186
residual_22k,22875_15.h5,360,15,0.1425467472949561,0.024970412421423126,0.7431739624894169,0.4781437588490023,0.13137472866677918
residual_22k,22875_15.h5,360,16,0.1375781797891078,0.02410315000360915,0.724773255273674,0.45458373467513535,0.11005702831976916
residual_22k,22875_15.h5,360,17,0.1292723120313659,0.022607413615339363,0.726391442983455,0.40110549961520686,0.0879833847540687
residual_22k,22875_15.h5,360,18,0.12840842244080514,0.02233658025995769,0.7442219334664946,0.36972874549135515,0.12064632904704603
residual_22k,22875_15.h5,360,19,0.12994159425127758,0.02263505517717897,0.7426583276132678,0.38722855400550277,0.11636836802944392
residual_22k,22875_15.h5,360,20,0.14707861552826068,0.025587957654608265,0.7363214407181007,0.8201614690889564,0.20638074250660832
residual_22k,22875_15.h5,380,1,0.056828975874692746,0.009924213516432079,0.7246737788706361,1.0367438359723133,0.09141241488099605
residual_22k,22875_15.h5,380,2,0.07666659688781272,0.013530443233702717,0.7049328760248763,1.0140575322055885,0.09979277848529741
residual_22k,22875_15.h5,380,3,0.0904598504686763,0.016071182860946658,0.7963594430591929,0.9313622408407913,0.1212190135031378
residual_22k,22875_15.h5,380,4,0.0994638162055775,0.017758782841819493,0.7587350475830045,0.7711604939840017,0.11920932425819358
residual_22k,22875_15.h5,380,5,0.10038901721795086,0.018014375125915517,0.763558543944413,0.7258879733257287,0.12301044402293804
residual_22k,22875_15.h5,380,6,0.09230291385930707,0.016625117203138542,0.7633987143039516,0.7996208701249764,0.0952733289385642
residual_22k,22875_15.h5,380,7,0.09723723861481277,0.017601712353867885,0.7140994328300999,0.8280040288864948,0.11192979699379624
residual_22k,22875_15.h5,380,8,0.10602412277018461,0.019245179537852958,0.7620104989743129,0.8232420597785806,0.12398186423408011
residual_22k,22875_15.h5,380,9,0.10811100224605834,0.01961062137563052,0.7846539770331357,0.810616271242917,0.15040275120710164
residual_22k,22875_15.h5,380,10,0.10504936009884444,0.019043112616295127,0.7169246312891915,0.7171814097655753,0.1672435898177863
residual_22k,22875_15.h5,380,11,0.09826851725683639,0.017727898597270145,0.714210942604785,0.6369874198321224,0.14036162766302182
residual_22k,22875_15.h5,380,12,0.10049719048922683,0.018066560355879294,0.7484585981660017,0.6101345070552733,0.1213005373021581
residual_22k,22875_15.h5,380,13,0.10896995315149823,0.019533902894302107,0.8185732958009535,0.5509806578965584,0.12317610372864596
residual_22k,22875_15.h5,380,14,0.11763436997873335,0.021006260237531896,0.8864919393245083,0.4524917712185517,0.12161492306766285
residual_22k,22875_15.h5,380,15,0.13329324859978772,0.023849799310766535,0.9459420962070362,0.31950309163699386,0.12068767281309703
residual_22k,22875_15.h5,380,16,0.13483127906087877,0.024216030486999125,0.935148707069435,0.2601108300367732,0.13100606541581558
residual_22k,22875_15.h5,380,17,0.13445191655934677,0.024209302053206247,0.9324355809099099,0.2093611473211344,0.16736904979297884
residual_22k,22875_15.h5,380,18,0.14158948495273557,0.025671881003541154,0.9207410384495385,0.18230400185311854,0.19898017705568455
residual_22k,22875_15.h5,380,19,0.15159303954761774,0.027579548188358522,0.8856494753009772,0.35437708134899915,0.2172423548860109
residual_22k,22875_15.h5,380,20,0.18237871327677851,0.0332666114431637,0.8607844823536691,0.9771141971133783,0.27053590868355315
residual_22k,22875_15.h5,400,1,0.06209641395114285,0.011320972349561967,0.4927861946605866,1.0728285101510295,0.13817284686486192
residual_22k,22875_15.h5,400,2,0.07499120218869577,0.013683027358141728,0.5365220532935194,1.1545488881335777,0.11870105388530097
residual_22k,22875_15.h5,400,3,0.08832906914910697,0.016149884631578355,0.758053129125364,1.2401263144330907,0.11247911942382531
residual_22k,22875_15.h5,400,4,0.09390395826529908,0.017228504059641277,0.7742098598407778,1.1055428485027836,0.10304323390699298
residual_22k,22875_15.h5,400,5,0.09624959291712179,0.017764792743867563,0.7273156312673885,0.9270120153075393,0.12722760340823167
residual_22k,22875_15.h5,400,6,0.09905494624655019,0.018247664814415993,0.6665221082043256,0.936444597830806,0.0967867064351777
residual_22k,22875_15.h5,400,7,0.10335282613130743,0.018881206243746007,0.7902862121783831,1.081869674689775,0.11543124569040808
residual_22k,22875_15.h5,400,8,0.12067698420020752,0.021899657626565972,0.836562214353952,0.9484480556562473,0.16228356175649394
residual_22k,22875_15.h5,400,9,0.12957224000090567,0.023399468112843106,0.8652109289375917,0.7571498940138668,0.18490806781219707
residual_22k,22875_15.h5,400,10,0.13961650802004247,0.025134474486456882,0.9407732532953024,0.6244225688500896,0.20548180721414583
residual_22k,22875_15.h5,400,11,0.14284926018688301,0.02577688808114334,0.9369803159513979,0.5375879271820271,0.22330396145634657
residual_22k,22875_15.h5,400,12,0.14737409712547037,0.02665875166171698,0.9284462775529068,0.5470335734911813,0.2191208030516637
residual_22k,22875_15.h5,400,13,0.1430153056164499,0.02591563255115286,0.9042880785061538,0.6363021894957697,0.19909694032732442
residual_22k,22875_15.h5,400,14,0.14110435992516657,0.025548481770468333,0.9103218187368589,0.6783888049841447,0.18402902831105777
residual_22k,22875_15.h5,400,15,0.13495205685133618,0.02443279801253937,0.9434610006542822,0.7874291484503095,0.1809063459415176
residual_22k,22875_15.h5,400,16,0.13041374405087267,0.023676266872760452,0.947802459546495,0.7300342846256681,0.17909181751479453
residual_22k,22875_15.h5,400,17,0.12833688372616567,0.023287697290103857,0.9106972360253408,0.6566277801178396,0.18259282671721871
residual_22k,22875_15.h5,400,18,0.12583036547415388,0.022974873071015603,0.8845167622823792,0.6079326536200015,0.17767160836313606
residual_22k,22875_15.h5,400,19,0.1330294082832188,0.02431756027279198,0.8424712174134829,0.7652933573678766,0.19814060822874796
residual_22k,22875_15.h5,400,20,0.16156140663746468,0.029451218595135477,1.0775905419181777,1.2593267040391387,0.23431112870437337
residual_22k,22875_15.h5,420,1,0.058724571227516606,0.010696638183208169,0.5318818811667576,0.916316054894213,0.07996163778975812
residual_22k,22875_15.h5,420,2,0.07233131246523625,0.013181683045697291,0.7051997907925208,0.8461411858101169,0.10045306230193227
residual_22k,22875_15.h5,420,3,0.08616384667350312,0.015699861715806302,0.7290074258283653,0.7576810098454793,0.11645171618901762
residual_22k,22875_15.h5,420,4,0.10015624558162636,0.018300952194655384,0.7587774164096476,0.6551068624762567,0.10843988130292515
residual_22k,22875_15.h5,420,5,0.10470135301954671,0.019165288646058355,0.8375293234439138,0.736358585661239,0.16974469288023522
residual_22k,22875_15.h5,420,6,0.10522605084660708,0.019166080004728695,0.8333878156805952,0.8173473128809681,0.16929986216756493
residual_22k,22875_15.h5,420,7,0.10129592437670236,0.018427939049163004,0.8309741127715938,0.8902378965347918,0.15691889836383477
residual_22k,22875_15.h5,420,8,0.10281052742477215,0.018676873725966037,0.7316026138386457,0.8123591727116872,0.11781784069267723
residual_22k,22875_15.h5,420,9,0.1066892947513189,0.01937001203235463,0.7028336170704512,0.7479489044928207,0.10178589064996586
