label,horizon,frame_rel_l2,delta_frame_rel_l2_pct_vs_baseline,velocity_rmse,tke_contrib_rel_l2,delta_tke_contrib_rel_l2_pct_vs_baseline,tke_contrib_ratio,correction_help_fraction
init,1,0.08120487846142334,95.60792184133993,0.010297523237104585,0.7781264523276497,29.692348272243873,0.7172658852712941,0.0
init,2,0.08086436354281422,55.541502479716954,0.01046228111562301,0.7621498185578108,22.760905171409785,0.6593986043775826,0.0
init,3,0.08405429185821359,37.82434546408759,0.01122438441521431,0.7888419475159265,24.890370114691272,0.6208460839981963,0.0
init,4,0.08684397467519014,26.750221833405732,0.011940240934575607,0.8046276515994741,22.966908949652648,0.5878598838014774,0.0
init,5,0.08804911097902446,21.501255645709133,0.012400280217970714,0.8102252572514604,19.947945840592478,0.5234253003424264,0.0
init,6,0.08717273867311244,15.271990128427502,0.012629743861269223,0.7896370695236615,13.643915508174064,0.4870219476250703,0.0
init,7,0.08894695139754252,13.19708506039515,0.013024655836134897,0.8015581605000094,11.819538899206952,0.4679823751618118,0.0
init,8,0.09116042059228917,12.149512673246377,0.013414495738263048,0.8149502614136939,10.409092948939858,0.4600561162971173,0.0
init,9,0.09276502574918523,11.007495942638082,0.01372113729520406,0.825051002858746,9.278900219023775,0.4541663957270087,0.0
init,10,0.094480688719321,10.229369915012974,0.014007175919795481,0.8330913128615738,8.632741067414583,0.4437857063788798,0.0
init,11,0.09620637502389366,9.698176182212912,0.014282878698906633,0.8351004130984769,8.89068030790944,0.4314933556187162,0.0
init,12,0.09806324690381958,9.414895694785267,0.014561201542224593,0.834428308668057,9.846969803195446,0.41344648831395614,0.0
init,13,0.09990767134829234,9.02806191185315,0.01485653311707026,0.8349659599892302,11.081572457415245,0.391137546715837,0.0
init,14,0.10214990092201628,9.22226883553851,0.015130812157086108,0.8341810863202301,12.310765609322928,0.37123789758268494,0.0
init,15,0.10459332204015155,9.705636545378859,0.015441684113462409,0.8329068264255955,13.182216225182074,0.36964844438199584,0.0
init,16,0.10756152724579704,10.617818148305625,0.01577045137252778,0.8540594267635402,16.239436442859624,0.3496184751211336,0.0
init,17,0.11009646199974377,10.899530615424531,0.016101847685759285,0.8586009544902934,15.981990035600186,0.3494785516832322,0.0
init,18,0.11308499102662592,11.65948372207876,0.01641105799972793,0.8730301859631624,16.413598052391404,0.3391924152152356,0.0
init,19,0.11556954168954672,11.74333773823572,0.016757113318590845,0.872718832773454,14.779098322290256,0.3019557756345162,0.0
init,20,0.1168886060764092,10.391307479923322,0.017119215551078905,0.8888393076736018,14.651099772756055,0.27071441725617523,0.0
control_best,1,0.041526627793150084,0.03016466006714477,0.00666220728800376,0.6001811282189607,0.03374088434882021,1.070320767700151,0.8414993286132812
control_best,2,0.05199763752334015,0.01674793982513785,0.00834013873860538,0.6210134247772633,0.027800693455589928,1.0128486785929973,0.7926910400390625
control_best,3,0.06099237476262186,0.009576478720339508,0.00984755484956011,0.6317379926702704,0.017490155731437324,0.9184282493479536,0.75936279296875
control_best,4,0.0685195263294991,0.005385458998522793,0.011138593402934448,0.6544071660862282,0.00952148259234527,0.8140973978027483,0.7317245483398438
control_best,5,0.0724708138412496,0.004358720622517685,0.011778811676559746,0.6755234340205043,0.00632238102997337,0.7522323005498825,0.7113258361816406
control_best,6,0.07562618851322048,0.003526199130403485,0.012232985998117504,0.6948618040508248,0.0039375013701599395,0.7259552053953067,0.6845817565917969
control_best,7,0.07857895096891294,0.0023953269567820405,0.012688270694595737,0.7168467595757798,0.002068555015886074,0.6964226897749447,0.6769966125488281
control_best,8,0.08128655455907366,0.0022534062163493333,0.01309470156222714,0.7381230581903188,0.0005781924904756327,0.6647206410154314,0.6699745178222656
control_best,9,0.08356821853518485,0.0021139977908551186,0.01341549229967243,0.7549956477610987,-7.549099691267955e-06,0.6453403193621601,0.6674163818359375
control_best,10,0.08571476453528644,0.002282108747796198,0.01371677895988362,0.766885121040534,-0.00035830851138628575,0.6266612713020797,0.6636062622070312
control_best,11,0.08770333722977532,0.002688354181259865,0.013999847309277958,0.7669079462533358,-0.001093651453148359,0.6096400672740292,0.6601425170898437
control_best,12,0.08962760062288862,0.0027521334831562302,0.014255524600646947,0.7596123965298555,-0.002050365549639956,0.5846782814314501,0.6586494445800781
control_best,13,0.09163719072715973,0.0025840778425509562,0.014534567277420439,0.7516517751359526,-0.002317311730808255,0.5593460459559461,0.65364990234375
control_best,14,0.09352698340547633,0.0023419767038111443,0.014784153608252434,0.742724292420134,-0.002607004295326556,0.5350914338608063,0.6535896301269531
control_best,15,0.09534216021021022,0.0022962408379859486,0.01501289081475217,0.7358773315351458,-0.0029479762451064886,0.512206838548029,0.6638694763183594
control_best,16,0.09723956360794753,0.0025626209657967514,0.015262909655823312,0.7347194238669802,-0.0030102149255312534,0.4904239823416132,0.6680282592773438
control_best,17,0.09927844833840652,0.0026079038087535094,0.015574897595686355,0.7402659940146479,-0.0029959290347056976,0.4659876891892214,0.67508544921875
control_best,18,0.10127934303102241,0.0026533308263304045,0.015837750015745646,0.7499155490421516,-0.003036890278726133,0.43443211775996,0.6777305603027344
control_best,19,0.10342727625576349,0.003070818086904327,0.016131921422758478,0.7603187111858271,-0.0036520007941347986,0.4008645524909878,0.6780441284179688
control_best,20,0.10588911880423527,0.003230982627155733,0.016457461812567124,0.7752262143168531,-0.0038170265799335997,0.3677747318196779,0.6695556640625
control_final,1,0.04151410520443525,0.0,0.006660880581641232,0.5999786901030155,0.0,1.0700266614670528,0.8415596008300781
control_final,2,0.05198893044855289,0.0,0.008339154896326565,0.6208408267221791,0.0,1.012509210403765,0.7928070068359375
control_final,3,0.060986534400132755,0.0,0.009846840965007663,0.631627520033374,0.0,0.9181049578853977,0.7594329833984375
control_final,4,0.06851583643722028,0.0,0.01113807381011869,0.6543448627540271,0.0,0.8138150030844762,0.7317848205566406
control_final,5,0.07246765517861868,0.0,0.011778353705795275,0.6754807275551242,0.0,0.751974068242297,0.7113243103027344
control_final,6,0.07562352187724966,0.0,0.012232563916821934,0.6948344449350351,0.0,0.7257142125247842,0.6846275329589844
control_final,7,0.07857706879120234,0.0,0.012687868734793693,0.716831931512905,0.0,0.6962007744913353,0.6770782470703125
control_final,8,0.08128472288407525,0.0,0.013094334832741635,0.7381187904429016,0.0,0.6645211494868437,0.6699020385742187
control_final,9,0.0835664519422369,0.0,0.013415136319650356,0.7549957047564771,0.0,0.6451569039982613,0.6674606323242187
control_final,10,0.08571280847578623,0.0,0.013716428762047116,0.7668878688650409,0.0,0.6264890014849757,0.663751220703125
control_final,11,0.08770097951682547,0.0,0.013999509642277004,0.7669163336449631,0.0,0.6094737901252041,0.6602676391601563
control_final,12,0.08962513401956594,0.0,0.0142552025146657,0.7596279716800922,0.0,0.584517864909177,0.6587013244628906
control_final,13,0.09163482281200738,0.0,0.014534266590893427,0.751669193654354,0.0,0.5591890083172202,0.6536827087402344
control_final,14,0.09352479307661019,0.0,0.014783851229782338,0.7427436557791435,0.0,0.5349392743263156,0.6536430358886719
control_final,15,0.09533997097486177,0.0,0.015012600084084431,0.7358990256636103,0.0,0.5120669350695487,0.6639198303222656
