label,checkpoint,checkpoint_iteration,rel_l2_raw,tke_raw,mvpe_raw,mean_field_rel_l2,fluctuation_rel_l2,tke_energy_ratio,correction_help_fraction,delta_rms,delta_rel_l2_raw_pct_vs_baseline,delta_tke_raw_pct_vs_baseline,delta_mvpe_raw_pct_vs_baseline,delta_mean_field_rel_l2_pct_vs_baseline,delta_fluctuation_rel_l2_pct_vs_baseline
init,/hy-tmp/realpde_runs/disjoint_trajectory_sampling_screen_20260923_v1/A_train65_fixed_stride20/model_init.pth,0,0.0979706197977066,0.7003257870674133,0.08762361109256744,0.05679595599742421,0.890756818000557,0.4530953859938349,0.0,0.0,14.944455667464263,41.6352138179932,12.561902077448124,17.478245084557127,15.051884270903463
control_best,/hy-tmp/realpde_runs/disjoint_trajectory_sampling_screen_20260923_v1/A_train65_fixed_stride20/model_best.pth,5000,0.0852360874414444,0.49438658356666565,0.07784370332956314,0.04834617854395937,0.7742712023415176,0.6486281805524137,0.6928762054443359,0.005966296271366781,0.003610208971657762,-0.014320812848372909,-0.0014356601715805326,0.0005037708423491894,0.006375439310822518
control_final,/hy-tmp/realpde_runs/disjoint_trajectory_sampling_screen_20260923_v1/A_train65_fixed_stride20/model_final.pth,5055,0.08523301035165787,0.4944573938846588,0.07784482091665268,0.04834593499123542,0.7742218422978308,0.6484318001223669,0.6929426193237305,0.005964427700266289,0.0,0.0,0.0,0.0,0.0
candidate_best,/hy-tmp/realpde_runs/disjoint_trajectory_sampling_screen_20260923_v1/B_train65_stratified_random_start/model_best.pth,5000,0.08482468128204346,0.4959002137184143,0.07761705666780472,0.04805638538358388,0.7714957562761993,0.6375322778554708,0.6963329315185547,0.005875573565444885,-0.47907385639637684,0.2917986163418677,-0.29258754296811257,-0.5989120030547188,-0.35210657626768543
candidate_final,/hy-tmp/realpde_runs/disjoint_trajectory_sampling_screen_20260923_v1/B_train65_stratified_random_start/model_final.pth,5055,0.08482469618320465,0.4959333539009094,0.0776190534234047,0.04805851002854895,0.7714728580446847,0.6374602259009327,0.6963554000854493,0.005874486306852984,-0.4790563735442138,0.29850094962780654,-0.2900224967948887,-0.5945173316817237,-0.3550641564163698
