label,horizon,frame_rel_l2,delta_frame_rel_l2_pct_vs_baseline,velocity_rmse,tke_contrib_rel_l2,delta_tke_contrib_rel_l2_pct_vs_baseline,tke_contrib_ratio,correction_help_fraction
init,1,0.08120487846142334,99.10939806173569,0.010297523237104585,0.7781264523276497,33.37821774149664,0.7172658852712941,0.0
init,2,0.08086436354281422,57.39355617396983,0.01046228111562301,0.7621498185578108,25.582437721303943,0.6593986043775826,0.0
init,3,0.08405429185821359,39.38397534976264,0.01122438441521431,0.7888419475159265,26.840443272880467,0.6208460839981963,0.0
init,4,0.08684397467519014,28.01995947419081,0.011940240934575607,0.8046276515994741,24.79113161972145,0.5878598838014774,0.0
init,5,0.08804911097902446,22.862537014883046,0.012400280217970714,0.8102252572514604,21.49402901111982,0.5234253003424264,0.0
init,6,0.08717273867311244,16.718636024498057,0.012629743861269223,0.7896370695236615,15.179170457952516,0.4870219476250703,0.0
init,7,0.08894695139754252,14.733218869753113,0.013024655836134897,0.8015581605000094,13.37430760255228,0.4679823751618118,0.0
init,8,0.09116042059228917,13.750382388665644,0.013414495738263048,0.8149502614136939,11.867450218085107,0.4600561162971173,0.0
init,9,0.09276502574918523,12.639295487192388,0.01372113729520406,0.825051002858746,10.577657798994533,0.4541663957270087,0.0
init,10,0.094480688719321,11.841007725836304,0.014007175919795481,0.8330913128615738,9.738671710193273,0.4437857063788798,0.0
init,11,0.09620637502389366,11.324095033458248,0.014282878698906633,0.8351004130984769,9.92488149934321,0.4314933556187162,0.0
init,12,0.09806324690381958,11.00555168419858,0.014561201542224593,0.834428308668057,10.969158311912231,0.41344648831395614,0.0
init,13,0.09990767134829234,10.60014890406651,0.01485653311707026,0.8349659599892302,12.303256366015187,0.391137546715837,0.0
init,14,0.10214990092201628,10.87806574505096,0.015130812157086108,0.8341810863202301,13.604045826857545,0.37123789758268494,0.0
init,15,0.10459332204015155,11.408213572784451,0.015441684113462409,0.8329068264255955,14.486521534356564,0.36964844438199584,0.0
init,16,0.10756152724579704,12.325841216952984,0.01577045137252778,0.8540594267635402,17.95063968644386,0.3496184751211336,0.0
init,17,0.11009646199974377,12.569916183828775,0.016101847685759285,0.8586009544902934,17.933810682972307,0.3494785516832322,0.0
init,18,0.11308499102662592,13.30516878669741,0.01641105799972793,0.8730301859631624,18.40290137902242,0.3391924152152356,0.0
init,19,0.11556954168954672,13.278973757571373,0.016757113318590845,0.872718832773454,16.500560877293353,0.3019557756345162,0.0
init,20,0.1168886060764092,11.851274208654278,0.017119215551078905,0.8888393076736018,16.318172038828333,0.27071441725617523,0.0
control_best,1,0.04078405145695514,1.1079489402832003e-06,0.006561614000031849,0.5833984101922919,-6.487498876109481e-06,1.0623067155487287,0.8443229675292969
control_best,2,0.05137717300883073,-4.801327042405122e-06,0.008260741491182838,0.6068921094733327,1.1396321676529603e-05,1.0111029633377628,0.7963088989257813
control_best,3,0.06030412773985081,-1.5637637618519363e-06,0.009753382509187862,0.6219166578991994,-1.2911166652153581e-05,0.9149972299785799,0.761236572265625
control_best,4,0.0678362778438889,8.398463007429517e-07,0.011044599864329074,0.6447795139045549,3.1587175768181224e-08,0.8091789307704379,0.7315391540527344
control_best,5,0.07166473486500127,4.782620978250982e-07,0.011674764406307908,0.6668848508954955,2.094019646951822e-06,0.7475591016742723,0.71331787109375
control_best,6,0.0746862240986344,3.892287490165148e-06,0.01210636717883303,0.6855729389963099,1.9565506613208625e-05,0.7170446087343376,0.6888130187988282
control_best,7,0.07752501895779787,-1.931347473884149e-06,0.012545089852328934,0.7070014160797274,-2.4986256588128414e-05,0.6858406700443697,0.6826736450195312
control_best,8,0.08014075885316965,-1.0395194181046768e-06,0.012944957686630596,0.7284962480534436,-1.0280613924926729e-05,0.6582878300157797,0.6757308959960937
control_best,9,0.0823558307576161,1.949892244175749e-06,0.013265046373730662,0.7461281942934701,9.522914845092325e-06,0.6401014185597713,0.6738487243652344
control_best,10,0.08447768105997158,1.144751572542122e-06,0.013575578800188844,0.7591593845635035,1.3434504870268409e-05,0.6241871239866598,0.6700614929199219
control_best,11,0.08642008147467468,-1.450044001154187e-06,0.013866174529557102,0.7597009852085487,-6.416757604861098e-07,0.6091247110354157,0.6668251037597657
