horizon,raw_fluct_rms,centered_fluct_rms,target_fluct_rms,raw_fluct_amp_ratio,centered_fluct_amp_ratio,raw_fluct_cosine,centered_fluct_cosine,raw_fluct_rel_l2,centered_fluct_rel_l2,raw_energy_share,centered_energy_share,target_energy_share,precenter_frame_rel_l2,reconstructed_frame_rel_l2,mean_raw_deviation_rms
1,0.035817058926115135,0.015213987729909397,0.014494911625252332,2.4710091273489647,1.0496088643551533,0.23448092554051542,0.5845183975088055,2.438662972417921,0.9352258472289426,0.05606261774694578,0.07569339262064874,0.06333146857857636,0.252782916705674,0.09319276300053256,0.041400621718310264
2,0.03441875694066718,0.01221270096696649,0.01374576273562162,2.503953953131482,0.8884702291068759,0.2125103069793633,0.615635941130955,2.4910948101022696,0.8339250186216577,0.05177068275183336,0.04877477721496261,0.05695424536275359,0.24607533520139382,0.0813093125077914,0.03296476637268789
3,0.033912716184537686,0.012879066237519953,0.013140583732530542,2.580761773967779,0.980098487226015,0.23664519696976238,0.6191050154069986,2.537495138381167,0.8643062342676048,0.05025955977460657,0.054242612859681565,0.052049640124134273,0.24155385275704488,0.0860988576705384,0.030055710257665038
4,0.034063304212037224,0.011576372679253379,0.01273457398806824,2.674867980974714,0.9090506435550937,0.21677407571080656,0.617096080265619,2.644850590713077,0.8393032197879124,0.05070690181047459,0.04382448759306064,0.0488829331542252,0.24538398998917516,0.08571748092215305,0.017563067878235143
5,0.03410703156855991,0.01077538351855532,0.012533962557870131,2.7211690964517783,0.8596948864977594,0.2008853534333782,0.6001743905717432,2.7039739680882287,0.8409171116748206,0.05083717114252358,0.0379697135534684,0.04735493025113839,0.2480234269612277,0.08809421572525047,0.015747936182342746
6,0.03376981156636746,0.01072132122272094,0.012376626204976576,2.728515106385678,0.8662555566564628,0.1989897380571686,0.5826403469852973,2.712729561376408,0.8607948729062411,0.0498368752345169,0.03758966575262912,0.04617351795594358,0.24668056914755582,0.09125044525006265,0.018352710231680537
7,0.03396403179456411,0.011008110541752802,0.012350026788581646,2.750118066623621,0.8913430497114775,0.19611132955376842,0.5589028155985581,2.735779735179509,0.8933891380429123,0.05041177708802949,0.03962756725690097,0.045975262176060475,0.24885892165178883,0.09537858016992662,0.018773941170029795
8,0.03395909417178379,0.01090081274847001,0.012429658475007438,2.7321019511570652,0.8770001822969231,0.19098317481514318,0.5531889313570354,2.724116381951221,0.893776108686799,0.05039712062750572,0.038858819834368584,0.046570061018165514,0.24986660579086795,0.09719985184564676,0.01861676053472892
9,0.03369529924223172,0.010638531805361411,0.012489277897865662,2.6979381448458297,0.851813202681596,0.18606613894184135,0.5520849857760879,2.69719861448567,0.8860243633726861,0.0496171899952391,0.037011376749192235,0.04701788328500091,0.24900660698623794,0.09777034909424373,0.019055814984930912
10,0.03362481064539828,0.01051996962660135,0.012504590459237545,2.6889973530127507,0.841288618039459,0.1786424663835313,0.5376664085387597,2.696287916011127,0.8961591818595169,0.04940981460735248,0.0361910196808606,0.04713324713352859,0.24949779499221367,0.09933799255584116,0.018882890962351705
11,0.033611658866989906,0.010377389330230032,0.012482195516870652,2.692768177005491,0.8313753230514775,0.1683301656162795,0.5188747662298663,2.710064986064048,0.9101788697743538,0.04937117053257469,0.03521665223951377,0.04696457289382703,0.25055576213637,0.10093385424719616,0.018630717389624348
12,0.03340482299652884,0.010134053605455285,0.012388121404190202,2.6965204736555006,0.8180460357796877,0.15956064291198824,0.4991924688014044,2.722261116065041,0.9232954436510205,0.04876540994550127,0.033584450131736,0.046259328138027384,0.25021447926621226,0.10230033500335584,0.018400381487720885
13,0.033317445616373884,0.009969771615419612,0.01231774787038282,2.704832568986363,0.8093826664037548,0.1494189415595598,0.47668430155113334,2.740038829495277,0.939925677184275,0.048510631107221695,0.03250440848421641,0.04573524774268351,0.25085779493132265,0.1043075316248311,0.01767032751033079
14,0.03345366926165591,0.010259583056426033,0.012286307113397881,2.722841693023901,0.8350420481707029,0.13842611663934534,0.4416370317904091,2.7676781029757214,0.9796551633429681,0.04890812883920203,0.03442161723557248,0.04550206946082525,0.2531537353226828,0.1081555505213396,0.0166610489341121
15,0.033689872790941044,0.010923950550161692,0.012347974263056413,2.7283724498630417,0.8846755198417274,0.13010512368004923,0.4040598450932174,2.7810188340071225,1.0333087962449616,0.04960121010543402,0.03902395648980365,0.04595998163308139,0.25578849114946073,0.11303838656997674,0.016018924494301562
16,0.03320466841585356,0.010360178308457972,0.012479133855143609,2.6608151496161203,0.8302001107382749,0.12270521607645071,0.41338245445463945,2.7252422763270787,1.0014249372463429,0.04818277680883893,0.03509993464800681,0.046941536561695425,0.25359604945377134,0.1117638245475073,0.023279223049989722
17,0.03260873633422056,0.010085586340421608,0.012711940301892396,2.5652052762839164,0.7933947218836609,0.11277115999699583,0.4040190236538957,2.6460755393981032,0.9941740606642635,0.04646880113161323,0.0332639754100844,0.04870932424618425,0.2507449648369776,0.1118391945497623,0.019625032434600512
18,0.032044966900450673,0.011412973001509171,0.013124607262465449,2.4415943471386603,0.8695858682300304,0.09466376700758045,0.3132122308402833,2.5493375451615576,1.1006587676634167,0.044875901319997795,0.04259605974277701,0.05192315198350767,0.2490608660291948,0.1216879385971941,0.06367650143492856
