experiment,trajectory,window_start,horizon,frame_rel_l2,velocity_rmse,tke_contrib_rel_l2,tke_contrib_ratio
fluct_ramp_end_1p40,10125_0.h5,0,1,0.026529531319495,0.002402189132443744,0.827148785709453,1.3690481333282716
fluct_ramp_end_1p40,10125_0.h5,0,2,0.030786065871350632,0.002789069462189154,0.7008785348188281,1.260149710903912
fluct_ramp_end_1p40,10125_0.h5,0,3,0.0359759476107001,0.003259351336344407,0.6957983920792189,1.1002947701076182
fluct_ramp_end_1p40,10125_0.h5,0,4,0.0389151217352332,0.003524917083065895,0.783418827422718,1.0395997784580944
fluct_ramp_end_1p40,10125_0.h5,0,5,0.03931395449145742,0.003563104850512745,0.8798044187597664,1.0764804069104306
fluct_ramp_end_1p40,10125_0.h5,0,6,0.038543311454084114,0.0034928330445593817,0.9356049885853772,1.1785154954745571
fluct_ramp_end_1p40,10125_0.h5,0,7,0.03860300143712055,0.0035033816378448146,1.0124591422570175,1.295309406000986
fluct_ramp_end_1p40,10125_0.h5,0,8,0.04017549980587279,0.00364907174767368,1.0552065714338104,1.3143244180155365
fluct_ramp_end_1p40,10125_0.h5,0,9,0.04151640094129082,0.003775592436105098,1.1422833195937756,1.3530073536164215
fluct_ramp_end_1p40,10125_0.h5,0,10,0.043273456087671185,0.003939553909856651,1.1582201931129088,1.3735020380326513
fluct_ramp_end_1p40,10125_0.h5,0,11,0.04255291868744086,0.003874691861139811,1.1387438848350837,1.4416450934825211
fluct_ramp_end_1p40,10125_0.h5,0,12,0.044514262886976505,0.004057820604292497,1.1603351517575367,1.4061503602990038
fluct_ramp_end_1p40,10125_0.h5,0,13,0.044080061188194075,0.0040191719555443236,1.1769866364616488,1.4124295026782991
fluct_ramp_end_1p40,10125_0.h5,0,14,0.044956138363899556,0.0041012403345198215,1.0878109585482385,1.3586713554226206
fluct_ramp_end_1p40,10125_0.h5,0,15,0.04546280235557229,0.004152224420861708,0.9764288770631715,1.3392819896333565
fluct_ramp_end_1p40,10125_0.h5,0,16,0.04646560201490012,0.004248544178944546,1.0415090738254524,1.3305511817003852
fluct_ramp_end_1p40,10125_0.h5,0,17,0.048868038861024754,0.004471715351225864,1.1501210020298083,1.3317801940251919
