experiment,trajectory,windows,rel_l2,u_rmse,v_rmse,tke_rel_l2,mean_field_rel_l2,fluctuation_rel_l2,tke_field_rel_l2,pred_tke_mean,target_tke_mean,tke_energy_ratio
fluct_ramp_end_1p40,10125_0.h5,29,0.04178667311031384,0.004484041683347858,0.0030105627462410373,0.506778222472411,0.020585412494854852,0.8025498846606345,0.506778222472411,1.9628819430144963e-05,1.817502471492302e-05,1.0799885963306708
fluct_ramp_end_1p40,10125_15.h5,42,0.08835763558138894,0.009358611684443466,0.0054921366148430305,0.5221201420712972,0.04856006843582947,0.7352182564282265,0.5221201420712972,8.53864270821747e-05,7.957394632849506e-05,1.0730450231748556
fluct_ramp_end_1p40,11400_5.h5,42,0.044038161083857746,0.005629302393193556,0.003106471013489515,0.5319349538827611,0.021317708086131378,0.937168629333325,0.5319349538827611,1.8521955512820906e-05,1.8115731624305632e-05,1.0224238190838646
fluct_ramp_end_1p40,19050_0.h5,42,0.05151153601280318,0.010257637377022713,0.00686427287753525,0.5015461902240711,0.022138113699593825,1.0841574124224866,0.5015461902240711,5.4808856537571834e-05,5.386573753594792e-05,1.0175086993099187
fluct_ramp_end_1p40,20325_10.h5,42,0.07876743425592456,0.01813647636930763,0.007102088935764834,0.5030475209712003,0.03814596537735666,0.8635254441122264,0.5030475209712003,0.0001977583296837826,0.00019982966555809624,0.9896344926138535
fluct_ramp_end_1p40,20325_20.h5,42,0.10420318060768965,0.02088061402349686,0.01370849922533658,0.5076468726785928,0.052023229678069764,0.7683357162999688,0.5076468726785928,0.0004646551078321579,0.0004241817234868227,1.0954152008545754
fluct_ramp_end_1p40,21600_15.h5,42,0.10073050144236548,0.02278444053267544,0.009162294737910432,0.4702386290260166,0.050579165074847554,0.7671754350523861,0.4702386290260166,0.00035800960548826614,0.0003878792038515198,0.9229925243048408
fluct_ramp_end_1p40,21600_5.h5,23,0.0479690622811122,0.011037632772925687,0.006550354215787299,0.5107326136005995,0.020089051936293505,1.1558588698615142,0.5107326136005995,5.3833852615094464e-05,5.150881262857102e-05,1.0451386834188794
fluct_ramp_end_1p40,22875_15.h5,42,0.10671164014086269,0.025521268944000346,0.00967256152450397,0.5236428951679196,0.051239247072152,0.8309095939432171,0.5236428951679196,0.00038281701598177106,0.0004220973674686105,0.9069400699596626
fluct_ramp_end_1p40,25425_20.h5,42,0.13006677386398346,0.0335816453281404,0.014393239347894979,0.5714361575414805,0.06823992304814411,0.7602274979997586,0.5714361575414805,0.0007059366545361041,0.0008536246571157602,0.8269871876959758
fluct_ramp_end_1p40,26700_10.h5,42,0.10319710555076195,0.03095867734840885,0.008335245099866214,0.5044285015289071,0.050901890090870934,0.8152778824409536,0.5044285015289071,0.0004802419510955361,0.0006006664178923474,0.7995152330650288
fluct_ramp_end_1p40,3750_0.h5,42,0.0476373161932069,0.0021072398004838666,0.0012397027229488816,0.5125556326893104,0.024684363563729154,0.6592193391072177,0.5125556326893104,5.7166626386775595e-06,5.139943786729318e-06,1.11220333837838
fluct_ramp_end_1p40,6300_0.h5,42,0.047642477403754185,0.0031020563949478264,0.002316399715849325,0.4520728667289194,0.023564436012236883,0.4770577790133294,0.4520728667289194,3.2863731231490486e-05,2.523785244039417e-05,1.3021603684032481
fluct_ramp_end_1p40,6300_20.h5,42,0.10629322665111951,0.006702858866979064,0.0048827472372727785,0.5539030677709524,0.06479697942584392,0.765873737776406,0.5539030677709524,4.0993807453703426e-05,3.760546922566317e-05,1.0901022722973481
fluct_ramp_end_1p40,7575_20.h5,42,0.11055011127966731,0.008310400278975906,0.006132223100475636,0.5278600310883081,0.06576105466151726,0.7447897262359191,0.5278600310883081,6.702868364802804e-05,6.407075421962819e-05,1.0461666085318795
fluct_ramp_end_1p40,8850_20.h5,42,0.10958268668745183,0.009499859200647116,0.006966318699355916,0.539464704403792,0.06406557691319595,0.7597455532621851,0.539464704403792,8.272114871635592e-05,8.168099537715382e-05,1.0127343372151538
