experiment,trajectory,window_start,horizon,frame_rel_l2,velocity_rmse,tke_contrib_rel_l2,tke_contrib_ratio
arm_b,10125_0.h5,0,1,0.024863391567802467,0.0022513239416325063,0.7977084186496816,1.3583838820303624
arm_b,10125_0.h5,0,2,0.02923957184600088,0.0026489645433734345,0.6469621912986291,1.1901312094664336
arm_b,10125_0.h5,0,3,0.03398312318369629,0.0030788052940402206,0.6444124158107816,0.9827567980297873
arm_b,10125_0.h5,0,4,0.03715329137641987,0.00336533115213914,0.6969720197144933,0.8809435118366665
arm_b,10125_0.h5,0,5,0.03742848238761011,0.0033922206216014912,0.7487635742448339,0.8451298295741535
arm_b,10125_0.h5,0,6,0.0369634319126567,0.0033496627963233217,0.7279331975262989,0.8775408534973546
arm_b,10125_0.h5,0,7,0.03675597019368626,0.003335755932540174,0.7056648875365757,0.9186367419536559
arm_b,10125_0.h5,0,8,0.037629960235962504,0.0034178647540574563,0.7493492896592945,0.9094172798947331
arm_b,10125_0.h5,0,9,0.037887340145941494,0.0034455576985452955,0.7956618621700311,0.9271501538954545
arm_b,10125_0.h5,0,10,0.039378009233398965,0.003584917967345021,0.8005549915240179,0.9474219436691197
arm_b,10125_0.h5,0,11,0.03867373345900533,0.003521469382022083,0.6954047828663981,1.000673872989885
arm_b,10125_0.h5,0,12,0.040663945660321554,0.00370683430097995,0.6939926142417061,0.9599368620558433
arm_b,10125_0.h5,0,13,0.04019725064782815,0.003665141520652135,0.7020736486106355,0.9440209130655673
arm_b,10125_0.h5,0,14,0.04043779650169052,0.0036890428779579915,0.7008350669658887,0.8816168204634081
arm_b,10125_0.h5,0,15,0.040535984655931924,0.0037022465992223646,0.6317056016912346,0.8385304493171145
arm_b,10125_0.h5,0,16,0.04106904492312718,0.003755114411021994,0.68539496272451,0.8007338457726977
arm_b,10125_0.h5,0,17,0.043231993633329864,0.003955983790224195,0.8009976135997428,0.7627855519455088
arm_b,10125_0.h5,0,18,0.04575775476459394,0.00418992253665754,0.8428071529618733,0.696257373226473
arm_b,10125_0.h5,0,19,0.04713072370821864,0.004315946235707869,0.8502210191121813,0.6374683780113447
arm_b,10125_0.h5,0,20,0.04842016943197952,0.004435839322152211,0.9156914380048667,0.7016438809433266
arm_b,10125_0.h5,20,1,0.02168479243234474,0.0019882881098613843,0.5585785162984862,0.9834997917339633
arm_b,10125_0.h5,20,2,0.029789089278963763,0.002735378357005971,0.6944616167359872,0.7935176308364775
arm_b,10125_0.h5,20,3,0.03136250091642719,0.0028829481006633017,0.641322667748499,0.6771564566626375
arm_b,10125_0.h5,20,4,0.0336790620181145,0.00309820430297947,0.7131403299294995,0.5894125830842326
arm_b,10125_0.h5,20,5,0.03637530783578824,0.003350025285308348,0.8572019948118433,0.5341236281105793
arm_b,10125_0.h5,20,6,0.03528523826718007,0.003252472173641638,0.7904326129919034,0.5716723402688548
arm_b,10125_0.h5,20,7,0.036663405490538994,0.003382863043597539,0.7950657267037409,0.5630412479900917
arm_b,10125_0.h5,20,8,0.03746709209544462,0.0034594194198261444,0.7645076843056725,0.572826742076164
arm_b,10125_0.h5,20,9,0.03792320680092836,0.0035037075226348924,0.757611393400457,0.53775122618324
arm_b,10125_0.h5,20,10,0.038889694391611496,0.0035945667560432254,0.763437336857102,0.49580912815787087
arm_b,10125_0.h5,20,11,0.039072181737510474,0.0036124840702200065,0.7860497344249298,0.48800866081266947
arm_b,10125_0.h5,20,12,0.03862068160422254,0.003572184498158433,0.7783408691964897,0.48798771809175095
arm_b,10125_0.h5,20,13,0.039384142006284054,0.0036460982477258866,0.7947604185615992,0.449940772596724
arm_b,10125_0.h5,20,14,0.041158431198162974,0.003813070000178707,0.7847556401806381,0.42533439261209427
arm_b,10125_0.h5,20,15,0.04267229709579549,0.00395628680887159,0.7811038897869746,0.3988603389199989
arm_b,10125_0.h5,20,16,0.044265839401240105,0.0041038664711209195,0.8125941759684651,0.3914656068568538
arm_b,10125_0.h5,20,17,0.046414576473707336,0.004303072159242624,0.8473685767033091,0.3644632344884323
arm_b,10125_0.h5,20,18,0.048769133696340145,0.004522687683739857,0.8626138880209373,0.31603282775056385
arm_b,10125_0.h5,20,19,0.051208767719348965,0.00474986297984069,0.860826359244994,0.29681882700740586
arm_b,10125_0.h5,20,20,0.0527625927550212,0.004898357522246601,0.875052015508033,0.2994461951965851
arm_b,10125_0.h5,40,1,0.021817244149092193,0.002026519399880771,0.6439248848522825,1.2103134622037655
arm_b,10125_0.h5,40,2,0.026256441374624597,0.002440721618359119,0.6448088550957153,1.0747581420906447
arm_b,10125_0.h5,40,3,0.031060909486649343,0.00289030540505823,0.674450511158525,0.9238949822824462
arm_b,10125_0.h5,40,4,0.032516475209729535,0.003025810160251899,0.6387023757043807,0.8578190813226253
arm_b,10125_0.h5,40,5,0.034999457208212875,0.003256754991763575,0.6987171743055232,0.7925813437573282
arm_b,10125_0.h5,40,6,0.035655994709050655,0.003316342991956228,0.6822438637265931,0.7527696567430098
arm_b,10125_0.h5,40,7,0.037320898882970674,0.0034693758226428235,0.6836021457129298,0.6860817447791612
arm_b,10125_0.h5,40,8,0.03603581336410821,0.0033511140808456475,0.5835193342931597,0.7144015823703398
arm_b,10125_0.h5,40,9,0.0346124555107675,0.0032180384722025296,0.5261811540020165,0.7487376218176696
arm_b,10125_0.h5,40,10,0.035267170260119815,0.0032771180412215968,0.5244990104833657,0.7323345121216248
arm_b,10125_0.h5,40,11,0.03528362792451747,0.0032782443027741743,0.5136775134556899,0.7391028017157759
arm_b,10125_0.h5,40,12,0.03609115245236872,0.0033499258383465147,0.5167280119538546,0.7134631936713751
arm_b,10125_0.h5,40,13,0.036821599652646336,0.0034155594558624254,0.5607176258256172,0.6937608136086524
arm_b,10125_0.h5,40,14,0.038108029472566175,0.0035334908688911346,0.5836542912058776,0.6588816963003636
arm_b,10125_0.h5,40,15,0.038295425077142765,0.0035461643174017747,0.5839835296909367,0.6293878863359009
arm_b,10125_0.h5,40,16,0.04005754585199188,0.0037066784240012223,0.5866815805661375,0.6413006027843915
arm_b,10125_0.h5,40,17,0.04083867361921491,0.003775159242833746,0.5581612379014063,0.6828979936667783
arm_b,10125_0.h5,40,18,0.04153074068751757,0.003835946998007684,0.6042288113086693,0.6791104045343603
arm_b,10125_0.h5,40,19,0.043659978876861565,0.004030438331022321,0.6008961736632735,0.6391020016309623
arm_b,10125_0.h5,40,20,0.04485874537327998,0.004136274928583048,0.6822875798130058,0.5600700283849992
arm_b,10125_0.h5,60,1,0.022765458783656402,0.0020965018934213492,0.7784279839346274,1.3174189630577153
arm_b,10125_0.h5,60,2,0.02681830758115349,0.0024669260304323406,0.7971306166010215,1.18662870779171
arm_b,10125_0.h5,60,3,0.03220974979797259,0.002959870489437858,0.7096172055394545,1.0000659832747125
arm_b,10125_0.h5,60,4,0.038800054115763184,0.003562481844501003,0.8390248231630685,0.8768306681606177
arm_b,10125_0.h5,60,5,0.045820703239716314,0.004206526321511912,0.9306236869281481,0.7513628406365492
