experiment,trajectory,windows,rel_l2,u_rmse,v_rmse,tke_rel_l2,mean_field_rel_l2,fluctuation_rel_l2,tke_field_rel_l2,pred_tke_mean,target_tke_mean,tke_energy_ratio
control_cno,10125_10.h5,42,0.08843802576393982,0.010106115480909308,0.004988211598056216,0.6608033544143981,0.05756166084989203,0.819065802626838,0.6608033544143981,3.105617737007064e-05,5.598408084083118e-05,0.5547322900302092
control_cno,11400_10.h5,42,0.08277425386266185,0.010772493620919331,0.005231033156259784,0.6586255586417131,0.053947712878428276,0.8221999701323668,0.6586255586417131,3.4088106035343405e-05,6.285439978085574e-05,0.5423344452288604
control_cno,12675_10.h5,42,0.0846324291918555,0.012232297819556122,0.00547855523734536,0.7056342133015945,0.053543643360478135,0.8431884143924149,0.7056342133015945,3.812287064425104e-05,7.79437267339032e-05,0.4891076195830489
control_cno,13950_10.h5,42,0.08732854805559732,0.01367639931135274,0.006328606372140016,0.6723324040290808,0.053479429893976936,0.7790828313534609,0.6723324040290808,5.7679963911657e-05,0.00011902842327328656,0.4845898343055852
control_cno,16500_10.h5,42,0.07854051495123127,0.014631913169489775,0.006584177480766576,0.6876186834937839,0.0450444941770148,0.7945659362633758,0.6876186834937839,6.521781049697299e-05,0.00014087806952644768,0.46293799110250683
control_cno,19050_10.h5,42,0.07957732721874407,0.01738284923574515,0.0069794345737408635,0.7265940064274329,0.04671217584419817,0.8592760886626921,0.7265940064274329,6.574232897254695e-05,0.00015669114400276884,0.41956633472141375
control_cno,20325_10.h5,42,0.0843724170786121,0.0196178869763961,0.007074174993332858,0.7417795251039142,0.048153900385839735,0.8645148043696392,0.7417795251039142,7.671157485015293e-05,0.00019982966555809624,0.3838848182821517
control_cno,22875_10.h5,42,0.10538674350067372,0.02719964102796839,0.008530232662695281,0.7517687838536,0.059820004141148596,0.8151917522163645,0.7517687838536,0.0001404816891415363,0.00042405365210396856,0.3312828186823239
control_cno,24150_10.h5,42,0.10795434639632488,0.029428370989947668,0.009079246585667182,0.7415575409950217,0.05998944360365412,0.8540228570879591,0.7415575409950217,0.00015842321123201637,0.00046685129033042496,0.33934405776170956
control_cno,25425_10.h5,42,0.11107126978506217,0.03174078243673542,0.009139147777258256,0.7685971218220576,0.06145917769579472,0.8823200995639204,0.7685971218220576,0.0001526380460927086,0.0005002465948598045,0.30512560737267147
control_cno,3750_10.h5,42,0.1350760815872371,0.005429279442102753,0.003993132838391187,0.9621394945630803,0.08398487805309418,1.3249759418195894,0.9621394945630803,1.0720906541477103e-05,8.015279416076131e-06,1.3375586782382576
control_cno,5025_10.h5,42,0.10721613437860829,0.005805037617494949,0.0037140833032412632,0.7226589916435279,0.06437104115890581,1.0380314515488447,0.7226589916435279,1.117808409850269e-05,1.4231267783653378e-05,0.7854594733536178
control_cno,6300_10.h5,42,0.09975327345507294,0.006818183278754676,0.004040440613172479,0.6977165659163357,0.06257034753029825,0.9617941043615165,0.6977165659163357,1.4673303196102587e-05,2.0845362892273012e-05,0.7039121013115922
control_cno,8850_10.h5,42,0.08845577660990411,0.008691090852120388,0.004805664996684126,0.6602307910234064,0.05622747510384655,0.8371721030976186,0.6602307910234064,2.4972199667599048e-05,4.306530370241096e-05,0.5798681890219901
