experiment,horizon,frame_rel_l2,u_rmse,v_rmse,velocity_rmse,tke_contrib_rel_l2,tke_contrib_ratio,base_frame_rel_l2,delta_rms,correction_help_fraction,base_tke_contrib_rel_l2
control_cno,1,0.07897182918450533,0.01195524932151968,0.005384936600906181,0.009271610662001393,0.7807138124045486,0.6343465130267061,0.07897182918450533,0.0,0.0,0.7807138124045486
control_cno,2,0.07836016912718692,0.01199687985279719,0.005360151733287842,0.00929129573327423,0.7760863313024338,0.6292848385172138,0.07836016912718692,0.0,0.0,0.7760863313024338
control_cno,3,0.0813804252403168,0.013168880001508088,0.005395481155408556,0.01006306656522972,0.810699018663925,0.5475087551705519,0.0813804252403168,0.0,0.0,0.810699018663925
control_cno,4,0.08257600809367516,0.013845736621793095,0.005381732135385454,0.010503986466506488,0.8111975149882399,0.5071688832623207,0.08257600809367516,0.0,0.0,0.8111975149882399
control_cno,5,0.08379544979349267,0.014559709911990883,0.005240320431109305,0.010941803117905822,0.8047796159645695,0.4503789125615368,0.08379544979349267,0.0,0.0,0.8047796159645695
control_cno,6,0.08413850268629006,0.015160449445382685,0.00528183823300438,0.011352027186930777,0.8129788888323478,0.4055980200394421,0.08413850268629006,0.0,0.0,0.8129788888323478
control_cno,7,0.08620985322328649,0.01574617637029889,0.005497719192692078,0.011793366495752048,0.8261133995681674,0.38539905213145437,0.08620985322328649,0.0,0.0,0.8261133995681674
control_cno,8,0.08788945439664937,0.016242343620659908,0.00569370396537858,0.012170291515345051,0.8379343376810758,0.3777414045119981,0.08788945439664937,0.0,0.0,0.8379343376810758
control_cno,9,0.09024359415408928,0.016763400669317682,0.005880427175404423,0.01256166839566535,0.8494446800850356,0.36717231898734254,0.09024359415408928,0.0,0.0,0.8494446800850356
control_cno,10,0.09226648556346906,0.017209379299757934,0.006049368748713023,0.012898790604952906,0.8578014702008642,0.35592897070900237,0.09226648556346906,0.0,0.0,0.8578014702008642
control_cno,11,0.09437319095496177,0.01770107527776689,0.006217861220422901,0.013266308155353717,0.8637476330625286,0.3390473568042639,0.09437319095496177,0.0,0.0,0.8637476330625286
control_cno,12,0.0963148744672925,0.018165647152351715,0.006396967125077214,0.013618221705917822,0.8626435548544293,0.3247037440279115,0.0963148744672925,0.0,0.0,0.8626435548544293
control_cno,13,0.09823870683064795,0.0186164543730859,0.006569781214246817,0.013959484206593372,0.8610044792388168,0.3110686805021778,0.09823870683064795,0.0,0.0,0.8610044792388168
control_cno,14,0.10038082488245068,0.019035731344330446,0.006752767910681934,0.014282138184968318,0.8567823791240275,0.2997376788369853,0.10038082488245068,0.0,0.0,0.8567823791240275
control_cno,15,0.10255358715374394,0.019381759862974347,0.0069364749189594075,0.014556223749437151,0.8478390104783613,0.3074846508601276,0.10255358715374394,0.0,0.0,0.8478390104783613
control_cno,16,0.1057068265171777,0.01984748415271344,0.007221771259110157,0.014934466969248026,0.8653681113570217,0.2840827789729702,0.1057068265171777,0.0,0.0,0.8653681113570217
control_cno,17,0.1092506178531474,0.020431519703153753,0.0075388617944572075,0.015399373924551067,0.870455851180737,0.28792051001309804,0.1092506178531474,0.0,0.0,0.870455851180737
control_cno,18,0.11087832713992224,0.020820747750780435,0.007633658213521978,0.015680820683601035,0.8845965113067159,0.2849963771532774,0.11087832713992224,0.0,0.0,0.8845965113067159
control_cno,19,0.11342163191165577,0.021241741640698274,0.007966939994053046,0.01604187833140211,0.890137574866823,0.26330009983706165,0.11342163191165577,0.0,0.0,0.890137574866823
control_cno,20,0.11585913925194107,0.021705583783885454,0.008087014640730908,0.016378830440520884,0.9066616948846026,0.2397053439440455,0.11585913925194107,0.0,0.0,0.9066616948846026
